##Chromosome	MAQP	Length	ReadsNums
chr20	6	34	472
chr20	6	35	355
chr20	6	36	204
chr20	6	37	142
chr20	6	38	83
chr20	6	39	59
chr20	6	40	36
chr20	6	41	21
chr20	6	42	16
chr20	6	43	10
chr20	6	44	4
chr20	6	45	5
chr20	6	46	4
chr20	6	47	1
chr20	6	48	1
chr20	6	49	1
chr20	6	51	2
chr20	6	53	1
chr20	6	54	2
chr20	6	55	1
chr20	6	57	1
chr20	6	58	1
chr20	6	59	2
chr21	6	7	7
chr21	6	8	7
chr21	6	9	8
chr21	6	10	14
chr21	6	11	17
chr21	6	12	13
chr21	6	13	19
chr21	6	14	25
chr21	6	15	25
chr21	6	16	35
chr21	6	17	37
chr21	6	18	66
chr21	6	19	81
chr21	6	20	131
chr21	6	21	198
chr21	6	22	424
chr21	6	23	605
chr21	6	24	1103
chr21	6	25	428
chr21	6	26	418
chr21	6	27	348
chr21	6	28	528
chr21	6	29	506
chr21	6	30	551
chr21	6	31	416
chr21	6	32	373
chr21	6	33	368
chr21	6	34	248
chr21	6	35	166
chr21	6	36	100
chr21	6	37	57
chr21	6	38	49
chr21	6	39	32
chr21	6	40	12
chr21	6	41	9
chr21	6	42	6
chr21	6	43	2
chr21	6	44	2
chr21	6	45	4
chr21	6	46	1
chr21	6	52	1
chr21	6	55	1
chr22	6	7	4
chr22	6	8	7
chr22	6	9	5
chr22	6	10	8
chr22	6	11	16
chr22	6	12	16
chr22	6	13	21
chr22	6	14	22
chr22	6	15	26
chr22	6	16	30
chr22	6	17	46
chr22	6	18	61
chr22	6	19	69
chr22	6	20	136
chr22	6	21	204
chr22	6	22	434
chr22	6	23	606
chr22	6	24	1094
chr22	6	25	425
chr22	6	26	427
chr22	6	27	321
chr22	6	28	525
chr22	6	29	507
chr22	6	30	509
chr22	6	31	467
chr22	6	32	455
chr22	6	33	388
chr22	6	34	296
chr22	6	35	193
chr22	6	36	140
chr22	6	37	84
chr22	6	38	49
chr22	6	39	26
chr22	6	40	16
chr22	6	41	14
chr22	6	42	8
chr22	6	44	5
chr22	6	45	2
chr22	6	61	1
chrX	6	7	32
chrX	6	8	24
chrX	6	9	39
chrX	6	10	24
chrX	6	11	40
chrX	6	12	57
chrX	6	13	54
chrX	6	14	67
chrX	6	15	98
chrX	6	16	150
chrX	6	17	189
chrX	6	18	265
chrX	6	19	270
chrX	6	20	544
chrX	6	21	686
chrX	6	22	1805
chrX	6	23	2339
chrX	6	24	4296
chrX	6	25	1687
chrX	6	26	1550
chrX	6	27	1293
chrX	6	28	2028
chrX	6	29	1923
chrX	6	30	1942
chrX	6	31	1678
chrX	6	32	1557
chrX	6	33	1426
chrX	6	34	910
chrX	6	35	684
chrX	6	36	403
chrX	6	37	246
chrX	6	38	142
chrX	6	39	88
chrX	6	40	68
chrX	6	41	38
chrX	6	42	26
chrX	6	43	14
chrX	6	44	11
chrX	6	45	4
chrX	6	46	1
chrX	6	47	4
chrX	6	48	1
chrX	6	49	4
chrX	6	50	1
chrX	6	51	1
chrX	6	52	2
chrX	6	53	2
chrX	6	56	2
chrX	6	58	1
chrX	6	59	1
chrX	6	60	1
chrX	6	62	1
chrX	6	66	1
chrY	6	8	1
chrY	6	17	1
chrY	6	20	1
chrY	6	22	2
chrY	6	23	2
chrY	6	24	2
chrY	6	25	2
chrY	6	26	1
chrY	6	28	1
chrY	6	29	4
chrY	6	30	1
chrY	6	32	1
chrY	6	33	1
chrY	6	34	2
chrM	6	12	1
chrM	6	13	1
chrM	6	15	1
chrM	6	17	2
chrM	6	19	2
chrM	6	20	2
chrM	6	21	4
chrM	6	22	1
chrM	6	23	1
chrM	6	24	4
chrM	6	25	2
chrM	6	26	2
chrM	6	28	1
