##Chromosome	MAQP	Length	ReadsNums
chr7	6	37	85
chr7	6	38	20
chr7	6	39	7
chr7	6	40	2
chr7	6	41	4
chr7	6	42	1
chr7	6	43	2
chr7	6	46	1
chr7	6	49	1
chr7	6	52	1
chr8	6	7	163
chr8	6	8	185
chr8	6	9	197
chr8	6	10	230
chr8	6	11	232
chr8	6	12	304
chr8	6	13	309
chr8	6	14	335
chr8	6	15	479
chr8	6	16	561
chr8	6	17	646
chr8	6	18	1107
chr8	6	19	1392
chr8	6	20	2346
chr8	6	21	2969
chr8	6	22	4245
chr8	6	23	5093
chr8	6	24	10101
chr8	6	25	12032
chr8	6	26	29799
chr8	6	27	34632
chr8	6	28	33264
chr8	6	29	14213
chr8	6	30	6763
chr8	6	31	6026
chr8	6	32	7612
chr8	6	33	7159
chr8	6	34	3377
chr8	6	35	1211
chr8	6	36	362
chr8	6	37	88
chr8	6	38	43
chr8	6	39	13
chr8	6	40	5
chr8	6	41	2
chr8	6	42	4
chr8	6	48	1
chr9	6	7	129
chr9	6	8	149
chr9	6	9	168
chr9	6	10	179
chr9	6	11	189
chr9	6	12	220
chr9	6	13	293
chr9	6	14	254
chr9	6	15	332
chr9	6	16	423
chr9	6	17	514
chr9	6	18	899
chr9	6	19	1065
chr9	6	20	1913
chr9	6	21	2218
chr9	6	22	3347
chr9	6	23	4131
chr9	6	24	7906
chr9	6	25	9589
chr9	6	26	23880
chr9	6	27	27617
chr9	6	28	25993
chr9	6	29	11154
chr9	6	30	5366
chr9	6	31	4854
chr9	6	32	5912
chr9	6	33	5608
chr9	6	34	2661
chr9	6	35	968
chr9	6	36	276
chr9	6	37	87
chr9	6	38	26
chr9	6	39	16
chr9	6	40	11
chr9	6	41	3
chr9	6	42	1
chr9	6	43	1
chr9	6	44	1
chr9	6	49	1
chr10	6	7	141
chr10	6	8	179
chr10	6	9	224
chr10	6	10	224
chr10	6	11	257
chr10	6	12	302
chr10	6	13	305
chr10	6	14	372
chr10	6	15	417
chr10	6	16	536
chr10	6	17	643
chr10	6	18	1019
chr10	6	19	1253
chr10	6	20	2212
chr10	6	21	2731
chr10	6	22	3988
chr10	6	23	4840
chr10	6	24	9269
chr10	6	25	11396
chr10	6	26	28380
chr10	6	27	32822
chr10	6	28	31313
chr10	6	29	13163
chr10	6	30	6391
chr10	6	31	6023
chr10	6	32	7212
chr10	6	33	6686
chr10	6	34	3243
chr10	6	35	1248
chr10	6	36	307
chr10	6	37	93
chr10	6	38	20
chr10	6	39	13
chr10	6	40	5
chr10	6	41	1
chr10	6	42	1
chr10	6	44	1
chr10	6	49	1
chr11	6	7	147
chr11	6	8	171
chr11	6	9	209
chr11	6	10	202
chr11	6	11	265
chr11	6	12	285
chr11	6	13	304
chr11	6	14	388
chr11	6	15	416
chr11	6	16	468
chr11	6	17	620
chr11	6	18	1028
chr11	6	19	1315
chr11	6	20	2243
chr11	6	21	2772
chr11	6	22	3939
chr11	6	23	4859
chr11	6	24	9433
chr11	6	25	11674
chr11	6	26	28223
chr11	6	27	33061
chr11	6	28	31458
chr11	6	29	13510
chr11	6	30	6365
chr11	6	31	5736
chr11	6	32	7071
chr11	6	33	6587
chr11	6	34	3158
chr11	6	35	1257
chr11	6	36	323
chr11	6	37	94
chr11	6	38	20
chr11	6	39	16
chr11	6	40	3
chr11	6	41	1
chr11	6	42	2
chr11	6	43	1
chr11	6	47	1
chr11	6	54	1
chr12	6	7	136
chr12	6	8	180
chr12	6	9	245
chr12	6	10	213
chr12	6	11	243
chr12	6	12	269
chr12	6	13	297
chr12	6	14	316
chr12	6	15	422
chr12	6	16	492
chr12	6	17	579
chr12	6	18	1040
chr12	6	19	1243
chr12	6	20	2101
chr12	6	21	2677
chr12	6	22	3965
chr12	6	23	4653
chr12	6	24	9199
chr12	6	25	11091
chr12	6	26	27455
chr12	6	27	31621
chr12	6	28	30169
chr12	6	29	12891
chr12	6	30	6239
chr12	6	31	5734
chr12	6	32	6756
chr12	6	33	6405
chr12	6	34	3057
chr12	6	35	1163
chr12	6	36	305
chr12	6	37	77
chr12	6	38	23
chr12	6	39	7
chr12	6	40	6
chr12	6	41	5
chr12	6	42	6
chr12	6	43	1
chr13	6	7	101
chr13	6	8	131
chr13	6	9	151
chr13	6	10	138
chr13	6	11	172
chr13	6	12	197
chr13	6	13	197
chr13	6	14	238
chr13	6	15	253
chr13	6	16	330
chr13	6	17	380
chr13	6	18	753
chr13	6	19	850
chr13	6	20	1564
chr13	6	21	1861
chr13	6	22	2665
chr13	6	23	3255
chr13	6	24	6657
chr13	6	25	7813
chr13	6	26	19446
chr13	6	27	22100
chr13	6	28	21343
chr13	6	29	9114
chr13	6	30	4267
chr13	6	31	3897
chr13	6	32	4851
chr13	6	33	4499
chr13	6	34	2124
chr13	6	35	840
chr13	6	36	207
chr13	6	37	56
chr13	6	38	16
chr13	6	39	6
chr13	6	41	1
chr13	6	42	2
chr13	6	44	1
chr13	6	56	1
chr14	6	7	98
chr14	6	8	111
chr14	6	9	128
chr14	6	10	179
chr14	6	11	159
chr14	6	12	197
chr14	6	13	194
chr14	6	14	254
chr14	6	15	282
chr14	6	16	328
chr14	6	17	422
chr14	6	18	701
chr14	6	19	836
chr14	6	20	1524
chr14	6	21	1846
chr14	6	22	2679
chr14	6	23	3118
chr14	6	24	6327
chr14	6	25	7611
chr14	6	26	18731
chr14	6	27	21922
chr14	6	28	20657
chr14	6	29	8855
chr14	6	30	4136
chr14	6	31	3857
chr14	6	32	4435
chr14	6	33	4428
chr14	6	34	2136
chr14	6	35	819
chr14	6	36	213
chr14	6	37	60
chr14	6	38	14
chr14	6	39	6
chr14	6	40	5
chr14	6	41	2
chr15	6	7	89
chr15	6	8	140
chr15	6	9	129
chr15	6	10	130
chr15	6	11	164
chr15	6	12	186
chr15	6	13	193
chr15	6	14	220
chr15	6	15	218
chr15	6	16	307
chr15	6	17	381
chr15	6	18	665
chr15	6	19	813
chr15	6	20	1388
chr15	6	21	1627
chr15	6	22	2365
chr15	6	23	2932
chr15	6	24	5731
chr15	6	25	7258
chr15	6	26	17305
chr15	6	27	20321
chr15	6	28	19079
chr15	6	29	8279
chr15	6	30	3974
chr15	6	31	3560
chr15	6	32	4234
chr15	6	33	3996
chr15	6	34	1978
chr15	6	35	815
chr15	6	36	194
chr15	6	37	55
chr15	6	38	15
chr15	6	39	6
chr15	6	40	4
chr16	6	7	86
chr16	6	8	109
chr16	6	9	134
chr16	6	10	152
chr16	6	11	142
chr16	6	12	194
chr16	6	13	196
chr16	6	14	243
chr16	6	15	301
chr16	6	16	305
chr16	6	17	418
chr16	6	18	636
chr16	6	19	793
chr16	6	20	1425
chr16	6	21	1771
chr16	6	22	2428
chr16	6	23	2960
chr16	6	24	5980
chr16	6	25	7095
chr16	6	26	17231
chr16	6	27	19989
chr16	6	28	19112
chr16	6	29	8260
chr16	6	30	3909
chr16	6	31	3613
chr16	6	32	4410
chr16	6	33	3977
chr16	6	34	1993
chr16	6	35	800
chr16	6	36	221
chr16	6	37	61
chr16	6	38	19
chr16	6	39	4
chr16	6	40	6
chr16	6	41	3
chr16	6	42	1
chr16	6	46	1
chr17	6	7	86
chr17	6	8	100
chr17	6	9	132
chr17	6	10	145
chr17	6	11	166
chr17	6	12	191
chr17	6	13	211
chr17	6	14	217
chr17	6	15	300
chr17	6	16	340
chr17	6	17	388
chr17	6	18	672
chr17	6	19	876
chr17	6	20	1411
chr17	6	21	1662
chr17	6	22	2510
chr17	6	23	3023
chr17	6	24	5907
chr17	6	25	7260
chr17	6	26	17269
chr17	6	27	20100
chr17	6	28	19057
chr17	6	29	8419
chr17	6	30	3819
chr17	6	31	3615
chr17	6	32	4322
chr17	6	33	3954
chr17	6	34	2002
chr17	6	35	700
chr17	6	36	203
chr17	6	37	62
chr17	6	38	17
chr17	6	39	13
chr17	6	40	2
chr17	6	41	4
chr17	6	42	1
chr17	6	47	1
chr17	6	51	1
chr18	6	7	94
chr18	6	8	90
chr18	6	9	119
chr18	6	10	119
chr18	6	11	134
chr18	6	12	138
chr18	6	13	190
chr18	6	14	193
chr18	6	15	203
chr18	6	16	267
chr18	6	17	317
chr18	6	18	582
chr18	6	19	739
chr18	6	20	1271
chr18	6	21	1497
chr18	6	22	2275
chr18	6	23	2705
chr18	6	24	5288
chr18	6	25	6494
chr18	6	26	15708
chr18	6	27	18368
chr18	6	28	17851
chr18	6	29	7611
chr18	6	30	3542
chr18	6	31	3307
chr18	6	32	3926
chr18	6	33	3753
chr18	6	34	1841
chr18	6	35	730
chr18	6	36	168
chr18	6	37	40
chr18	6	38	11
chr18	6	39	7
chr18	6	40	1
chr18	6	41	1
chr18	6	42	2
chr18	6	44	1
chr18	6	60	1
chr19	6	7	79
chr19	6	8	84
chr19	6	9	103
chr19	6	10	97
chr19	6	11	117
chr19	6	12	127
chr19	6	13	163
chr19	6	14	155
chr19	6	15	221
chr19	6	16	216
chr19	6	17	293
chr19	6	18	465
chr19	6	19	641
chr19	6	20	1034
chr19	6	21	1171
chr19	6	22	1775
chr19	6	23	2168
chr19	6	24	3975
chr19	6	25	5100
chr19	6	26	11824
chr19	6	27	13555
chr19	6	28	12815
chr19	6	29	5576
chr19	6	30	2648
chr19	6	31	2325
chr19	6	32	2716
chr19	6	33	2589
chr19	6	34	1127
chr19	6	35	476
chr19	6	36	141
chr19	6	37	37
chr19	6	38	10
chr19	6	39	5
chr19	6	40	1
chr20	6	7	77
chr20	6	8	94
chr20	6	9	121
chr20	6	10	110
chr20	6	11	148
chr20	6	12	130
chr20	6	13	150
chr20	6	14	167
chr20	6	15	195
chr20	6	16	278
chr20	6	17	316
chr20	6	18	531
chr20	6	19	679
chr20	6	20	1171
chr20	6	21	1416
chr20	6	22	1996
chr20	6	23	2599
chr20	6	24	4763
chr20	6	25	5932
chr20	6	26	14157
chr20	6	27	16703
chr20	6	28	16069
chr20	6	29	6871
chr20	6	30	3294
chr20	6	31	2999
chr20	6	32	3653
chr20	6	33	3515
chr20	6	34	1742
chr20	6	35	648
chr20	6	36	174
chr20	6	37	41
chr20	6	38	8
chr20	6	39	8
chr20	6	40	3
chr20	6	41	6
chr20	6	42	1
chr20	6	43	3
chr20	6	46	1
chr21	6	7	37
chr21	6	8	55
chr21	6	9	53
chr21	6	10	70
chr21	6	11	81
chr21	6	12	104
chr21	6	13	83
chr21	6	14	95
chr21	6	15	122
chr21	6	16	130
chr21	6	17	144
chr21	6	18	278
chr21	6	19	313
chr21	6	20	586
chr21	6	21	695
chr21	6	22	1015
chr21	6	23	1299
chr21	6	24	2430
chr21	6	25	2969
chr21	6	26	7305
chr21	6	27	8525
chr21	6	28	7993
chr21	6	29	3576
chr21	6	30	1630
chr21	6	31	1530
chr21	6	32	1842
chr21	6	33	1691
chr21	6	34	868
chr21	6	35	288
chr21	6	36	81
chr21	6	37	30
chr21	6	38	1
chr21	6	39	3
chr21	6	40	2
chr21	6	41	2
chr21	6	42	1
chr22	6	7	55
chr22	6	8	66
chr22	6	9	54
chr22	6	10	67
chr22	6	11	77
chr22	6	12	86
chr22	6	13	101
chr22	6	14	110
chr22	6	15	139
chr22	6	16	154
chr22	6	17	171
chr22	6	18	336
chr22	6	19	431
chr22	6	20	661
chr22	6	21	857
chr22	6	22	1168
chr22	6	23	1497
chr22	6	24	2774
chr22	6	25	3570
chr22	6	26	8131
chr22	6	27	9715
chr22	6	28	9029
chr22	6	29	3756
chr22	6	30	1882
chr22	6	31	1694
chr22	6	32	2058
chr22	6	33	1929
chr22	6	34	961
chr22	6	35	381
chr22	6	36	91
chr22	6	37	35
chr22	6	38	10
chr22	6	39	5
chr22	6	40	2
chr22	6	43	1
chr22	6	57	1
chrX	6	7	144
chrX	6	8	170
chrX	6	9	186
chrX	6	10	197
chrX	6	11	239
chrX	6	12	266
chrX	6	13	302
chrX	6	14	322
chrX	6	15	412
chrX	6	16	471
chrX	6	17	549
chrX	6	18	968
chrX	6	19	1258
chrX	6	20	2177
chrX	6	21	2642
chrX	6	22	3970
chrX	6	23	4641
chrX	6	24	9292
chrX	6	25	11242
chrX	6	26	27746
chrX	6	27	32080
chrX	6	28	30876
chrX	6	29	12950
chrX	6	30	6177
chrX	6	31	5654
chrX	6	32	6944
chrX	6	33	6614
chrX	6	34	3188
chrX	6	35	1191
chrX	6	36	312
chrX	6	37	94
chrX	6	38	25
chrX	6	39	10
chrX	6	40	4
chrX	6	41	4
chrX	6	42	2
chrX	6	45	2
chrY	6	12	1
chrY	6	17	3
chrY	6	18	1
chrY	6	19	4
chrY	6	21	2
chrY	6	22	5
chrY	6	23	3
chrY	6	24	5
chrY	6	25	5
chrY	6	26	14
chrY	6	27	23
chrY	6	28	14
chrY	6	29	5
chrY	6	30	4
chrY	6	31	3
chrY	6	32	4
chrY	6	34	1
chrY	6	36	1
chrM	6	8	1
chrM	6	11	1
chrM	6	18	4
chrM	6	20	3
chrM	6	21	6
chrM	6	22	3
chrM	6	23	4
chrM	6	24	3
chrM	6	25	6
chrM	6	26	5
chrM	6	27	4
chrM	6	28	3
chrM	6	29	1
