chr2	4065	4154	90	90	2007.6035770071
chr2	4155	4244	90	90	2008.62519165781
chr2	4245	4337	93	93	2017.60235036929
chr2	4338	4870	533	96	2000.32047043649
chr2	4871	4989	119	91	2009.63428530322
chr2	4990	5075	86	85	2009.59909062822
chr2	5076	5162	87	87	2013.92208982259
chr2	5163	5246	84	84	2003.12212902176
chr2	5247	5328	82	82	2024.55427774607
chr2	5329	5420	92	84	2026.3421780607
chr2	5421	5524	104	86	2006.17725761705
chr2	5525	5686	162	93	2019.75350392112
chr2	5687	5791	105	89	2021.13937137112
chr2	5792	5884	93	93	2010.74906280299
chr2	5885	5971	87	87	2011.68739674384
chr2	5972	6056	85	85	2011.08179853604
chr2	6057	6135	79	79	2020.14881093825
chr2	6136	6219	84	84	2010.78854406609
chr2	6220	6307	88	88	2016.94187628651
chr2	6308	6392	85	85	2005.71559299795
chr2	6393	6484	92	92	2008.18966200796
chr2	6485	6660	176	90	2026.17782420499
chr2	6661	6740	80	80	2000.00305532058
chr2	6741	6834	94	94	2008.96345930674
chr2	6835	6920	86	86	2003.59231680762
chr2	6921	7007	87	87	2007.20090802285
chr2	7008	7096	89	89	2001.65301263213
chr2	7097	7182	86	86	2005.77458656935
chr2	7183	7266	84	84	2007.42890256128
chr2	7267	7350	84	83	2018.42855616107
chr2	7351	7436	86	86	2007.23383249531
chr2	7437	7530	94	88	2014.02818485608
chr2	7531	7620	90	90	2025.8689324776
chr2	7621	7713	93	91	2009.31039948696
chr2	7714	7804	91	91	2023.57582461285
chr2	7805	7896	92	91	2008.15653277423
chr2	7897	7988	92	90	2014.18750995638
chr2	7989	8078	90	90	2017.94373438151
chr2	8079	8167	89	89	2009.08338227634
chr2	8168	8253	86	86	2008.79844679315
chr2	8254	8339	86	86	2000.58466786379
chr2	8340	8428	89	89	2003.58905830257
chr2	8429	8512	84	84	2009.21751791674
chr2	8513	8608	96	96	2019.94746882763
chr2	8609	8701	93	93	2022.52080344949
chr2	8702	8788	87	87	2000.0275838392
chr2	8789	8874	86	86	2008.13008010744
chr2	8875	8960	86	86	2014.77492903032
chr2	8961	9047	87	85	2001.00660778993
chr2	9048	9133	86	86	2015.75386887724
chr2	9134	9226	93	93	2006.06273144097
chr2	9227	9321	95	95	2012.90288542619
chr2	9322	9415	94	94	2022.34850171488
chr2	9416	9507	92	92	2005.53776700585
chr2	9508	9601	94	94	2012.35195666362
chr2	9602	9686	85	85	2009.4096384947
chr2	9687	9785	99	97	2021.24983570227
chr2	9786	9876	91	91	2017.3008775975
chr2	9877	9970	94	94	2008.32720852274
chr2	9971	10056	86	86	2003.02707135408
chr2	10057	10150	94	94	2002.56425097722
chr2	10151	10252	102	102	2006.24485194385
chr2	10253	10331	79	79	2016.47175489559
chr2	10332	10421	90	89	2015.40925763025
chr2	10422	10520	99	98	2004.94172823371
chr2	10521	10610	90	89	2013.55817215992
chr2	10611	10697	87	87	2020.59233454471
chr2	10698	10787	90	90	2004.16540589978
chr2	10788	10875	88	88	2012.75315026991
chr2	10876	10952	77	76	2008.8333206407
chr2	10953	11045	93	93	2008.82674548453
chr2	11046	11126	81	81	2023.76788778739
chr2	11127	11213	87	87	2012.33422774286
chr2	11214	11301	88	88	2004.49022133019
chr2	11302	11385	84	84	2011.32516436843
chr2	11386	11477	92	92	2010.33567325107
chr2	11478	11568	91	91	2001.18335124839
chr2	11569	11667	99	98	2018.36001436592
chr2	11668	11760	93	90	2022.01275187713
chr2	11761	11839	79	79	2002.35255137964
chr2	11840	11915	76	76	2008.06660720512
chr2	11916	12002	87	85	2016.30079275397
chr2	12003	12160	158	146	3417.99957358182
chr3	1	96	96	89	2003.29354054731
chr3	97	181	85	85	2021.28670114973
chr3	182	271	90	90	2009.31479176757
chr3	272	358	87	87	2015.40727058855
chr3	359	438	80	79	2007.42541354562
chr3	439	529	91	91	2008.89590572143
chr3	530	612	83	81	2011.22351139151
chr3	613	696	84	84	2025.91670221453
chr3	697	787	91	89	2000.8785757486
chr3	788	873	86	86	2017.58168522003
chr3	874	958	85	85	2007.68630275013
chr3	959	1054	96	95	2004.21917416753
chr3	1055	1144	90	90	2011.67857978082
chr3	1145	1231	87	87	2012.96066041994
chr3	1232	1315	84	84	2004.57927882391
chr3	1316	1407	92	92	2007.98830584232
chr3	1408	1494	87	87	2002.32257658099
chr3	1495	1576	82	82	2025.27276245894
chr3	1577	1672	96	95	2005.31377903569
chr3	1673	1766	94	91	2013.45994779907
chr3	1767	1850	84	84	2001.50423811298
chr3	1851	1938	88	88	2006.68250952343
chr3	1939	2027	89	89	2012.34609636325
chr3	2028	2116	89	89	2007.33478746806
chr3	2117	2202	86	86	2002.60472044474
chr3	2203	2290	88	88	2014.07572253406
chr3	2291	2383	93	93	2010.63751869257
chr3	2384	2496	113	112	2026.52881945671
chr3	2497	2595	99	99	2001.44365785119
chr3	2596	2686	91	91	2006.59632986892
chr3	2687	2765	79	79	2013.51472194375
chr3	2766	2847	82	82	2017.11020177731
chr3	2848	2944	97	97	2018.76586584616
chr3	2945	3025	81	79	2021.80537686765
chr3	3026	3108	83	83	2005.61339322296
chr3	3109	3188	80	80	2013.7018312904
chr3	3189	3268	80	80	2017.85979394214
chr3	3269	3359	91	85	2020.59137016286
chr3	3360	3444	85	85	2005.79108823273
chr3	3445	3529	85	85	2019.91012336451
chr3	3530	3612	83	83	2019.3779534183
chr3	3613	3696	84	84	2002.95522236498
chr3	3697	3812	116	88	2003.17002555177
chr3	3813	3899	87	87	2005.23812699008
chr3	3900	3988	89	89	2002.96854447395
chr3	3989	4080	92	92	2013.00462438186
chr3	4081	4172	92	92	2001.73075460764
chr3	4173	4268	96	96	2000.893939449
chr3	4269	4360	92	92	2013.2448236372
chr3	4361	4974	614	93	2022.82741750984
chr3	4975	5065	91	91	2010.01270037572
chr3	5066	5159	94	94	2013.80267794914
chr3	5160	5252	93	93	2005.28036636076
chr3	5253	5342	90	90	2012.65516484096
chr3	5343	5426	84	84	2005.33853645426
chr3	5427	5521	95	95	2000.99771234416
chr3	5522	5611	90	90	2008.91814646276
chr3	5612	5703	92	92	2011.6288112322
chr3	5704	5786	83	83	2010.07421151423
chr3	5787	5870	84	84	2019.21531918687
chr3	5871	5959	89	88	2018.8766833866
chr3	5960	6059	100	97	2009.72788201334
chr3	6060	6151	92	92	2003.67975576966
chr3	6152	6233	82	81	2008.22709733455
chr3	6234	6333	100	85	2007.25423895627
chr3	6334	6410	77	77	2019.39035664656
chr3	6411	6517	107	97	2008.15795748285
chr3	6518	6604	87	87	2008.91398636172
chr3	6605	6693	89	89	2016.39595186089
chr3	6694	6773	80	80	2024.21500947419
chr3	6774	6873	100	100	2002.23605731283
chr3	6874	6965	92	92	2006.01801805103
chr3	6966	7044	79	79	2020.1729589777
chr3	7045	7141	97	97	2004.74414986244
chr3	7142	7225	84	84	2015.2024110474
chr3	7226	7319	94	94	2018.05741611154
chr3	7320	7410	91	91	2017.14555723116
chr3	7411	7499	89	88	2010.88174749786
chr3	7500	7591	92	92	2013.56915973356
chr3	7592	7688	97	95	2020.96008078143
chr3	7689	7782	94	94	2008.3961743963
chr3	7783	7868	86	86	2013.01223878199
chr3	7869	7959	91	91	2021.0871369352
chr3	7960	8048	89	89	2005.04583410604
chr3	8049	8148	100	94	2009.19504397889
chr3	8149	8248	100	100	2016.5081699629
chr3	8249	8345	97	97	2002.83039272151
chr3	8346	8430	85	85	2015.39655225181
chr3	8431	8519	89	89	2009.28263822192
chr3	8520	8607	88	87	2008.97510525913
chr3	8608	8695	88	88	2007.13080541543
chr3	8696	8785	90	90	2003.30800221388
chr3	8786	8879	94	94	2014.64887299242
chr3	8880	8973	94	94	2018.16418864182
chr3	8974	9064	91	91	2009.0896091937
chr3	9065	9155	91	91	2013.38005626925
chr3	9156	9252	97	97	2001.19190050736
chr3	9253	9348	96	95	2003.29458884883
chr3	9349	9431	83	83	2008.8384308017
chr3	9432	9516	85	85	2019.21278838794
chr3	9517	9606	90	90	2017.51608433045
chr3	9607	9691	85	85	2025.32933264278
chr3	9692	9902	211	186	3733.47628087244
chr4	1	106	106	101	2006.46241595719
chr4	107	215	109	90	2018.04958074035
chr4	216	294	79	79	2004.07337866502
chr4	295	374	80	80	2008.64838636823
chr4	375	496	122	78	2007.0788364737
chr4	497	577	81	80	2019.34843101879
chr4	578	664	87	87	2017.98613806118
chr4	665	749	85	85	2018.14722624607
chr4	750	834	85	85	2018.58037523025
chr4	835	921	87	87	2006.51375362644
chr4	922	1011	90	90	2012.34856631089
chr4	1012	1096	85	85	2014.28420800807
chr4	1097	1184	88	87	2014.51477202739
chr4	1185	1266	82	82	2003.51551096382
chr4	1267	1356	90	89	2001.11368240141
chr4	1357	1445	89	89	2017.62434098749
chr4	1446	1538	93	93	2020.24106732943
chr4	1539	1630	92	91	2018.29584106665
chr4	1631	1727	97	94	2004.29874472502
chr4	1728	1818	91	91	2026.16431048062
chr4	1819	1908	90	90	2006.01176890905
chr4	1909	2013	105	105	2017.08555437406
chr4	2014	2103	90	89	2003.03132803948
chr4	2104	2193	90	90	2017.47452003137
chr4	2194	2286	93	93	2002.60205376697
chr4	2287	2376	90	90	2000.93564961496
chr4	2377	2693	317	91	2014.3098388733
chr4	2694	2784	91	91	2008.88742625258
chr4	2785	2877	93	93	2017.31057433686
chr4	2878	2974	97	96	2020.91770275339
chr4	2975	3076	102	97	2017.10338196625
chr4	3077	3168	92	91	2004.4249973939
chr4	3169	3269	101	100	2008.12487252568
chr4	3270	3365	96	96	2004.23991399493
chr4	3366	3459	94	94	2002.72342782452
chr4	3460	3588	129	104	2006.15688423226
chr4	3589	3683	95	95	2013.28013828515
chr4	3684	3782	99	92	2003.64325345796
chr4	3783	3878	96	96	2022.04045015827
chr4	3879	3965	87	87	2001.58311835967
chr4	3966	4054	89	89	2014.70891097845
chr4	4055	4140	86	86	2011.52606537557
chr4	4141	4238	98	98	2022.83146869941
chr4	4239	4327	89	89	2020.23805648766
chr4	4328	4422	95	95	2000.50845737845
chr4	4423	4515	93	93	2002.87939644854
chr4	4516	4607	92	91	2008.83578277582
chr4	4608	4703	96	96	2001.48444469703
chr4	4704	4794	91	91	2005.08145949172
chr4	4795	4880	86	86	2011.09632678983
chr4	4881	4978	98	98	2021.05383023164
chr4	4979	5073	95	95	2001.28973092091
chr4	5074	5163	90	90	2003.35915332625
chr4	5164	5267	104	99	2018.25879287627
chr4	5268	5361	94	94	2015.4371264236
chr4	5362	5452	91	91	2010.06384424104
chr4	5453	5541	89	89	2016.0011256824
chr4	5542	5634	93	92	2009.05813130103
chr4	5635	5725	91	91	2008.19855655809
chr4	5726	5815	90	90	2004.16754100119
chr4	5816	5910	95	95	2009.0480967664
chr4	5911	6021	111	93	2016.99725825213
chr4	6022	6110	89	89	2023.12477315545
chr4	6111	6202	92	92	2014.39406983566
chr4	6203	6292	90	90	2006.96643642326
chr4	6293	6383	91	91	2009.40608331646
chr4	6384	6482	99	99	2003.74604021098
chr4	6483	6575	93	93	2002.70687260511
chr4	6576	6689	114	98	2012.15343856235
chr4	6690	6786	97	97	2000.36185497148
chr4	6787	6882	96	96	2017.69594718998
chr4	6883	6971	89	89	2006.95474753875
chr4	6972	7065	94	94	2011.01337508263
chr4	7066	7153	88	88	2007.20756054178
chr4	7154	7262	109	90	2018.78268805938
chr4	7263	7354	92	91	2010.70474793282
chr4	7355	7442	88	88	2006.32473386653
chr4	7443	7530	88	87	2003.96598545724
chr4	7531	7623	93	93	2018.53879500463
chr4	7624	7705	82	82	2000.06909333708
chr4	7706	7792	87	87	2019.92595182522
chr4	7793	7879	87	87	2001.45365458422
chr4	7880	7967	88	88	2001.22968537583
chr4	7968	8064	97	97	2011.07135798265
chr4	8065	8159	95	95	2007.50547263482
chr4	8160	8251	92	92	2016.61490618349
chr4	8252	8352	101	97	2022.88978056046
chr4	8353	8447	95	95	2021.70131266407
chr4	8448	8540	93	93	2005.88867151287
chr4	8541	8632	92	92	2008.4983749745
chr4	8633	8721	89	89	2007.19312750493
chr4	8722	8811	90	89	2012.00036011193
chr4	8812	8900	89	89	2009.81708612431
chr4	8901	8992	92	92	2009.87189199387
chr4	8993	9081	89	89	2002.99057357082
chr4	9082	9166	85	85	2011.09139041566
chr4	9167	9254	88	88	2017.72746176171
chr4	9255	9345	91	91	2013.7851859967
chr4	9346	9436	91	90	2015.15762954512
chr4	9437	9558	122	104	2715.12268137904
chr5	1	106	106	89	2012.25140254924
chr5	107	186	80	80	2005.11417973817
chr5	187	267	81	81	2003.97472553583
chr5	268	346	79	79	2002.6329564814
chr5	347	432	86	85	2004.92679004666
chr5	433	515	83	82	2003.58706653147
chr5	516	597	82	82	2021.77130723596
chr5	598	685	88	88	2011.54555320066
chr5	686	770	85	85	2016.07517548578
chr5	771	859	89	89	2016.57027935567
chr5	860	960	101	94	2008.37608244505
chr5	961	1077	117	96	2022.53844306934
chr5	1078	1177	100	91	2015.24763784006
chr5	1178	1275	98	98	2014.19747782452
chr5	1276	1370	95	95	2003.66137233481
chr5	1371	1466	96	96	2015.19513954198
chr5	1467	1560	94	91	2021.01261037586
chr5	1561	1653	93	93	2013.18069231179
chr5	1654	1758	105	88	2000.1650392629
chr5	1759	1846	88	88	2015.97264827354
chr5	1847	1938	92	89	2014.12874643171
chr5	1939	2028	90	90	2003.86586553525
chr5	2029	2120	92	92	2009.09548622466
chr5	2121	2222	102	101	2012.13993518791
chr5	2223	2549	327	96	2008.16036838495
chr5	2550	2640	91	90	2018.45645757471
chr5	2641	2730	90	90	2017.45951488917
chr5	2731	2823	93	93	2001.24824793019
chr5	2824	2909	86	86	2017.20604934698
chr5	2910	2993	84	84	2013.1872420789
chr5	2994	3082	89	88	2005.76228638143
chr5	3083	3175	93	93	2013.41600650828
chr5	3176	3270	95	94	2016.86998424689
chr5	3271	3355	85	85	2011.51904667674
chr5	3356	3546	191	96	2010.83072564989
chr5	3547	3631	85	85	2027.91510980619
chr5	3632	3713	82	82	2012.36979670628
chr5	3714	3810	97	96	2009.90091255465
chr5	3811	3899	89	88	2000.62222747586
chr5	3900	3996	97	97	2018.23821104072
chr5	3997	4088	92	91	2005.28252638501
chr5	4089	4174	86	86	2000.27597265464
chr5	4175	4268	94	94	2008.2870522887
chr5	4269	4363	95	93	2005.69701248
chr5	4364	4452	89	88	2008.15552101076
chr5	4453	4542	90	90	2006.98170915458
chr5	4543	4635	93	89	2012.2760985917
chr5	4636	4726	91	91	2014.51808810859
chr5	4727	4813	87	87	2009.24434140629
chr5	4814	4909	96	96	2004.667635698
chr5	4910	5019	110	98	2008.40215657881
chr5	5020	5115	96	96	2018.91376741689
chr5	5116	5205	90	89	2008.22127271692
chr5	5206	5300	95	95	2003.11769655995
chr5	5301	5385	85	85	2017.54035454508
chr5	5386	5476	91	90	2010.49187887871
chr5	5477	5567	91	91	2008.06813505356
chr5	5568	5656	89	89	2007.12730203553
chr5	5657	5749	93	92	2015.56307470565
chr5	5750	5836	87	87	2004.13059046962
chr5	5837	5927	91	91	2010.56352864773
chr5	5928	6020	93	93	2015.65535674739
chr5	6021	6112	92	92	2008.32898378596
chr5	6113	6198	86	86	2008.19008477576
chr5	6199	6285	87	87	2003.85206174038
chr5	6286	6377	92	92	2021.69656125515
chr5	6378	6468	91	91	2007.44856516478
chr5	6469	6568	100	100	2012.19476899688
chr5	6569	6655	87	87	2022.40927252953
chr5	6656	6745	90	90	2008.58822288754
chr5	6746	6824	79	79	2003.51009175001
chr5	6825	6916	92	92	2017.11241686053
chr5	6917	7019	103	100	2016.4837429243
chr5	7020	7109	90	90	2015.612243747
chr5	7110	7191	82	82	2012.29474231087
chr5	7192	7284	93	93	2019.20381155392
chr5	7285	7366	82	82	2010.35851965788
chr5	7367	7452	86	86	2010.51599149991
chr5	7453	7540	88	87	2009.09244102528
chr5	7541	7627	87	87	2017.93634099349
chr5	7628	7713	86	85	2015.34217370226
chr5	7714	7801	88	84	2005.98799051615
chr5	7802	7892	91	91	2011.85710136206
chr5	7893	7970	78	78	2004.31802399269
chr5	7971	8060	90	90	2017.94574613479
chr5	8061	8155	95	95	2022.36821245661
chr5	8156	8243	88	88	2010.97571617615
chr5	8244	8331	88	88	2001.33681134395
chr5	8332	8411	80	80	2010.75707234317
chr5	8412	8487	76	76	2017.56864326841
chr5	8488	8569	82	82	2003.48361820472
chr5	8570	8658	89	89	2010.23544064555
chr5	8659	8740	82	82	2008.96240681792
chr5	8741	8849	109	93	2010.43480898434
chr5	8850	9046	197	164	3326.09647206523
chr6	1	84	84	76	2022.38720492207
chr6	85	171	87	87	2003.9571598421
chr6	172	258	87	87	2021.55224250988
chr6	259	344	86	86	2017.02906546158
chr6	345	435	91	91	2014.03666936717
chr6	436	522	87	87	2008.29653749375
chr6	523	612	90	90	2020.81555917716
chr6	613	698	86	86	2008.93564752751
chr6	699	785	87	87	2019.44405218491
chr6	786	872	87	87	2013.8216928019
chr6	873	966	94	94	2010.29736324753
chr6	967	1056	90	90	2013.83349871491
chr6	1057	1144	88	87	2008.40452037204
chr6	1145	1232	88	88	2015.95942627153
chr6	1233	1326	94	94	2017.00493746278
chr6	1327	1438	112	97	2016.28307567982
chr6	1439	1546	108	103	2006.47833125531
chr6	1547	1675	129	111	2007.97914477902
chr6	1676	1765	90	90	2009.80071114221
chr6	1766	1864	99	99	2012.4190473121
chr6	1865	1948	84	84	2008.9027637342
chr6	1949	2022	74	74	2028.00704254547
chr6	2023	2103	81	81	2013.14197340904
chr6	2104	2199	96	96	2004.64366629142
chr6	2200	2285	86	85	2014.43243115211
chr6	2286	2363	78	78	2001.3466261048
chr6	2364	2452	89	89	2016.4816196607
chr6	2453	2542	90	90	2010.54056936178
chr6	2543	2627	85	85	2006.9646159819
chr6	2628	2720	93	90	2001.30888011216
chr6	2721	2812	92	92	2015.41284324818
chr6	2813	2883	71	71	2001.45418271065
chr6	2884	3262	379	100	2010.60135530933
chr6	3263	3359	97	96	2000.45108316403
chr6	3360	3459	100	100	2008.80665507607
chr6	3460	3548	89	89	2002.164104123
chr6	3549	3640	92	92	2020.14099001843
chr6	3641	3736	96	96	2007.62517763439
chr6	3737	3833	97	97	2020.53748114361
chr6	3834	3933	100	98	2007.20013108156
chr6	3934	4027	94	94	2008.9245494339
chr6	4028	4124	97	96	2007.08436905969
chr6	4125	4218	94	94	2001.57158212998
chr6	4219	4310	92	92	2001.78326535035
chr6	4311	4417	107	105	2009.98590490872
chr6	4418	4510	93	93	2005.97965567719
chr6	4511	4594	84	84	2016.01496450126
chr6	4595	4685	91	91	2009.87788916756
chr6	4686	4777	92	92	2005.76822885575
chr6	4778	4877	100	92	2014.10794869253
chr6	4878	4964	87	87	2002.26493251126
chr6	4965	5052	88	88	2011.19670798688
chr6	5053	5146	94	93	2008.84849623592
chr6	5147	5243	97	96	2006.83560132379
chr6	5244	5331	88	88	2006.7284983341
chr6	5332	5425	94	94	2008.78292617232
chr6	5426	5520	95	95	2010.11087834161
chr6	5521	5616	96	96	2005.52905091777
chr6	5617	5702	86	86	2001.33679807138
chr6	5703	5798	96	94	2016.53799078427
chr6	5799	5890	92	92	2019.84207252787
chr6	5891	5981	91	90	2010.23942991071
chr6	5982	6074	93	93	2005.67469781048
chr6	6075	6169	95	95	2012.15157720683
chr6	6170	6254	85	85	2003.59882447252
chr6	6255	6340	86	86	2013.87460313469
chr6	6341	6429	89	89	2011.15302119848
chr6	6430	6516	87	87	2008.59624838229
chr6	6517	6605	89	88	2020.73089761864
chr6	6606	6692	87	87	2012.43583509553
chr6	6693	6782	90	90	2009.84741127666
chr6	6783	6871	89	89	2022.68358036183
chr6	6872	6959	88	88	2017.55200481087
chr6	6960	7050	91	91	2000.71222040766
chr6	7051	7143	93	93	2017.55415925697
chr6	7144	7232	89	89	2012.98878234202
chr6	7233	7321	89	89	2015.35238995157
chr6	7322	7407	86	86	2018.06901247279
chr6	7408	7493	86	86	2008.79802708847
chr6	7494	7590	97	95	2010.64147209561
chr6	7591	7680	90	90	2021.1613052718
chr6	7681	7774	94	94	2023.26837294664
chr6	7775	7857	83	83	2001.61435068343
chr6	7858	7953	96	89	2022.91433653905
chr6	7954	8042	89	89	2010.93980850342
chr6	8043	8135	93	90	2016.69492497124
chr6	8136	8219	84	84	2026.80780061095
chr6	8220	8306	87	87	2000.50293002292
chr6	8307	8395	89	86	2024.69656289969
chr6	8396	8556	161	141	3332.02468022428
chr7	1	102	102	95	2002.2808307989
chr7	103	192	90	90	2001.96769129235
chr7	193	316	124	104	2015.06571074432
chr7	317	427	111	97	2003.92128260273
chr7	428	518	91	91	2013.72982149853
chr7	519	609	91	91	2006.32975823362
chr7	610	702	93	92	2019.64113390488
