chr5	1	431	431	413	10008.4446150587
chr5	432	855	424	423	10011.0548694344
chr5	856	1364	509	472	10004.6557417846
chr5	1365	1837	473	453	10006.4589334765
chr5	1838	2539	702	467	10019.2237626586
chr5	2540	2981	442	441	10000.0870170654
chr5	2982	3429	448	446	10007.5732901026
chr5	3430	3973	544	447	10007.2147933261
chr5	3974	4434	461	457	10021.9487875536
chr5	4435	4888	454	450	10017.3309700821
chr5	4889	5364	476	463	10017.890545454
chr5	5365	5814	450	448	10025.064649954
chr5	5815	6260	446	446	10002.8488569056
chr5	6261	6723	463	463	10010.3856514621
chr5	6724	7164	441	438	10011.4069749472
chr5	7165	7595	431	430	10023.3811868932
chr5	7596	8028	433	428	10016.0883790659
chr5	8029	8457	429	429	10015.5517839565
chr5	8458	9046	589	540	12149.4581644982
chr6	1	432	432	424	10005.4691068781
chr6	433	865	433	433	10010.4425731269
chr6	866	1316	451	450	10008.6282343611
chr6	1317	1851	535	497	10007.787472632
chr6	1852	2274	423	422	10008.3842856238
chr6	2275	2705	431	428	10008.9405990118
chr6	2706	3442	737	457	10011.1463303407
chr6	3443	3912	470	469	10016.6133862809
chr6	3913	4397	485	481	10018.8249539172
chr6	4398	4859	462	454	10019.7343673068
chr6	4860	5312	453	451	10011.6319368273
chr6	5313	5771	459	459	10000.5507092189
chr6	5772	6232	461	458	10024.9360974196
chr6	6233	6668	436	435	10010.6085169738
chr6	6669	7115	447	447	10015.0376980574
chr6	7116	7555	440	438	10005.1356856686
chr6	7556	8009	454	447	10008.9613036094
chr6	8010	8556	547	521	12168.4584006861
chr7	1	517	517	476	10013.8031924396
chr7	518	963	446	445	10010.5133439613
chr7	964	1402	439	437	10013.5760214455
chr7	1403	1854	452	417	10022.8014657322
chr7	1855	2301	447	431	10014.5867374698
chr7	2302	2744	443	433	10000.6447498958
chr7	2745	3662	918	535	10005.9947463904
chr7	3663	4227	565	472	10013.5261464988
chr7	4228	4687	460	457	10019.6771420662
chr7	4688	5223	536	493	10025.3752326082
chr7	5224	5684	461	459	10019.9518411628
chr7	5685	6119	435	435	10014.4410733037
chr7	6120	6592	473	454	10014.6469701063
chr7	6593	7044	452	449	10013.2261893482
chr7	7045	7957	913	822	18315.6667306131
chr8	1	503	503	426	10024.3349031811
chr8	504	969	466	430	10007.2922194937
chr8	970	1385	416	416	10006.2169502108
chr8	1386	1828	443	443	10022.6688324028
chr8	1829	2550	722	462	10002.0608368926
chr8	2551	3002	452	451	10017.9701539777
chr8	3003	3448	446	446	10005.7724375408
chr8	3449	3898	450	450	10005.5365064458
chr8	3899	4368	470	455	10018.3718692185
chr8	4369	4824	456	456	10011.9636555269
chr8	4825	5271	447	447	10006.4282616488
chr8	5272	5709	438	438	10006.7835319437
chr8	5710	6142	433	433	10009.8877780804
chr8	6143	6565	423	423	10003.2038317767
chr8	6566	7319	754	730	17627.5426145405
chr9	1	453	453	442	10012.6866982085
chr9	454	898	445	445	10021.0476028667
chr9	899	1355	457	453	10000.9383180917
chr9	1356	1843	488	475	10015.8628773135
chr9	1844	3896	2053	436	10008.8101497783
chr9	3897	4341	445	438	10004.8668635452
chr9	4342	4804	463	436	10021.3241497099
chr9	4805	5265	461	441	10013.1463560448
chr9	5266	5698	433	432	10010.8290763605
chr9	5699	6119	421	419	10024.2703382648
chr9	6120	6560	441	441	10014.2064108807
chr9	6561	7061	501	475	10322.9857458081
chr10	1	436	436	426	10000.7409826686
chr10	437	876	440	438	10007.5610517354
chr10	877	1357	481	456	10010.4815586315
chr10	1358	1830	473	471	10008.6410955184
chr10	1831	2695	865	439	10007.4891011465
chr10	2696	3152	457	452	10004.4745159711
chr10	3153	3615	463	459	10017.2959045371
chr10	3616	4039	424	420	10011.0702408923
chr10	4040	4519	480	440	10018.5701985999
chr10	4520	4983	464	460	10022.1963770844
chr10	4984	5432	449	449	10014.5610971546
chr10	5433	5854	422	421	10014.4367522887
chr10	5855	6266	412	410	10003.3213817483
chr10	6267	6777	511	486	12226.14514325
chr11	1	495	495	459	10001.9117185369
chr11	496	915	420	419	10007.566710427
chr11	916	1364	449	448	10011.2016319201
chr11	1365	1795	431	431	10014.8158574392
chr11	1796	2240	445	444	10017.5589457589
chr11	2241	3062	822	481	10011.0589703546
chr11	3063	3591	529	491	10006.4569761723
chr11	3592	4036	445	442	10004.9835500494
chr11	4037	4543	507	450	10002.3584032195
chr11	4544	5000	457	448	10000.7302711568
chr11	5001	5458	458	457	10009.6921863458
chr11	5459	5869	411	409	10028.1213224103
chr11	5870	6288	419	417	10006.0209874627
chr11	6289	6751	463	456	11549.7192026603
chr12	1	491	491	447	10018.7672904327
chr12	492	955	464	456	10017.704549438
chr12	956	1407	452	449	10011.7093093971
chr12	1408	2140	733	472	10008.6215018932
chr12	2141	2621	481	479	10008.8427120106
chr12	2622	3105	484	478	10012.3617181213
chr12	3106	3562	457	446	10011.7138359963
chr12	3563	4012	450	449	10012.1105267602
chr12	4013	4477	465	463	10017.330017136
chr12	4478	4925	448	448	10004.5041294112
chr12	4926	5367	442	442	10018.0430510105
chr12	5368	5807	440	436	10010.0264960569
chr12	5808	6693	886	869	19067.7155986338
chr13	1	1467	1467	467	10008.8357420045
chr13	1468	1898	431	429	10006.0558267005
chr13	1899	2336	438	435	10004.0117033836
chr13	2337	2808	472	453	10011.9997847141
chr13	2809	3277	469	462	10007.1043906153
chr13	3278	3725	448	448	10021.588480259
chr13	3726	4167	442	441	10011.7179711159
chr13	4168	4631	464	456	10000.9370726634
chr13	4632	5074	443	443	10020.0631092121
chr13	5075	5759	685	659	15611.292947984
chr14	1	1497	1497	463	10010.5188088462
chr14	1498	1957	460	457	10016.5279561389
chr14	1958	2443	486	484	10020.9257748034
chr14	2444	2899	456	453	10013.083282471
chr14	2900	3350	451	451	10014.7129867742
chr14	3351	3810	460	456	10019.8145721292
chr14	3811	4232	422	422	10007.2845855156
chr14	4233	4676	444	443	10020.700611596
chr14	4677	5368	692	666	15584.0528659686
chr15	1	1729	1729	436	10011.0036401595
chr15	1730	2189	460	449	10000.3490934525
chr15	2190	2669	480	454	10015.5546106228
chr15	2670	3100	431	431	10001.3964408236
chr15	3101	3533	433	433	10025.6608018303
chr15	3534	3994	461	440	10004.2725722762
chr15	3995	4481	487	427	10004.0806196909
chr15	4482	5127	646	633	14805.1114766303
chr16	1	495	495	471	10000.8531359343
chr16	496	1053	558	451	10003.9493186443
chr16	1054	1721	668	481	10012.7019512197
chr16	1722	2758	1037	417	10008.5752130565
chr16	2759	3202	444	441	10008.901299788
chr16	3203	3660	458	441	10012.9940474716
chr16	3661	4518	858	825	19370.2996037975
chr17	1	517	517	505	10013.0923523488
chr17	518	1058	541	452	10003.5232006377
chr17	1059	1760	702	458	10011.1482421419
chr17	1761	2319	559	496	10024.4027539855
chr17	2320	2761	442	442	10019.8410936014
chr17	2762	3276	515	475	10016.4078331321
chr17	3277	4060	784	769	16749.3794702764
chr18	1	443	443	435	10020.6670060931
chr18	444	1139	696	449	10013.1933728063
chr18	1140	1573	434	434	10017.4727772061
chr18	1574	1987	414	414	10014.6947513638
chr18	1988	2399	412	411	10004.7533404358
chr18	2400	2827	428	419	10019.7286630318
chr18	2828	3260	433	433	10006.3820915498
chr18	3261	3904	644	634	14825.643954224
chr19	1	660	660	619	10009.616019442
chr19	661	1834	1174	547	10012.3621624046
chr19	1835	2957	1123	1034	17867.9642035944
chr20	1	447	447	442	10015.4686675538
chr20	448	855	408	408	10006.1525978606
chr20	856	1277	422	416	10021.3247047359
chr20	1278	1952	675	460	10014.2095790563
chr20	1953	2370	418	414	10007.1138544057
chr20	2371	3152	782	767	18206.2115904728
chr21	1	1231	1231	459	10021.9840229682
chr21	1232	1680	449	438	10015.3434077082
chr21	1681	2407	727	712	16538.3528500677
chr22	1	1441	1441	455	10019.6070644286
chr22	1442	1897	456	452	10017.4720820866
chr22	1898	2566	669	650	14306.647586906
chrX	1	314	314	281	5012.00766012211
chrX	315	543	229	221	5013.52345007386
chrX	544	753	210	210	5002.25011670115
chrX	754	972	219	218	5008.31597490099
chrX	973	1196	224	222	5007.32603906528
chrX	1197	1435	239	232	5023.38896387385
chrX	1436	1658	223	216	5000.53575816104
chrX	1659	1899	241	230	5004.06658658477
chrX	1900	2116	217	216	5011.26002416451
chrX	2117	2347	231	230	5002.68230229566
chrX	2348	2670	323	267	5013.10427387866
chrX	2671	3139	469	298	5013.33075217558
chrX	3140	3404	265	265	5006.31832125816
chrX	3405	3676	272	254	5004.30010774302
chrX	3677	3972	296	290	5007.92499724303
chrX	3973	4243	271	262	5010.40350666039
chrX	4244	4677	434	276	5009.59152547339
chrX	4678	4920	243	235	5022.35703308214
chrX	4921	5181	261	247	5003.02962905214
chrX	5182	5406	225	222	5006.88801274827
chrX	5407	5632	226	226	5012.86334191978
chrX	5633	5890	258	243	5012.64493329221
chrX	5891	6142	252	241	5001.64658703903
chrX	6143	6392	250	242	5019.07079619694
chrX	6393	6615	223	222	5012.30930581603
chrX	6616	6851	236	229	5006.57067172601
chrX	6852	7099	248	234	5006.30686149475
chrX	7100	7344	245	230	5008.63391408061
chrX	7345	7764	420	372	8175.75696080944
