##Chromosome	MAQP	Length	ReadsNums
chr2	6	39	7654
chr2	6	40	5495
chr2	6	41	3614
chr2	6	42	2631
chr2	6	43	1710
chr2	6	44	1207
chr2	6	45	868
chr2	6	46	674
chr2	6	47	464
chr2	6	48	393
chr2	6	49	364
chr2	6	50	378
chr2	6	51	388
chr2	6	52	409
chr2	6	53	499
chr2	6	54	610
chr2	6	55	686
chr2	6	56	683
chr2	6	57	709
chr2	6	58	651
chr2	6	59	564
chr2	6	60	348
chr2	6	61	239
chr2	6	62	127
chr2	6	63	82
chr2	6	64	31
chr2	6	65	14
chr2	6	66	8
chr2	6	67	2
chr2	6	68	2
chr3	6	7	334
chr3	6	8	425
chr3	6	9	418
chr3	6	10	522
chr3	6	11	603
chr3	6	12	666
chr3	6	13	741
chr3	6	14	826
chr3	6	15	893
chr3	6	16	987
chr3	6	17	1068
chr3	6	18	1181
chr3	6	19	1311
chr3	6	20	1504
chr3	6	21	1660
chr3	6	22	2019
chr3	6	23	2338
chr3	6	24	3172
chr3	6	25	2975
chr3	6	26	4995
chr3	6	27	5907
chr3	6	28	8822
chr3	6	29	10368
chr3	6	30	12714
chr3	6	31	16331
chr3	6	32	24095
chr3	6	33	33613
chr3	6	34	29525
chr3	6	35	26700
chr3	6	36	18210
chr3	6	37	13702
chr3	6	38	9283
chr3	6	39	6171
chr3	6	40	4343
chr3	6	41	2927
chr3	6	42	2093
chr3	6	43	1368
chr3	6	44	1049
chr3	6	45	668
chr3	6	46	541
chr3	6	47	355
chr3	6	48	351
chr3	6	49	281
chr3	6	50	308
chr3	6	51	330
chr3	6	52	374
chr3	6	53	424
chr3	6	54	489
chr3	6	55	599
chr3	6	56	596
chr3	6	57	609
chr3	6	58	534
chr3	6	59	441
chr3	6	60	315
chr3	6	61	200
chr3	6	62	113
chr3	6	63	57
chr3	6	64	34
chr3	6	65	14
chr3	6	66	7
chr3	6	67	1
chr4	6	7	287
chr4	6	8	342
chr4	6	9	387
chr4	6	10	453
chr4	6	11	537
chr4	6	12	602
chr4	6	13	642
chr4	6	14	756
chr4	6	15	858
chr4	6	16	854
chr4	6	17	996
chr4	6	18	1117
chr4	6	19	1240
chr4	6	20	1326
chr4	6	21	1495
chr4	6	22	1821
chr4	6	23	2020
chr4	6	24	2937
chr4	6	25	2718
chr4	6	26	4492
chr4	6	27	5244
chr4	6	28	8023
chr4	6	29	9310
chr4	6	30	11618
chr4	6	31	14702
chr4	6	32	21740
chr4	6	33	30657
chr4	6	34	27364
chr4	6	35	24561
chr4	6	36	16701
chr4	6	37	12370
chr4	6	38	8490
chr4	6	39	5718
chr4	6	40	4060
chr4	6	41	2740
chr4	6	42	1920
chr4	6	43	1225
chr4	6	44	930
chr4	6	45	565
chr4	6	46	468
chr4	6	47	369
chr4	6	48	282
chr4	6	49	256
chr4	6	50	280
chr4	6	51	258
chr4	6	52	283
chr4	6	53	331
chr4	6	54	429
chr4	6	55	452
chr4	6	56	490
chr4	6	57	480
chr4	6	58	418
chr4	6	59	324
chr4	6	60	271
chr4	6	61	166
chr4	6	62	90
chr4	6	63	60
chr4	6	64	22
chr4	6	65	9
chr4	6	66	4
chr4	6	67	3
chr5	6	7	261
chr5	6	8	383
chr5	6	9	395
chr5	6	10	458
chr5	6	11	540
chr5	6	12	624
chr5	6	13	687
chr5	6	14	747
chr5	6	15	806
chr5	6	16	912
chr5	6	17	940
chr5	6	18	1136
chr5	6	19	1166
chr5	6	20	1330
chr5	6	21	1592
chr5	6	22	1825
chr5	6	23	1948
chr5	6	24	2728
chr5	6	25	2628
chr5	6	26	4322
chr5	6	27	5011
chr5	6	28	7814
chr5	6	29	9089
chr5	6	30	11315
chr5	6	31	14522
chr5	6	32	21335
chr5	6	33	30266
chr5	6	34	26513
chr5	6	35	23989
chr5	6	36	16506
chr5	6	37	12171
chr5	6	38	8227
chr5	6	39	5481
chr5	6	40	4017
chr5	6	41	2599
chr5	6	42	1914
chr5	6	43	1288
chr5	6	44	990
chr5	6	45	605
chr5	6	46	435
chr5	6	47	359
chr5	6	48	313
chr5	6	49	259
chr5	6	50	248
chr5	6	51	272
chr5	6	52	301
chr5	6	53	338
chr5	6	54	427
chr5	6	55	511
chr5	6	56	529
chr5	6	57	454
chr5	6	58	445
chr5	6	59	367
chr5	6	60	263
chr5	6	61	190
chr5	6	62	109
chr5	6	63	42
chr5	6	64	28
chr5	6	65	15
chr5	6	66	2
chr5	6	67	1
chr6	6	7	288
chr6	6	8	336
chr6	6	9	406
chr6	6	10	413
chr6	6	11	518
chr6	6	12	607
chr6	6	13	625
chr6	6	14	708
chr6	6	15	761
chr6	6	16	865
chr6	6	17	903
chr6	6	18	1069
chr6	6	19	1155
chr6	6	20	1297
chr6	6	21	1451
chr6	6	22	1679
chr6	6	23	1881
chr6	6	24	2810
chr6	6	25	2603
chr6	6	26	4135
chr6	6	27	5089
chr6	6	28	7577
chr6	6	29	8741
chr6	6	30	10801
chr6	6	31	13897
chr6	6	32	20238
chr6	6	33	28396
chr6	6	34	25572
chr6	6	35	22830
chr6	6	36	15714
chr6	6	37	11625
chr6	6	38	7837
chr6	6	39	5147
chr6	6	40	3756
chr6	6	41	2556
chr6	6	42	1800
chr6	6	43	1181
chr6	6	44	818
chr6	6	45	574
chr6	6	46	450
chr6	6	47	348
chr6	6	48	266
chr6	6	49	255
chr6	6	50	255
chr6	6	51	262
chr6	6	52	298
chr6	6	53	369
chr6	6	54	387
chr6	6	55	440
chr6	6	56	539
chr6	6	57	475
chr6	6	58	449
chr6	6	59	335
chr6	6	60	275
chr6	6	61	178
chr6	6	62	96
chr6	6	63	50
chr6	6	64	23
chr6	6	65	11
chr6	6	66	3
chr7	6	7	242
chr7	6	8	333
chr7	6	9	329
chr7	6	10	387
chr7	6	11	456
chr7	6	12	515
chr7	6	13	529
chr7	6	14	642
chr7	6	15	716
chr7	6	16	768
chr7	6	17	818
chr7	6	18	980
chr7	6	19	962
chr7	6	20	1148
chr7	6	21	1345
chr7	6	22	1537
chr7	6	23	1687
chr7	6	24	2403
chr7	6	25	2231
chr7	6	26	3710
chr7	6	27	4428
chr7	6	28	6646
chr7	6	29	7698
chr7	6	30	9543
chr7	6	31	12355
chr7	6	32	17691
chr7	6	33	24934
chr7	6	34	22345
chr7	6	35	19992
chr7	6	36	13649
chr7	6	37	10070
chr7	6	38	6828
chr7	6	39	4590
chr7	6	40	3342
chr7	6	41	2196
chr7	6	42	1611
chr7	6	43	1135
chr7	6	44	776
chr7	6	45	525
chr7	6	46	378
chr7	6	47	316
chr7	6	48	275
chr7	6	49	224
chr7	6	50	225
chr7	6	51	241
chr7	6	52	259
chr7	6	53	334
chr7	6	54	349
chr7	6	55	374
chr7	6	56	432
chr7	6	57	409
chr7	6	58	376
chr7	6	59	330
chr7	6	60	259
chr7	6	61	144
chr7	6	62	82
chr7	6	63	57
chr7	6	64	16
chr7	6	65	11
chr7	6	66	2
chr7	6	67	1
chr7	6	69	1
chr7	6	70	1
chr8	6	7	254
chr8	6	8	280
chr8	6	9	397
chr8	6	10	365
chr8	6	11	500
chr8	6	12	493
chr8	6	13	559
chr8	6	14	630
chr8	6	15	696
chr8	6	16	749
chr8	6	17	775
chr8	6	18	925
chr8	6	19	994
chr8	6	20	1154
chr8	6	21	1222
chr8	6	22	1462
chr8	6	23	1729
chr8	6	24	2303
chr8	6	25	2246
chr8	6	26	3685
chr8	6	27	4381
chr8	6	28	6400
chr8	6	29	7647
chr8	6	30	9266
chr8	6	31	12033
chr8	6	32	17713
chr8	6	33	24535
chr8	6	34	22309
chr8	6	35	20106
chr8	6	36	13622
chr8	6	37	10436
chr8	6	38	6984
chr8	6	39	4812
chr8	6	40	3451
chr8	6	41	2283
chr8	6	42	1641
chr8	6	43	1076
chr8	6	44	759
chr8	6	45	504
chr8	6	46	402
chr8	6	47	276
chr8	6	48	234
chr8	6	49	236
chr8	6	50	213
chr8	6	51	224
chr8	6	52	255
chr8	6	53	280
chr8	6	54	329
chr8	6	55	383
chr8	6	56	414
chr8	6	57	435
chr8	6	58	377
chr8	6	59	285
chr8	6	60	214
chr8	6	61	156
chr8	6	62	86
chr8	6	63	46
chr8	6	64	24
chr8	6	65	14
chr8	6	66	1
chr8	6	67	1
chr8	6	68	2
chr9	6	7	186
chr9	6	8	243
chr9	6	9	307
chr9	6	10	309
chr9	6	11	351
chr9	6	12	422
chr9	6	13	452
chr9	6	14	480
chr9	6	15	579
chr9	6	16	583
chr9	6	17	661
chr9	6	18	726
chr9	6	19	781
chr9	6	20	937
chr9	6	21	968
chr9	6	22	1195
chr9	6	23	1288
chr9	6	24	1763
chr9	6	25	1761
chr9	6	26	2878
chr9	6	27	3486
chr9	6	28	5084
chr9	6	29	6014
chr9	6	30	7422
chr9	6	31	9384
chr9	6	32	13674
chr9	6	33	19118
chr9	6	34	17102
chr9	6	35	15327
chr9	6	36	10513
chr9	6	37	7684
chr9	6	38	5173
chr9	6	39	3541
chr9	6	40	2573
chr9	6	41	1661
chr9	6	42	1202
chr9	6	43	799
chr9	6	44	601
chr9	6	45	411
chr9	6	46	301
chr9	6	47	230
chr9	6	48	203
chr9	6	49	192
chr9	6	50	180
chr9	6	51	193
chr9	6	52	230
chr9	6	53	228
chr9	6	54	297
chr9	6	55	341
chr9	6	56	325
chr9	6	57	346
chr9	6	58	297
chr9	6	59	264
chr9	6	60	193
chr9	6	61	122
chr9	6	62	70
chr9	6	63	28
chr9	6	64	19
chr9	6	65	7
chr9	6	66	2
chr9	6	67	2
chr9	6	68	1
chr10	6	7	231
chr10	6	8	287
chr10	6	9	324
chr10	6	10	382
chr10	6	11	461
chr10	6	12	504
chr10	6	13	538
chr10	6	14	613
chr10	6	15	672
chr10	6	16	747
chr10	6	17	811
chr10	6	18	866
chr10	6	19	973
chr10	6	20	1067
chr10	6	21	1182
chr10	6	22	1416
chr10	6	23	1569
chr10	6	24	2307
chr10	6	25	2129
chr10	6	26	3432
chr10	6	27	4079
chr10	6	28	5937
chr10	6	29	6926
chr10	6	30	8571
chr10	6	31	11198
chr10	6	32	16412
chr10	6	33	22791
chr10	6	34	20622
chr10	6	35	18311
chr10	6	36	12597
chr10	6	37	9450
chr10	6	38	6400
chr10	6	39	4224
chr10	6	40	2949
chr10	6	41	2016
chr10	6	42	1477
chr10	6	43	965
chr10	6	44	669
chr10	6	45	501
chr10	6	46	349
chr10	6	47	290
chr10	6	48	215
chr10	6	49	207
chr10	6	50	226
chr10	6	51	210
chr10	6	52	275
chr10	6	53	273
chr10	6	54	326
chr10	6	55	386
chr10	6	56	413
chr10	6	57	389
chr10	6	58	349
chr10	6	59	298
chr10	6	60	195
chr10	6	61	149
chr10	6	62	76
chr10	6	63	42
chr10	6	64	13
chr10	6	65	6
chr10	6	66	2
chr11	6	7	242
chr11	6	8	303
chr11	6	9	325
chr11	6	10	377
chr11	6	11	434
chr11	6	12	485
chr11	6	13	497
chr11	6	14	570
chr11	6	15	677
chr11	6	16	678
chr11	6	17	815
chr11	6	18	865
chr11	6	19	979
chr11	6	20	1168
chr11	6	21	1176
chr11	6	22	1433
chr11	6	23	1539
chr11	6	24	2157
chr11	6	25	2096
chr11	6	26	3539
chr11	6	27	4181
chr11	6	28	5945
chr11	6	29	6906
chr11	6	30	8638
chr11	6	31	11164
chr11	6	32	16174
chr11	6	33	22612
chr11	6	34	20234
chr11	6	35	18056
chr11	6	36	12442
chr11	6	37	9242
chr11	6	38	6242
chr11	6	39	4152
chr11	6	40	3225
chr11	6	41	1990
chr11	6	42	1411
chr11	6	43	959
chr11	6	44	688
chr11	6	45	492
chr11	6	46	408
chr11	6	47	289
chr11	6	48	236
chr11	6	49	205
chr11	6	50	216
chr11	6	51	232
chr11	6	52	271
chr11	6	53	292
chr11	6	54	356
chr11	6	55	368
chr11	6	56	472
chr11	6	57	412
chr11	6	58	385
chr11	6	59	266
chr11	6	60	225
chr11	6	61	140
chr11	6	62	83
chr11	6	63	47
chr11	6	64	12
chr11	6	65	8
chr11	6	66	5
chr11	6	67	1
chr12	6	7	221
chr12	6	8	266
chr12	6	9	322
chr12	6	10	343
chr12	6	11	388
chr12	6	12	453
chr12	6	13	544
chr12	6	14	563
chr12	6	15	630
chr12	6	16	654
chr12	6	17	711
chr12	6	18	831
chr12	6	19	838
chr12	6	20	1119
chr12	6	21	1114
chr12	6	22	1311
chr12	6	23	1560
chr12	6	24	2176
chr12	6	25	2107
chr12	6	26	3270
chr12	6	27	4000
chr12	6	28	5971
chr12	6	29	6910
chr12	6	30	8490
chr12	6	31	10865
chr12	6	32	15709
chr12	6	33	22461
chr12	6	34	19591
chr12	6	35	17749
chr12	6	36	12086
chr12	6	37	8949
chr12	6	38	5974
chr12	6	39	4092
chr12	6	40	2968
chr12	6	41	1954
chr12	6	42	1383
chr12	6	43	998
chr12	6	44	679
chr12	6	45	498
chr12	6	46	372
chr12	6	47	261
chr12	6	48	256
chr12	6	49	194
chr12	6	50	216
chr12	6	51	233
chr12	6	52	240
chr12	6	53	271
chr12	6	54	315
chr12	6	55	358
chr12	6	56	388
chr12	6	57	397
chr12	6	58	363
chr12	6	59	272
chr12	6	60	220
chr12	6	61	133
chr12	6	62	70
chr12	6	63	43
chr12	6	64	19
chr12	6	65	6
chr12	6	66	4
chr12	6	67	1
chr13	6	7	128
chr13	6	8	186
chr13	6	9	235
chr13	6	10	247
chr13	6	11	291
chr13	6	12	385
chr13	6	13	364
chr13	6	14	398
chr13	6	15	439
chr13	6	16	453
chr13	6	17	522
chr13	6	18	600
chr13	6	19	623
chr13	6	20	713
chr13	6	21	781
chr13	6	22	954
chr13	6	23	1051
chr13	6	24	1515
chr13	6	25	1388
chr13	6	26	2320
chr13	6	27	2717
chr13	6	28	4183
chr13	6	29	4944
chr13	6	30	6058
chr13	6	31	7773
chr13	6	32	11519
chr13	6	33	16169
chr13	6	34	14221
chr13	6	35	12816
chr13	6	36	8890
chr13	6	37	6660
chr13	6	38	4449
chr13	6	39	2960
chr13	6	40	2133
chr13	6	41	1429
chr13	6	42	975
chr13	6	43	658
chr13	6	44	481
chr13	6	45	333
chr13	6	46	261
chr13	6	47	187
chr13	6	48	189
chr13	6	49	125
chr13	6	50	126
chr13	6	51	136
chr13	6	52	152
chr13	6	53	186
chr13	6	54	236
chr13	6	55	250
chr13	6	56	285
chr13	6	57	246
chr13	6	58	234
chr13	6	59	194
chr13	6	60	145
chr13	6	61	83
chr13	6	62	52
chr13	6	63	32
chr13	6	64	13
chr13	6	65	3
chr13	6	66	1
chr13	6	67	1
chr14	6	7	147
chr14	6	8	192
chr14	6	9	184
chr14	6	10	222
chr14	6	11	262
chr14	6	12	317
chr14	6	13	318
chr14	6	14	386
chr14	6	15	424
chr14	6	16	451
chr14	6	17	520
chr14	6	18	599
chr14	6	19	591
chr14	6	20	751
chr14	6	21	796
chr14	6	22	923
chr14	6	23	1062
chr14	6	24	1493
chr14	6	25	1380
chr14	6	26	2362
chr14	6	27	2630
chr14	6	28	4004
chr14	6	29	4585
chr14	6	30	5735
chr14	6	31	7356
chr14	6	32	10702
chr14	6	33	15019
chr14	6	34	13604
chr14	6	35	12083
chr14	6	36	8358
chr14	6	37	6037
chr14	6	38	4134
chr14	6	39	2759
chr14	6	40	2082
chr14	6	41	1345
chr14	6	42	947
chr14	6	43	648
chr14	6	44	421
chr14	6	45	326
chr14	6	46	213
chr14	6	47	164
chr14	6	48	157
chr14	6	49	129
chr14	6	50	136
chr14	6	51	152
chr14	6	52	167
chr14	6	53	214
chr14	6	54	251
chr14	6	55	263
chr14	6	56	288
chr14	6	57	291
chr14	6	58	262
chr14	6	59	176
chr14	6	60	139
chr14	6	61	84
chr14	6	62	51
chr14	6	63	28
chr14	6	64	16
chr14	6	65	6
chr14	6	66	2
chr15	6	7	137
chr15	6	8	144
chr15	6	9	210
chr15	6	10	219
chr15	6	11	248
chr15	6	12	310
chr15	6	13	320
chr15	6	14	361
chr15	6	15	388
chr15	6	16	443
chr15	6	17	424
chr15	6	18	484
chr15	6	19	592
chr15	6	20	650
chr15	6	21	726
chr15	6	22	838
chr15	6	23	920
chr15	6	24	1373
chr15	6	25	1276
chr15	6	26	2040
chr15	6	27	2540
chr15	6	28	3702
chr15	6	29	4431
chr15	6	30	5390
chr15	6	31	6796
chr15	6	32	9940
chr15	6	33	13775
chr15	6	34	12382
chr15	6	35	11141
chr15	6	36	7461
chr15	6	37	5559
chr15	6	38	3782
chr15	6	39	2615
chr15	6	40	1955
chr15	6	41	1194
chr15	6	42	862
chr15	6	43	596
chr15	6	44	397
chr15	6	45	302
chr15	6	46	232
chr15	6	47	163
chr15	6	48	161
chr15	6	49	136
chr15	6	50	133
chr15	6	51	150
chr15	6	52	168
chr15	6	53	197
chr15	6	54	190
chr15	6	55	228
chr15	6	56	278
chr15	6	57	272
chr15	6	58	236
chr15	6	59	175
chr15	6	60	137
chr15	6	61	103
chr15	6	62	57
chr15	6	63	21
chr15	6	64	14
chr15	6	65	4
chr15	6	66	1
chr15	6	67	1
chr16	6	7	154
chr16	6	8	148
chr16	6	9	192
chr16	6	10	224
chr16	6	11	229
chr16	6	12	298
chr16	6	13	338
chr16	6	14	362
chr16	6	15	419
chr16	6	16	450
chr16	6	17	479
chr16	6	18	537
chr16	6	19	541
chr16	6	20	731
chr16	6	21	796
chr16	6	22	756
chr16	6	23	963
chr16	6	24	1368
chr16	6	25	1319
chr16	6	26	2136
chr16	6	27	2499
chr16	6	28	3684
chr16	6	29	4279
chr16	6	30	5191
chr16	6	31	6753
chr16	6	32	9686
chr16	6	33	13099
chr16	6	34	12105
chr16	6	35	10610
chr16	6	36	7329
chr16	6	37	5509
chr16	6	38	3710
chr16	6	39	2520
chr16	6	40	1833
chr16	6	41	1185
chr16	6	42	840
chr16	6	43	544
chr16	6	44	436
chr16	6	45	297
chr16	6	46	194
chr16	6	47	173
chr16	6	48	184
chr16	6	49	128
chr16	6	50	129
chr16	6	51	150
chr16	6	52	185
chr16	6	53	193
chr16	6	54	202
chr16	6	55	253
chr16	6	56	256
chr16	6	57	304
chr16	6	58	207
chr16	6	59	183
chr16	6	60	128
chr16	6	61	78
chr16	6	62	55
chr16	6	63	28
chr16	6	64	11
chr16	6	65	5
chr16	6	66	2
chr16	6	67	1
chr16	6	68	1
chr17	6	7	153
chr17	6	8	187
chr17	6	9	213
chr17	6	10	239
chr17	6	11	271
chr17	6	12	352
chr17	6	13	358
chr17	6	14	370
chr17	6	15	448
chr17	6	16	449
chr17	6	17	493
chr17	6	18	549
chr17	6	19	597
chr17	6	20	709
chr17	6	21	760
chr17	6	22	842
chr17	6	23	994
chr17	6	24	1353
chr17	6	25	1324
chr17	6	26	2103
chr17	6	27	2478
chr17	6	28	3571
chr17	6	29	4201
chr17	6	30	5138
chr17	6	31	6516
chr17	6	32	9378
chr17	6	33	12861
chr17	6	34	11695
chr17	6	35	10265
chr17	6	36	7094
chr17	6	37	5140
chr17	6	38	3462
chr17	6	39	2494
chr17	6	40	1649
chr17	6	41	1115
chr17	6	42	848
chr17	6	43	544
chr17	6	44	378
chr17	6	45	277
chr17	6	46	211
chr17	6	47	177
chr17	6	48	144
chr17	6	49	163
chr17	6	50	143
chr17	6	51	130
chr17	6	52	171
chr17	6	53	214
chr17	6	54	217
chr17	6	55	300
chr17	6	56	277
chr17	6	57	272
chr17	6	58	240
chr17	6	59	227
chr17	6	60	146
chr17	6	61	99
chr17	6	62	75
chr17	6	63	23
chr17	6	64	15
chr17	6	65	3
chr17	6	66	2
chr17	6	67	1
chr17	6	68	1
chr18	6	7	119
chr18	6	8	164
chr18	6	9	176
chr18	6	10	221
chr18	6	11	261
chr18	6	12	276
chr18	6	13	330
chr18	6	14	324
chr18	6	15	346
chr18	6	16	376
chr18	6	17	412
chr18	6	18	502
chr18	6	19	534
chr18	6	20	629
chr18	6	21	729
chr18	6	22	765
chr18	6	23	875
chr18	6	24	1254
chr18	6	25	1161
chr18	6	26	1884
chr18	6	27	2271
chr18	6	28	3478
chr18	6	29	3953
chr18	6	30	4995
chr18	6	31	6405
chr18	6	32	9491
chr18	6	33	13227
chr18	6	34	11868
chr18	6	35	10550
chr18	6	36	7366
chr18	6	37	5425
chr18	6	38	3812
chr18	6	39	2493
chr18	6	40	1808
chr18	6	41	1168
chr18	6	42	942
chr18	6	43	508
chr18	6	44	415
chr18	6	45	325
chr18	6	46	202
chr18	6	47	172
chr18	6	48	132
chr18	6	49	123
chr18	6	50	110
chr18	6	51	127
chr18	6	52	145
chr18	6	53	172
chr18	6	54	181
chr18	6	55	190
chr18	6	56	201
chr18	6	57	220
chr18	6	58	177
chr18	6	59	141
chr18	6	60	84
chr18	6	61	78
chr18	6	62	35
chr18	6	63	16
chr18	6	64	11
chr18	6	65	5
chr18	6	66	2
chr18	6	67	1
chr19	6	7	96
chr19	6	8	120
chr19	6	9	157
chr19	6	10	179
chr19	6	11	219
chr19	6	12	215
chr19	6	13	225
chr19	6	14	239
chr19	6	15	313
chr19	6	16	302
chr19	6	17	357
chr19	6	18	401
chr19	6	19	400
chr19	6	20	481
chr19	6	21	543
chr19	6	22	672
chr19	6	23	683
chr19	6	24	891
chr19	6	25	917
chr19	6	26	1345
chr19	6	27	1722
chr19	6	28	2480
chr19	6	29	2844
chr19	6	30	3455
chr19	6	31	4352
chr19	6	32	6093
chr19	6	33	8000
chr19	6	34	7254
chr19	6	35	6430
chr19	6	36	4296
chr19	6	37	3182
chr19	6	38	2171
chr19	6	39	1463
chr19	6	40	1000
chr19	6	41	671
chr19	6	42	469
chr19	6	43	311
chr19	6	44	239
chr19	6	45	161
chr19	6	46	120
chr19	6	47	118
chr19	6	48	94
chr19	6	49	83
chr19	6	50	112
chr19	6	51	98
chr19	6	52	98
chr19	6	53	123
chr19	6	54	165
chr19	6	55	186
chr19	6	56	157
chr19	6	57	196
chr19	6	58	172
chr19	6	59	154
chr19	6	60	99
chr19	6	61	76
chr19	6	62	32
chr19	6	63	18
chr19	6	64	9
chr19	6	65	2
chr19	6	66	1
chr19	6	67	1
chr20	6	7	111
chr20	6	8	141
chr20	6	9	155
chr20	6	10	176
chr20	6	11	220
chr20	6	12	252
chr20	6	13	309
chr20	6	14	285
chr20	6	15	349
chr20	6	16	399
chr20	6	17	376
chr20	6	18	440
chr20	6	19	482
chr20	6	20	548
chr20	6	21	655
chr20	6	22	769
chr20	6	23	792
chr20	6	24	1164
chr20	6	25	1099
chr20	6	26	1766
chr20	6	27	2127
chr20	6	28	2974
chr20	6	29	3530
chr20	6	30	4352
chr20	6	31	5643
chr20	6	32	8118
chr20	6	33	11362
chr20	6	34	10164
chr20	6	35	9025
chr20	6	36	6146
chr20	6	37	4513
chr20	6	38	3081
chr20	6	39	2073
chr20	6	40	1517
chr20	6	41	994
chr20	6	42	720
chr20	6	43	478
chr20	6	44	337
chr20	6	45	256
chr20	6	46	162
chr20	6	47	139
chr20	6	48	115
chr20	6	49	113
chr20	6	50	109
chr20	6	51	127
chr20	6	52	141
chr20	6	53	154
chr20	6	54	197
chr20	6	55	222
chr20	6	56	215
chr20	6	57	225
chr20	6	58	177
chr20	6	59	166
chr20	6	60	117
chr20	6	61	84
chr20	6	62	32
chr20	6	63	19
chr20	6	64	8
chr20	6	65	5
chr20	6	66	1
chr20	6	68	1
chr21	6	7	71
chr21	6	8	84
chr21	6	9	97
chr21	6	10	101
chr21	6	11	122
chr21	6	12	125
chr21	6	13	136
chr21	6	14	157
chr21	6	15	160
chr21	6	16	200
chr21	6	17	202
chr21	6	18	241
chr21	6	19	253
chr21	6	20	296
chr21	6	21	291
chr21	6	22	378
chr21	6	23	418
chr21	6	24	570
chr21	6	25	510
chr21	6	26	832
chr21	6	27	1056
chr21	6	28	1510
chr21	6	29	1846
chr21	6	30	2311
chr21	6	31	2812
chr21	6	32	4276
chr21	6	33	5963
chr21	6	34	5216
chr21	6	35	4599
chr21	6	36	3205
chr21	6	37	2370
chr21	6	38	1628
chr21	6	39	1066
chr21	6	40	770
chr21	6	41	494
chr21	6	42	402
chr21	6	43	222
chr21	6	44	177
chr21	6	45	119
chr21	6	46	101
chr21	6	47	57
chr21	6	48	66
chr21	6	49	61
chr21	6	50	55
chr21	6	51	56
chr21	6	52	56
chr21	6	53	80
chr21	6	54	93
chr21	6	55	105
chr21	6	56	84
chr21	6	57	97
chr21	6	58	96
chr21	6	59	76
chr21	6	60	56
chr21	6	61	49
chr21	6	62	16
chr21	6	63	4
chr21	6	64	3
chr21	6	66	1
chr21	6	67	1
chr22	6	7	83
chr22	6	8	77
chr22	6	9	99
chr22	6	10	106
chr22	6	11	137
chr22	6	12	140
chr22	6	13	185
chr22	6	14	175
chr22	6	15	192
chr22	6	16	224
chr22	6	17	201
chr22	6	18	293
chr22	6	19	302
chr22	6	20	341
chr22	6	21	343
chr22	6	22	421
chr22	6	23	505
chr22	6	24	629
chr22	6	25	656
chr22	6	26	1026
chr22	6	27	1134
chr22	6	28	1691
chr22	6	29	2032
chr22	6	30	2445
chr22	6	31	3161
chr22	6	32	4517
chr22	6	33	5930
chr22	6	34	5418
chr22	6	35	4786
chr22	6	36	3397
chr22	6	37	2500
chr22	6	38	1677
chr22	6	39	1168
chr22	6	40	794
chr22	6	41	562
chr22	6	42	389
chr22	6	43	251
chr22	6	44	186
chr22	6	45	125
chr22	6	46	122
chr22	6	47	80
chr22	6	48	88
chr22	6	49	57
chr22	6	50	70
chr22	6	51	70
chr22	6	52	79
chr22	6	53	92
chr22	6	54	107
chr22	6	55	123
chr22	6	56	121
chr22	6	57	132
chr22	6	58	115
chr22	6	59	99
chr22	6	60	63
chr22	6	61	54
chr22	6	62	25
chr22	6	63	10
chr22	6	64	4
chr22	6	65	5
chr22	6	66	1
chr22	6	67	1
chrX	6	7	205
chrX	6	8	268
chrX	6	9	276
