##Chromosome	MAQP	Length	ReadsNums
chr9	6	40	390
chr9	6	41	423
chr9	6	42	383
chr9	6	43	357
chr9	6	44	399
chr9	6	45	421
chr9	6	46	319
chr9	6	47	341
chr9	6	48	179
chr9	6	49	122
chr9	6	50	64
chr9	6	51	36
chr9	6	52	19
chr9	6	53	18
chr9	6	54	14
chr9	6	55	15
chr9	6	56	13
chr9	6	57	12
chr9	6	58	11
chr9	6	59	8
chr9	6	60	2
chr9	6	61	3
chr9	6	62	1
chr9	6	63	1
chr9	6	65	1
chr10	6	7	290
chr10	6	8	319
chr10	6	9	327
chr10	6	10	266
chr10	6	11	338
chr10	6	12	374
chr10	6	13	392
chr10	6	14	425
chr10	6	15	418
chr10	6	16	455
chr10	6	17	431
chr10	6	18	459
chr10	6	19	474
chr10	6	20	558
chr10	6	21	531
chr10	6	22	554
chr10	6	23	540
chr10	6	24	643
chr10	6	25	554
chr10	6	26	577
chr10	6	27	505
chr10	6	28	409
chr10	6	29	345
chr10	6	30	305
chr10	6	31	290
chr10	6	32	300
chr10	6	33	313
chr10	6	34	279
chr10	6	35	247
chr10	6	36	370
chr10	6	37	331
chr10	6	38	292
chr10	6	39	343
chr10	6	40	348
chr10	6	41	362
chr10	6	42	399
chr10	6	43	364
chr10	6	44	403
chr10	6	45	370
chr10	6	46	321
chr10	6	47	254
chr10	6	48	213
chr10	6	49	127
chr10	6	50	67
chr10	6	51	49
chr10	6	52	23
chr10	6	53	28
chr10	6	54	18
chr10	6	55	13
chr10	6	56	16
chr10	6	57	19
chr10	6	58	14
chr10	6	59	16
chr10	6	60	7
chr10	6	61	7
chr10	6	62	4
chr10	6	63	2
chr11	6	7	307
chr11	6	8	259
chr11	6	9	302
chr11	6	10	276
chr11	6	11	336
chr11	6	12	326
chr11	6	13	328
chr11	6	14	318
chr11	6	15	312
chr11	6	16	356
chr11	6	17	349
chr11	6	18	301
chr11	6	19	345
chr11	6	20	317
chr11	6	21	329
chr11	6	22	284
chr11	6	23	295
chr11	6	24	282
chr11	6	25	277
chr11	6	26	302
chr11	6	27	247
chr11	6	28	285
chr11	6	29	250
chr11	6	30	268
chr11	6	31	246
chr11	6	32	273
chr11	6	33	318
chr11	6	34	285
chr11	6	35	328
chr11	6	36	346
chr11	6	37	376
chr11	6	38	405
chr11	6	39	477
chr11	6	40	459
chr11	6	41	453
chr11	6	42	493
chr11	6	43	531
chr11	6	44	547
chr11	6	45	500
chr11	6	46	497
chr11	6	47	398
chr11	6	48	271
chr11	6	49	142
chr11	6	50	75
chr11	6	51	45
chr11	6	52	27
chr11	6	53	34
chr11	6	54	22
chr11	6	55	23
chr11	6	56	19
chr11	6	57	14
chr11	6	58	15
chr11	6	59	8
chr11	6	60	9
chr11	6	61	4
chr11	6	62	4
chr11	6	63	2
chr11	6	65	1
chr12	6	7	250
chr12	6	8	299
chr12	6	9	302
chr12	6	10	300
chr12	6	11	300
chr12	6	12	285
chr12	6	13	287
chr12	6	14	310
chr12	6	15	315
chr12	6	16	351
chr12	6	17	299
chr12	6	18	344
chr12	6	19	369
chr12	6	20	367
chr12	6	21	338
chr12	6	22	359
chr12	6	23	372
chr12	6	24	338
chr12	6	25	337
chr12	6	26	332
chr12	6	27	311
chr12	6	28	330
chr12	6	29	334
chr12	6	30	369
chr12	6	31	343
chr12	6	32	382
chr12	6	33	364
chr12	6	34	416
chr12	6	35	466
chr12	6	36	491
chr12	6	37	585
chr12	6	38	527
chr12	6	39	560
chr12	6	40	621
chr12	6	41	639
chr12	6	42	704
chr12	6	43	567
chr12	6	44	562
chr12	6	45	650
chr12	6	46	552
chr12	6	47	485
chr12	6	48	364
chr12	6	49	162
chr12	6	50	90
chr12	6	51	48
chr12	6	52	24
chr12	6	53	18
chr12	6	54	20
chr12	6	55	14
chr12	6	56	14
chr12	6	57	15
chr12	6	58	17
chr12	6	59	16
chr12	6	60	10
chr12	6	61	6
chr12	6	62	3
chr13	6	7	69
chr13	6	8	111
chr13	6	9	82
chr13	6	10	91
chr13	6	11	104
chr13	6	12	108
chr13	6	13	117
chr13	6	14	96
chr13	6	15	87
chr13	6	16	87
chr13	6	17	97
chr13	6	18	104
chr13	6	19	91
chr13	6	20	104
chr13	6	21	136
chr13	6	22	135
chr13	6	23	139
chr13	6	24	116
chr13	6	25	121
chr13	6	26	121
chr13	6	27	123
chr13	6	28	148
chr13	6	29	129
chr13	6	30	126
chr13	6	31	107
chr13	6	32	143
chr13	6	33	127
chr13	6	34	157
chr13	6	35	166
chr13	6	36	187
chr13	6	37	207
chr13	6	38	222
chr13	6	39	174
chr13	6	40	195
chr13	6	41	256
chr13	6	42	284
chr13	6	43	253
chr13	6	44	272
chr13	6	45	296
chr13	6	46	217
chr13	6	47	187
chr13	6	48	99
chr13	6	49	68
chr13	6	50	23
chr13	6	51	15
chr13	6	52	11
chr13	6	53	6
chr13	6	54	11
chr13	6	55	8
chr13	6	56	7
chr13	6	57	5
chr13	6	58	4
chr13	6	59	6
chr13	6	60	5
chr13	6	61	2
chr13	6	62	2
chr13	6	63	1
chr13	6	65	1
chr14	6	7	76
chr14	6	8	64
chr14	6	9	72
chr14	6	10	80
chr14	6	11	68
chr14	6	12	69
chr14	6	13	87
chr14	6	14	78
chr14	6	15	63
chr14	6	16	95
chr14	6	17	87
chr14	6	18	95
chr14	6	19	86
chr14	6	20	78
chr14	6	21	87
chr14	6	22	93
chr14	6	23	94
chr14	6	24	93
chr14	6	25	82
chr14	6	26	99
chr14	6	27	89
chr14	6	28	94
chr14	6	29	85
chr14	6	30	119
chr14	6	31	60
chr14	6	32	101
chr14	6	33	107
chr14	6	34	75
chr14	6	35	110
chr14	6	36	133
chr14	6	37	133
chr14	6	38	111
chr14	6	39	197
chr14	6	40	141
chr14	6	41	179
chr14	6	42	161
chr14	6	43	169
chr14	6	44	200
chr14	6	45	135
chr14	6	46	150
chr14	6	47	105
chr14	6	48	89
chr14	6	49	44
chr14	6	50	24
chr14	6	51	15
chr14	6	52	20
chr14	6	53	17
chr14	6	54	13
chr14	6	55	12
chr14	6	56	12
chr14	6	57	8
chr14	6	58	6
chr14	6	59	10
chr14	6	60	4
chr14	6	61	1
chr14	6	62	2
chr14	6	65	1
chr15	6	7	59
chr15	6	8	77
chr15	6	9	77
chr15	6	10	76
chr15	6	11	81
chr15	6	12	73
chr15	6	13	88
chr15	6	14	82
chr15	6	15	92
chr15	6	16	102
chr15	6	17	85
chr15	6	18	73
chr15	6	19	92
chr15	6	20	90
chr15	6	21	78
chr15	6	22	93
chr15	6	23	89
chr15	6	24	91
chr15	6	25	113
chr15	6	26	69
chr15	6	27	73
chr15	6	28	84
chr15	6	29	81
chr15	6	30	65
chr15	6	31	72
chr15	6	32	77
chr15	6	33	62
chr15	6	34	85
chr15	6	35	108
chr15	6	36	70
chr15	6	37	99
chr15	6	38	93
chr15	6	39	92
chr15	6	40	142
chr15	6	41	116
chr15	6	42	158
chr15	6	43	117
chr15	6	44	129
chr15	6	45	145
chr15	6	46	132
chr15	6	47	110
chr15	6	48	85
chr15	6	49	58
chr15	6	50	29
chr15	6	51	11
chr15	6	52	11
chr15	6	53	20
chr15	6	54	20
chr15	6	55	17
chr15	6	56	14
chr15	6	57	13
chr15	6	58	8
chr15	6	59	5
chr15	6	60	4
chr15	6	61	4
chr15	6	63	1
chr16	6	7	75
chr16	6	8	112
chr16	6	9	104
chr16	6	10	75
chr16	6	11	96
chr16	6	12	83
chr16	6	13	118
chr16	6	14	101
chr16	6	15	106
chr16	6	16	90
chr16	6	17	118
chr16	6	18	120
chr16	6	19	140
chr16	6	20	127
chr16	6	21	108
chr16	6	22	111
chr16	6	23	89
chr16	6	24	121
chr16	6	25	100
chr16	6	26	124
chr16	6	27	93
chr16	6	28	89
chr16	6	29	93
chr16	6	30	99
chr16	6	31	110
chr16	6	32	100
chr16	6	33	85
chr16	6	34	121
chr16	6	35	118
chr16	6	36	110
chr16	6	37	152
chr16	6	38	174
chr16	6	39	109
chr16	6	40	126
chr16	6	41	198
chr16	6	42	121
chr16	6	43	179
chr16	6	44	215
chr16	6	45	156
chr16	6	46	175
chr16	6	47	106
chr16	6	48	124
chr16	6	49	68
chr16	6	50	41
chr16	6	51	36
chr16	6	52	27
chr16	6	53	9
chr16	6	54	16
chr16	6	55	16
chr16	6	56	18
chr16	6	57	9
chr16	6	58	13
chr16	6	59	7
chr16	6	60	4
chr16	6	61	1
chr16	6	62	3
chr17	6	7	226
chr17	6	8	250
chr17	6	9	239
chr17	6	10	262
chr17	6	11	260
chr17	6	12	267
chr17	6	13	257
chr17	6	14	273
chr17	6	15	308
chr17	6	16	287
chr17	6	17	252
chr17	6	18	305
chr17	6	19	262
chr17	6	20	306
chr17	6	21	256
chr17	6	22	263
chr17	6	23	249
chr17	6	24	259
chr17	6	25	233
chr17	6	26	251
chr17	6	27	250
chr17	6	28	252
chr17	6	29	263
chr17	6	30	223
chr17	6	31	213
chr17	6	32	290
chr17	6	33	224
chr17	6	34	215
chr17	6	35	261
chr17	6	36	237
chr17	6	37	254
chr17	6	38	289
chr17	6	39	300
chr17	6	40	268
chr17	6	41	200
chr17	6	42	297
chr17	6	43	221
chr17	6	44	265
chr17	6	45	222
chr17	6	46	320
chr17	6	47	185
chr17	6	48	193
chr17	6	49	113
chr17	6	50	73
chr17	6	51	29
chr17	6	52	24
chr17	6	53	18
chr17	6	54	25
chr17	6	55	16
chr17	6	56	18
chr17	6	57	13
chr17	6	58	10
chr17	6	59	6
chr17	6	60	4
chr17	6	61	4
chr17	6	62	2
chr17	6	63	1
chr17	6	64	1
chr17	6	66	1
chr18	6	7	129
chr18	6	8	139
chr18	6	9	134
chr18	6	10	132
chr18	6	11	139
chr18	6	12	162
chr18	6	13	151
chr18	6	14	129
chr18	6	15	167
chr18	6	16	147
chr18	6	17	179
chr18	6	18	178
chr18	6	19	167
chr18	6	20	176
chr18	6	21	185
chr18	6	22	148
chr18	6	23	163
chr18	6	24	184
chr18	6	25	173
chr18	6	26	174
chr18	6	27	175
chr18	6	28	165
chr18	6	29	154
chr18	6	30	164
chr18	6	31	190
chr18	6	32	159
chr18	6	33	183
chr18	6	34	152
chr18	6	35	179
chr18	6	36	149
chr18	6	37	182
chr18	6	38	265
chr18	6	39	273
chr18	6	40	216
chr18	6	41	221
chr18	6	42	280
chr18	6	43	237
chr18	6	44	301
chr18	6	45	334
chr18	6	46	337
chr18	6	47	236
chr18	6	48	184
chr18	6	49	96
chr18	6	50	60
chr18	6	51	21
chr18	6	52	10
chr18	6	53	13
chr18	6	54	10
chr18	6	55	11
chr18	6	56	7
chr18	6	58	4
chr18	6	59	6
chr18	6	60	4
chr18	6	62	1
chr18	6	63	1
chr19	6	7	202
chr19	6	8	202
chr19	6	9	214
chr19	6	10	236
chr19	6	11	201
chr19	6	12	234
chr19	6	13	232
chr19	6	14	246
chr19	6	15	244
chr19	6	16	222
chr19	6	17	223
chr19	6	18	265
chr19	6	19	243
chr19	6	20	216
chr19	6	21	221
chr19	6	22	210
chr19	6	23	231
chr19	6	24	232
chr19	6	25	217
chr19	6	26	198
chr19	6	27	179
chr19	6	28	220
chr19	6	29	185
chr19	6	30	228
chr19	6	31	177
chr19	6	32	202
chr19	6	33	178
chr19	6	34	209
chr19	6	35	200
chr19	6	36	203
chr19	6	37	248
chr19	6	38	271
chr19	6	39	268
chr19	6	40	289
chr19	6	41	291
chr19	6	42	270
chr19	6	43	311
chr19	6	44	333
chr19	6	45	336
chr19	6	46	305
chr19	6	47	278
chr19	6	48	238
chr19	6	49	190
chr19	6	50	70
chr19	6	51	38
chr19	6	52	13
chr19	6	53	18
chr19	6	54	19
chr19	6	55	18
chr19	6	56	13
chr19	6	57	13
chr19	6	58	14
chr19	6	59	13
chr19	6	60	5
chr19	6	61	3
chr19	6	62	3
chr19	6	63	2
chr20	6	7	133
chr20	6	8	158
chr20	6	9	140
chr20	6	10	172
chr20	6	11	167
chr20	6	12	190
chr20	6	13	196
chr20	6	14	166
chr20	6	15	230
chr20	6	16	184
chr20	6	17	186
chr20	6	18	219
chr20	6	19	171
chr20	6	20	219
chr20	6	21	188
chr20	6	22	202
chr20	6	23	157
chr20	6	24	173
chr20	6	25	158
chr20	6	26	140
chr20	6	27	164
chr20	6	28	126
chr20	6	29	148
chr20	6	30	151
chr20	6	31	112
chr20	6	32	205
chr20	6	33	171
chr20	6	34	145
chr20	6	35	164
chr20	6	36	199
chr20	6	37	145
chr20	6	38	146
chr20	6	39	130
chr20	6	40	218
chr20	6	41	166
chr20	6	42	168
chr20	6	43	234
chr20	6	44	225
chr20	6	45	242
chr20	6	46	283
chr20	6	47	258
chr20	6	48	157
chr20	6	49	116
chr20	6	50	50
chr20	6	51	37
chr20	6	52	24
chr20	6	53	28
chr20	6	54	16
chr20	6	55	17
chr20	6	56	14
chr20	6	57	13
chr20	6	58	6
chr20	6	59	4
chr20	6	60	7
chr20	6	61	1
chr20	6	62	3
chr20	6	64	1
chr20	6	66	1
chr21	6	7	26
chr21	6	8	26
chr21	6	9	45
chr21	6	10	32
chr21	6	11	37
chr21	6	12	40
chr21	6	13	36
chr21	6	14	30
chr21	6	15	41
chr21	6	16	30
chr21	6	17	26
chr21	6	18	35
chr21	6	19	32
chr21	6	20	30
chr21	6	21	32
chr21	6	22	38
chr21	6	23	28
chr21	6	24	28
chr21	6	25	36
chr21	6	26	40
chr21	6	27	34
chr21	6	28	26
chr21	6	29	34
chr21	6	30	31
chr21	6	31	17
chr21	6	32	29
chr21	6	33	27
chr21	6	34	35
chr21	6	35	34
chr21	6	36	22
chr21	6	37	41
chr21	6	38	50
chr21	6	39	50
chr21	6	40	59
chr21	6	41	70
chr21	6	42	68
chr21	6	43	63
chr21	6	44	55
chr21	6	45	54
chr21	6	46	65
chr21	6	47	71
chr21	6	48	45
chr21	6	49	31
chr21	6	50	19
chr21	6	51	11
chr21	6	52	7
chr21	6	53	7
chr21	6	54	9
chr21	6	55	5
chr21	6	56	6
chr21	6	57	3
chr21	6	58	3
chr21	6	59	1
chr21	6	60	2
chr21	6	62	2
chr21	6	63	2
chr22	6	7	144
chr22	6	8	146
chr22	6	9	167
chr22	6	10	160
chr22	6	11	173
chr22	6	12	203
chr22	6	13	208
chr22	6	14	170
chr22	6	15	182
chr22	6	16	163
chr22	6	17	215
chr22	6	18	205
chr22	6	19	162
chr22	6	20	144
chr22	6	21	163
chr22	6	22	142
chr22	6	23	150
chr22	6	24	166
chr22	6	25	138
chr22	6	26	154
chr22	6	27	171
chr22	6	28	155
chr22	6	29	156
chr22	6	30	146
chr22	6	31	127
chr22	6	32	154
chr22	6	33	151
chr22	6	34	169
chr22	6	35	138
chr22	6	36	147
chr22	6	37	139
chr22	6	38	148
chr22	6	39	186
chr22	6	40	189
chr22	6	41	204
chr22	6	42	172
chr22	6	43	165
chr22	6	44	210
chr22	6	45	160
chr22	6	46	169
chr22	6	47	192
chr22	6	48	86
chr22	6	49	92
chr22	6	50	51
chr22	6	51	22
chr22	6	52	14
chr22	6	53	15
chr22	6	54	12
chr22	6	55	10
chr22	6	56	9
chr22	6	57	5
chr22	6	58	4
chr22	6	59	1
chr22	6	60	2
chr22	6	61	2
chrX	6	7	217
chrX	6	8	257
chrX	6	9	255
chrX	6	10	252
chrX	6	11	272
chrX	6	12	275
chrX	6	13	251
chrX	6	14	285
chrX	6	15	328
chrX	6	16	282
chrX	6	17	322
chrX	6	18	322
chrX	6	19	302
chrX	6	20	326
chrX	6	21	318
chrX	6	22	317
chrX	6	23	339
chrX	6	24	304
chrX	6	25	288
chrX	6	26	328
chrX	6	27	295
chrX	6	28	347
chrX	6	29	308
chrX	6	30	290
chrX	6	31	304
chrX	6	32	284
chrX	6	33	273
chrX	6	34	266
chrX	6	35	322
chrX	6	36	315
chrX	6	37	339
chrX	6	38	452
chrX	6	39	475
chrX	6	40	470
chrX	6	41	525
chrX	6	42	574
chrX	6	43	519
chrX	6	44	677
chrX	6	45	601
chrX	6	46	472
chrX	6	47	460
chrX	6	48	313
chrX	6	49	145
chrX	6	50	83
chrX	6	51	40
chrX	6	52	23
chrX	6	53	11
chrX	6	54	9
chrX	6	55	22
chrX	6	56	16
chrX	6	57	14
chrX	6	58	13
chrX	6	59	6
chrX	6	60	8
chrX	6	61	3
chrX	6	62	3
chrX	6	63	1
chrX	6	67	1
chrM	6	7	31
chrM	6	8	46
chrM	6	9	44
chrM	6	10	56
chrM	6	11	54
chrM	6	12	54
chrM	6	13	51
chrM	6	14	71
chrM	6	15	91
chrM	6	16	67
chrM	6	17	95
chrM	6	18	116
chrM	6	19	82
chrM	6	20	115
chrM	6	21	76
chrM	6	22	61
chrM	6	23	117
chrM	6	24	66
chrM	6	25	70
chrM	6	26	115
chrM	6	27	72
chrM	6	28	86
chrM	6	29	55
chrM	6	30	61
chrM	6	31	44
chrM	6	32	38
chrM	6	33	51
chrM	6	34	53
chrM	6	35	26
chrM	6	36	35
chrM	6	37	25
chrM	6	38	46
chrM	6	39	24
chrM	6	40	33
chrM	6	41	45
chrM	6	42	46
chrM	6	43	28
chrM	6	44	43
chrM	6	45	39
chrM	6	46	25
chrM	6	47	27
chrM	6	48	12
chrM	6	49	14
chrM	6	50	5
chrM	6	51	7
chrM	6	52	5
chrM	6	53	3
chrM	6	54	4
chrM	6	55	7
chrM	6	56	5
chrM	6	57	7
chrM	6	58	3
chrM	6	59	2
chrM	6	60	3
chrM	6	61	1
