##Chromosome	MAQP	Length	ReadsNums
chr5	6	13	331
chr5	6	14	365
chr5	6	15	492
chr5	6	16	556
chr5	6	17	580
chr5	6	18	767
chr5	6	19	779
chr5	6	20	998
chr5	6	21	1077
chr5	6	22	1390
chr5	6	23	1474
chr5	6	24	2288
chr5	6	25	2027
chr5	6	26	3786
chr5	6	27	4410
chr5	6	28	6490
chr5	6	29	7029
chr5	6	30	8695
chr5	6	31	10471
chr5	6	32	14425
chr5	6	33	18119
chr5	6	34	14467
chr5	6	35	11411
chr5	6	36	7212
chr5	6	37	5081
chr5	6	38	3459
chr5	6	39	2271
chr5	6	40	1802
chr5	6	41	1144
chr5	6	42	900
chr5	6	43	624
chr5	6	44	458
chr5	6	45	315
chr5	6	46	241
chr5	6	47	212
chr5	6	48	176
chr5	6	49	165
chr5	6	50	163
chr5	6	51	177
chr5	6	52	162
chr5	6	53	185
chr5	6	54	203
chr5	6	55	262
chr5	6	56	277
chr5	6	57	283
chr5	6	58	231
chr5	6	59	180
chr5	6	60	129
chr5	6	61	84
chr5	6	62	52
chr5	6	63	38
chr5	6	64	12
chr5	6	65	3
chr5	6	66	2
chr5	6	67	1
chr6	6	7	133
chr6	6	8	147
chr6	6	9	179
chr6	6	10	237
chr6	6	11	242
chr6	6	12	305
chr6	6	13	348
chr6	6	14	360
chr6	6	15	415
chr6	6	16	520
chr6	6	17	544
chr6	6	18	698
chr6	6	19	697
chr6	6	20	989
chr6	6	21	1017
chr6	6	22	1390
chr6	6	23	1439
chr6	6	24	2233
chr6	6	25	2035
chr6	6	26	3700
chr6	6	27	4247
chr6	6	28	6161
chr6	6	29	6851
chr6	6	30	8362
chr6	6	31	9938
chr6	6	32	13388
chr6	6	33	17159
chr6	6	34	13475
chr6	6	35	10836
chr6	6	36	6851
chr6	6	37	4757
chr6	6	38	3222
chr6	6	39	2247
chr6	6	40	1522
chr6	6	41	1156
chr6	6	42	801
chr6	6	43	539
chr6	6	44	397
chr6	6	45	254
chr6	6	46	218
chr6	6	47	184
chr6	6	48	161
chr6	6	49	136
chr6	6	50	154
chr6	6	51	145
chr6	6	52	170
chr6	6	53	183
chr6	6	54	232
chr6	6	55	250
chr6	6	56	246
chr6	6	57	229
chr6	6	58	224
chr6	6	59	169
chr6	6	60	131
chr6	6	61	109
chr6	6	62	35
chr6	6	63	39
chr6	6	64	17
chr6	6	65	4
chr6	6	66	1
chr6	6	68	1
chr7	6	7	99
chr7	6	8	150
chr7	6	9	154
chr7	6	10	209
chr7	6	11	212
chr7	6	12	272
chr7	6	13	278
chr7	6	14	302
chr7	6	15	378
chr7	6	16	437
chr7	6	17	486
chr7	6	18	620
chr7	6	19	650
chr7	6	20	833
chr7	6	21	849
chr7	6	22	1130
chr7	6	23	1245
chr7	6	24	2046
chr7	6	25	1807
chr7	6	26	3120
chr7	6	27	3571
chr7	6	28	5325
chr7	6	29	6053
chr7	6	30	7190
chr7	6	31	8638
chr7	6	32	12132
chr7	6	33	14835
chr7	6	34	12091
chr7	6	35	9403
chr7	6	36	6097
chr7	6	37	4258
chr7	6	38	2737
chr7	6	39	1839
chr7	6	40	1369
chr7	6	41	949
chr7	6	42	688
chr7	6	43	459
chr7	6	44	376
chr7	6	45	268
chr7	6	46	226
chr7	6	47	143
chr7	6	48	141
chr7	6	49	127
chr7	6	50	128
chr7	6	51	113
chr7	6	52	130
chr7	6	53	155
chr7	6	54	182
chr7	6	55	233
chr7	6	56	221
chr7	6	57	193
chr7	6	58	167
chr7	6	59	149
chr7	6	60	105
chr7	6	61	76
chr7	6	62	48
chr7	6	63	29
chr7	6	64	14
chr7	6	65	4
chr7	6	66	2
chr7	6	69	1
chr8	6	7	101
chr8	6	8	149
chr8	6	9	155
chr8	6	10	178
chr8	6	11	217
chr8	6	12	275
chr8	6	13	288
chr8	6	14	345
chr8	6	15	376
chr8	6	16	450
chr8	6	17	463
chr8	6	18	638
chr8	6	19	596
chr8	6	20	847
chr8	6	21	906
chr8	6	22	1157
chr8	6	23	1249
chr8	6	24	1922
chr8	6	25	1713
chr8	6	26	3094
chr8	6	27	3465
chr8	6	28	5465
chr8	6	29	5888
chr8	6	30	7262
chr8	6	31	8521
chr8	6	32	11915
chr8	6	33	14878
chr8	6	34	11875
chr8	6	35	9862
chr8	6	36	6172
chr8	6	37	4288
chr8	6	38	2783
chr8	6	39	1974
chr8	6	40	1339
chr8	6	41	937
chr8	6	42	694
chr8	6	43	521
chr8	6	44	346
chr8	6	45	251
chr8	6	46	196
chr8	6	47	152
chr8	6	48	125
chr8	6	49	128
chr8	6	50	118
chr8	6	51	124
chr8	6	52	159
chr8	6	53	147
chr8	6	54	183
chr8	6	55	225
chr8	6	56	234
chr8	6	57	201
chr8	6	58	189
chr8	6	59	136
chr8	6	60	116
chr8	6	61	70
chr8	6	62	42
chr8	6	63	16
chr8	6	64	10
chr8	6	65	6
chr8	6	66	3
chr8	6	67	3
chr8	6	68	1
chr9	6	7	93
chr9	6	8	130
chr9	6	9	133
chr9	6	10	146
chr9	6	11	163
chr9	6	12	199
chr9	6	13	246
chr9	6	14	268
chr9	6	15	298
chr9	6	16	347
chr9	6	17	336
chr9	6	18	455
chr9	6	19	471
chr9	6	20	629
chr9	6	21	708
chr9	6	22	862
chr9	6	23	941
chr9	6	24	1523
chr9	6	25	1331
chr9	6	26	2389
chr9	6	27	2702
chr9	6	28	4162
chr9	6	29	4674
chr9	6	30	5454
chr9	6	31	6551
chr9	6	32	8905
chr9	6	33	11380
chr9	6	34	9355
chr9	6	35	7238
chr9	6	36	4615
chr9	6	37	3214
chr9	6	38	2121
chr9	6	39	1469
chr9	6	40	1104
chr9	6	41	728
chr9	6	42	537
chr9	6	43	344
chr9	6	44	259
chr9	6	45	206
chr9	6	46	144
chr9	6	47	122
chr9	6	48	105
chr9	6	49	95
chr9	6	50	100
chr9	6	51	89
chr9	6	52	108
chr9	6	53	140
chr9	6	54	151
chr9	6	55	160
chr9	6	56	192
chr9	6	57	165
chr9	6	58	144
chr9	6	59	134
chr9	6	60	94
chr9	6	61	59
chr9	6	62	33
chr9	6	63	18
chr9	6	64	8
chr9	6	65	1
chr9	6	66	1
chr9	6	67	1
chr9	6	68	1
chr10	6	7	119
chr10	6	8	113
chr10	6	9	140
chr10	6	10	174
chr10	6	11	216
chr10	6	12	235
chr10	6	13	277
chr10	6	14	307
chr10	6	15	362
chr10	6	16	436
chr10	6	17	473
chr10	6	18	585
chr10	6	19	587
chr10	6	20	789
chr10	6	21	807
chr10	6	22	1069
chr10	6	23	1136
chr10	6	24	1676
chr10	6	25	1682
chr10	6	26	2775
chr10	6	27	3338
chr10	6	28	4972
chr10	6	29	5479
chr10	6	30	6564
chr10	6	31	7982
chr10	6	32	10665
chr10	6	33	13685
chr10	6	34	10955
chr10	6	35	8615
chr10	6	36	5613
chr10	6	37	3866
chr10	6	38	2542
chr10	6	39	1688
chr10	6	40	1257
chr10	6	41	859
chr10	6	42	604
chr10	6	43	410
chr10	6	44	326
chr10	6	45	220
chr10	6	46	166
chr10	6	47	129
chr10	6	48	105
chr10	6	49	119
chr10	6	50	117
chr10	6	51	123
chr10	6	52	136
chr10	6	53	138
chr10	6	54	130
chr10	6	55	197
chr10	6	56	214
chr10	6	57	185
chr10	6	58	180
chr10	6	59	138
chr10	6	60	114
chr10	6	61	64
chr10	6	62	46
chr10	6	63	25
chr10	6	64	9
chr10	6	65	6
chr10	6	67	2
chr11	6	7	97
chr11	6	8	135
chr11	6	9	158
chr11	6	10	178
chr11	6	11	176
chr11	6	12	214
chr11	6	13	260
chr11	6	14	310
chr11	6	15	357
chr11	6	16	402
chr11	6	17	441
chr11	6	18	568
chr11	6	19	599
chr11	6	20	783
chr11	6	21	793
chr11	6	22	1007
chr11	6	23	1101
chr11	6	24	1731
chr11	6	25	1604
chr11	6	26	2894
chr11	6	27	3327
chr11	6	28	4855
chr11	6	29	5458
chr11	6	30	6708
chr11	6	31	7981
chr11	6	32	10839
chr11	6	33	13810
chr11	6	34	10623
chr11	6	35	8668
chr11	6	36	5468
chr11	6	37	3865
chr11	6	38	2575
chr11	6	39	1806
chr11	6	40	1256
chr11	6	41	861
chr11	6	42	590
chr11	6	43	469
chr11	6	44	329
chr11	6	45	249
chr11	6	46	169
chr11	6	47	128
chr11	6	48	135
chr11	6	49	101
chr11	6	50	138
chr11	6	51	125
chr11	6	52	156
chr11	6	53	126
chr11	6	54	151
chr11	6	55	181
chr11	6	56	212
chr11	6	57	195
chr11	6	58	192
chr11	6	59	145
chr11	6	60	102
chr11	6	61	82
chr11	6	62	39
chr11	6	63	22
chr11	6	64	9
chr11	6	65	2
chr12	6	7	119
chr12	6	8	129
chr12	6	9	166
chr12	6	10	148
chr12	6	11	198
chr12	6	12	231
chr12	6	13	263
chr12	6	14	311
chr12	6	15	333
chr12	6	16	388
chr12	6	17	433
chr12	6	18	544
chr12	6	19	567
chr12	6	20	754
chr12	6	21	793
chr12	6	22	1050
chr12	6	23	1080
chr12	6	24	1754
chr12	6	25	1560
chr12	6	26	2860
chr12	6	27	3206
chr12	6	28	4940
chr12	6	29	5388
chr12	6	30	6394
chr12	6	31	7722
chr12	6	32	10616
chr12	6	33	13259
chr12	6	34	10534
chr12	6	35	8546
chr12	6	36	5448
chr12	6	37	3751
chr12	6	38	2450
chr12	6	39	1684
chr12	6	40	1203
chr12	6	41	850
chr12	6	42	559
chr12	6	43	439
chr12	6	44	308
chr12	6	45	211
chr12	6	46	186
chr12	6	47	157
chr12	6	48	124
chr12	6	49	129
chr12	6	50	98
chr12	6	51	121
chr12	6	52	133
chr12	6	53	137
chr12	6	54	171
chr12	6	55	193
chr12	6	56	206
chr12	6	57	206
chr12	6	58	196
chr12	6	59	139
chr12	6	60	92
chr12	6	61	68
chr12	6	62	41
chr12	6	63	20
chr12	6	64	9
chr12	6	65	6
chr12	6	66	4
chr12	6	67	1
chr12	6	69	1
chr13	6	7	96
chr13	6	8	106
chr13	6	9	116
chr13	6	10	118
chr13	6	11	132
chr13	6	12	159
chr13	6	13	173
chr13	6	14	168
chr13	6	15	244
chr13	6	16	301
chr13	6	17	280
chr13	6	18	442
chr13	6	19	438
chr13	6	20	560
chr13	6	21	631
chr13	6	22	758
chr13	6	23	820
chr13	6	24	1279
chr13	6	25	1155
chr13	6	26	2122
chr13	6	27	2305
chr13	6	28	3551
chr13	6	29	3912
chr13	6	30	4621
chr13	6	31	5627
chr13	6	32	7715
chr13	6	33	9558
chr13	6	34	7794
chr13	6	35	6216
chr13	6	36	3987
chr13	6	37	2826
chr13	6	38	1872
chr13	6	39	1287
chr13	6	40	965
chr13	6	41	645
chr13	6	42	472
chr13	6	43	331
chr13	6	44	248
chr13	6	45	166
chr13	6	46	119
chr13	6	47	111
chr13	6	48	86
chr13	6	49	73
chr13	6	50	88
chr13	6	51	81
chr13	6	52	93
chr13	6	53	108
chr13	6	54	115
chr13	6	55	113
chr13	6	56	147
chr13	6	57	126
chr13	6	58	111
chr13	6	59	91
chr13	6	60	75
chr13	6	61	53
chr13	6	62	23
chr13	6	63	15
chr13	6	64	8
chr13	6	65	2
chr13	6	68	1
chr14	6	7	91
chr14	6	8	58
chr14	6	9	106
chr14	6	10	129
chr14	6	11	137
chr14	6	12	149
chr14	6	13	174
chr14	6	14	211
chr14	6	15	231
chr14	6	16	254
chr14	6	17	294
chr14	6	18	422
chr14	6	19	415
chr14	6	20	541
chr14	6	21	560
chr14	6	22	710
chr14	6	23	711
chr14	6	24	1174
chr14	6	25	1037
chr14	6	26	1948
chr14	6	27	2156
chr14	6	28	3202
chr14	6	29	3578
chr14	6	30	4372
chr14	6	31	5192
chr14	6	32	7033
chr14	6	33	8953
chr14	6	34	7117
chr14	6	35	5606
chr14	6	36	3650
chr14	6	37	2458
chr14	6	38	1700
chr14	6	39	1120
chr14	6	40	843
chr14	6	41	598
chr14	6	42	404
chr14	6	43	309
chr14	6	44	192
chr14	6	45	153
chr14	6	46	128
chr14	6	47	75
chr14	6	48	80
chr14	6	49	67
chr14	6	50	81
chr14	6	51	76
chr14	6	52	86
chr14	6	53	93
chr14	6	54	116
chr14	6	55	122
chr14	6	56	146
chr14	6	57	144
chr14	6	58	119
chr14	6	59	106
chr14	6	60	78
chr14	6	61	50
chr14	6	62	25
chr14	6	63	11
chr14	6	64	3
chr14	6	65	2
chr14	6	66	2
chr15	6	7	66
chr15	6	8	89
chr15	6	9	93
chr15	6	10	122
chr15	6	11	128
chr15	6	12	139
chr15	6	13	164
chr15	6	14	171
chr15	6	15	221
chr15	6	16	247
chr15	6	17	263
chr15	6	18	357
chr15	6	19	384
chr15	6	20	486
chr15	6	21	513
chr15	6	22	665
chr15	6	23	718
chr15	6	24	1087
chr15	6	25	952
chr15	6	26	1657
chr15	6	27	2019
chr15	6	28	3050
chr15	6	29	3336
chr15	6	30	3924
chr15	6	31	4779
chr15	6	32	6501
chr15	6	33	8131
chr15	6	34	6477
chr15	6	35	5173
chr15	6	36	3278
chr15	6	37	2280
chr15	6	38	1552
chr15	6	39	1043
chr15	6	40	755
chr15	6	41	511
chr15	6	42	329
chr15	6	43	265
chr15	6	44	202
chr15	6	45	143
chr15	6	46	123
chr15	6	47	103
chr15	6	48	87
chr15	6	49	69
chr15	6	50	69
chr15	6	51	83
chr15	6	52	87
chr15	6	53	79
chr15	6	54	125
chr15	6	55	127
chr15	6	56	127
chr15	6	57	133
chr15	6	58	107
chr15	6	59	78
chr15	6	60	63
chr15	6	61	32
chr15	6	62	24
chr15	6	63	11
chr15	6	64	5
chr15	6	65	1
chr16	6	7	55
chr16	6	8	87
chr16	6	9	91
chr16	6	10	107
chr16	6	11	133
chr16	6	12	143
chr16	6	13	176
chr16	6	14	169
chr16	6	15	244
chr16	6	16	262
chr16	6	17	275
chr16	6	18	344
chr16	6	19	356
chr16	6	20	478
chr16	6	21	509
chr16	6	22	624
chr16	6	23	666
chr16	6	24	1026
chr16	6	25	920
chr16	6	26	1745
chr16	6	27	1959
chr16	6	28	2921
chr16	6	29	3230
chr16	6	30	3881
chr16	6	31	4650
chr16	6	32	6405
chr16	6	33	7873
chr16	6	34	6255
chr16	6	35	5028
chr16	6	36	3158
chr16	6	37	2139
chr16	6	38	1474
chr16	6	39	1010
chr16	6	40	738
chr16	6	41	463
chr16	6	42	365
chr16	6	43	253
chr16	6	44	163
chr16	6	45	133
chr16	6	46	116
chr16	6	47	85
chr16	6	48	62
chr16	6	49	67
chr16	6	50	70
chr16	6	51	80
chr16	6	52	74
chr16	6	53	90
chr16	6	54	97
chr16	6	55	107
chr16	6	56	107
chr16	6	57	122
chr16	6	58	114
chr16	6	59	86
chr16	6	60	56
chr16	6	61	35
chr16	6	62	16
chr16	6	63	8
chr16	6	64	7
chr16	6	65	1
chr16	6	66	1
chr16	6	67	1
chr17	6	7	58
chr17	6	8	86
chr17	6	9	87
chr17	6	10	92
chr17	6	11	140
chr17	6	12	131
chr17	6	13	157
chr17	6	14	169
chr17	6	15	226
chr17	6	16	265
chr17	6	17	305
chr17	6	18	351
chr17	6	19	392
chr17	6	20	462
chr17	6	21	507
chr17	6	22	645
chr17	6	23	678
chr17	6	24	1049
chr17	6	25	1006
chr17	6	26	1731
chr17	6	27	2007
chr17	6	28	2967
chr17	6	29	3277
chr17	6	30	3867
chr17	6	31	4663
chr17	6	32	6177
chr17	6	33	7597
chr17	6	34	6189
chr17	6	35	4822
chr17	6	36	2964
chr17	6	37	2168
chr17	6	38	1327
chr17	6	39	920
chr17	6	40	674
chr17	6	41	473
chr17	6	42	350
chr17	6	43	250
chr17	6	44	171
chr17	6	45	115
chr17	6	46	110
chr17	6	47	87
chr17	6	48	70
chr17	6	49	61
chr17	6	50	63
chr17	6	51	77
chr17	6	52	83
chr17	6	53	93
chr17	6	54	108
chr17	6	55	106
chr17	6	56	144
chr17	6	57	112
chr17	6	58	125
chr17	6	59	101
chr17	6	60	62
chr17	6	61	38
chr17	6	62	31
chr17	6	63	15
chr17	6	64	3
chr17	6	65	3
chr18	6	7	69
chr18	6	8	73
chr18	6	9	78
chr18	6	10	104
chr18	6	11	111
chr18	6	12	129
chr18	6	13	169
chr18	6	14	185
chr18	6	15	200
chr18	6	16	229
chr18	6	17	237
chr18	6	18	349
chr18	6	19	340
chr18	6	20	423
chr18	6	21	492
chr18	6	22	668
chr18	6	23	650
chr18	6	24	1007
chr18	6	25	899
chr18	6	26	1597
chr18	6	27	1922
chr18	6	28	2869
chr18	6	29	3183
chr18	6	30	3742
chr18	6	31	4577
chr18	6	32	6324
chr18	6	33	7959
chr18	6	34	6450
chr18	6	35	5031
chr18	6	36	3262
chr18	6	37	2350
chr18	6	38	1541
chr18	6	39	962
chr18	6	40	748
chr18	6	41	539
chr18	6	42	385
chr18	6	43	259
chr18	6	44	184
chr18	6	45	142
chr18	6	46	109
chr18	6	47	86
chr18	6	48	83
chr18	6	49	70
chr18	6	50	63
chr18	6	51	66
chr18	6	52	70
chr18	6	53	87
chr18	6	54	93
chr18	6	55	96
chr18	6	56	126
chr18	6	57	91
chr18	6	58	103
chr18	6	59	71
chr18	6	60	59
chr18	6	61	37
chr18	6	62	19
chr18	6	63	17
chr18	6	64	8
chr18	6	65	2
chr18	6	66	1
chr19	6	7	42
chr19	6	8	61
chr19	6	9	77
chr19	6	10	68
chr19	6	11	88
chr19	6	12	104
chr19	6	13	109
chr19	6	14	138
chr19	6	15	134
chr19	6	16	166
chr19	6	17	170
chr19	6	18	214
chr19	6	19	272
chr19	6	20	300
chr19	6	21	354
chr19	6	22	406
chr19	6	23	453
chr19	6	24	668
chr19	6	25	633
chr19	6	26	1186
chr19	6	27	1328
chr19	6	28	1886
chr19	6	29	2119
chr19	6	30	2491
chr19	6	31	2998
chr19	6	32	3885
chr19	6	33	4785
chr19	6	34	3738
chr19	6	35	2920
chr19	6	36	1870
chr19	6	37	1236
chr19	6	38	820
chr19	6	39	534
chr19	6	40	368
chr19	6	41	274
chr19	6	42	163
chr19	6	43	115
chr19	6	44	103
chr19	6	45	83
chr19	6	46	63
chr19	6	47	46
chr19	6	48	44
chr19	6	49	47
chr19	6	50	52
chr19	6	51	52
chr19	6	52	52
chr19	6	53	55
chr19	6	54	71
chr19	6	55	75
chr19	6	56	61
chr19	6	57	77
chr19	6	58	67
chr19	6	59	59
chr19	6	60	47
chr19	6	61	28
chr19	6	62	19
chr19	6	63	9
chr20	6	7	50
chr20	6	8	81
chr20	6	9	81
chr20	6	10	101
chr20	6	11	97
chr20	6	12	138
chr20	6	13	130
chr20	6	14	158
chr20	6	15	181
chr20	6	16	194
chr20	6	17	217
chr20	6	18	307
chr20	6	19	316
chr20	6	20	387
chr20	6	21	382
chr20	6	22	518
chr20	6	23	540
chr20	6	24	891
chr20	6	25	786
chr20	6	26	1392
chr20	6	27	1598
chr20	6	28	2398
chr20	6	29	2687
chr20	6	30	3288
chr20	6	31	3852
chr20	6	32	5395
chr20	6	33	6686
chr20	6	34	5481
chr20	6	35	4347
chr20	6	36	2603
chr20	6	37	1905
chr20	6	38	1306
chr20	6	39	834
chr20	6	40	640
chr20	6	41	436
chr20	6	42	313
chr20	6	43	222
chr20	6	44	140
chr20	6	45	129
chr20	6	46	89
chr20	6	47	67
chr20	6	48	64
chr20	6	49	59
chr20	6	50	74
chr20	6	51	60
chr20	6	52	51
chr20	6	53	85
chr20	6	54	99
chr20	6	55	95
chr20	6	56	95
chr20	6	57	105
chr20	6	58	90
chr20	6	59	60
chr20	6	60	57
chr20	6	61	27
chr20	6	62	18
chr20	6	63	4
chr20	6	64	2
chr20	6	65	3
chr21	6	7	32
chr21	6	8	29
chr21	6	9	35
chr21	6	10	43
chr21	6	11	62
chr21	6	12	62
chr21	6	13	62
chr21	6	14	81
chr21	6	15	95
chr21	6	16	128
chr21	6	17	105
chr21	6	18	158
chr21	6	19	178
chr21	6	20	190
chr21	6	21	205
chr21	6	22	266
chr21	6	23	278
chr21	6	24	486
chr21	6	25	416
chr21	6	26	742
chr21	6	27	897
chr21	6	28	1352
chr21	6	29	1471
chr21	6	30	1779
chr21	6	31	2048
chr21	6	32	2712
chr21	6	33	3755
chr21	6	34	2774
chr21	6	35	2202
chr21	6	36	1339
chr21	6	37	1005
chr21	6	38	650
chr21	6	39	433
chr21	6	40	316
chr21	6	41	248
chr21	6	42	150
chr21	6	43	119
chr21	6	44	80
chr21	6	45	51
chr21	6	46	51
chr21	6	47	34
chr21	6	48	30
chr21	6	49	38
chr21	6	50	28
chr21	6	51	32
chr21	6	52	40
chr21	6	53	40
chr21	6	54	48
chr21	6	55	60
chr21	6	56	51
chr21	6	57	44
chr21	6	58	45
chr21	6	59	39
chr21	6	60	22
chr21	6	61	19
chr21	6	62	15
chr21	6	63	10
chr21	6	64	3
chr21	6	65	2
chr22	6	7	44
chr22	6	8	39
chr22	6	9	44
chr22	6	10	64
chr22	6	11	64
chr22	6	12	61
chr22	6	13	66
chr22	6	14	100
chr22	6	15	99
chr22	6	16	136
chr22	6	17	130
chr22	6	18	172
chr22	6	19	165
chr22	6	20	223
chr22	6	21	196
chr22	6	22	304
chr22	6	23	368
chr22	6	24	473
chr22	6	25	444
chr22	6	26	804
chr22	6	27	920
chr22	6	28	1364
chr22	6	29	1557
chr22	6	30	1832
chr22	6	31	2218
chr22	6	32	2940
chr22	6	33	3589
chr22	6	34	2972
chr22	6	35	2280
chr22	6	36	1378
chr22	6	37	1005
chr22	6	38	653
chr22	6	39	434
chr22	6	40	306
chr22	6	41	201
chr22	6	42	162
chr22	6	43	95
chr22	6	44	75
chr22	6	45	63
chr22	6	46	59
chr22	6	47	39
chr22	6	48	45
chr22	6	49	40
chr22	6	50	39
chr22	6	51	39
chr22	6	52	48
chr22	6	53	42
chr22	6	54	64
chr22	6	55	67
chr22	6	56	63
chr22	6	57	60
chr22	6	58	41
chr22	6	59	32
chr22	6	60	22
chr22	6	61	17
chr22	6	62	16
chr22	6	63	8
chr22	6	64	4
chr22	6	65	1
chr22	6	66	1
chr22	6	67	1
chrX	6	7	110
chrX	6	8	124
chrX	6	9	144
chrX	6	10	161
chrX	6	11	199
chrX	6	12	202
chrX	6	13	248
chrX	6	14	295
chrX	6	15	299
chrX	6	16	379
chrX	6	17	392
chrX	6	18	568
chrX	6	19	541
chrX	6	20	656
chrX	6	21	735
chrX	6	22	921
chrX	6	23	954
chrX	6	24	1524
chrX	6	25	1382
chrX	6	26	2536
chrX	6	27	2936
chrX	6	28	4576
chrX	6	29	4956
chrX	6	30	6329
chrX	6	31	7507
chrX	6	32	10549
chrX	6	33	13572
chrX	6	34	10856
chrX	6	35	8606
