##Chromosome	MAQP	Length	ReadsNums
chr6	6	49	117
chr6	6	50	138
chr6	6	51	147
chr6	6	52	159
chr6	6	53	180
chr6	6	54	210
chr6	6	55	233
chr6	6	56	256
chr6	6	57	222
chr6	6	58	216
chr6	6	59	167
chr6	6	60	119
chr6	6	61	93
chr6	6	62	56
chr6	6	63	19
chr6	6	64	10
chr6	6	65	6
chr6	6	66	3
chr6	6	67	2
chr6	6	68	1
chr7	6	7	115
chr7	6	8	113
chr7	6	9	147
chr7	6	10	172
chr7	6	11	208
chr7	6	12	229
chr7	6	13	255
chr7	6	14	285
chr7	6	15	357
chr7	6	16	375
chr7	6	17	401
chr7	6	18	510
chr7	6	19	541
chr7	6	20	663
chr7	6	21	748
chr7	6	22	983
chr7	6	23	1089
chr7	6	24	1563
chr7	6	25	1436
chr7	6	26	2567
chr7	6	27	3060
chr7	6	28	4828
chr7	6	29	5521
chr7	6	30	6522
chr7	6	31	7911
chr7	6	32	11157
chr7	6	33	14017
chr7	6	34	11636
chr7	6	35	9550
chr7	6	36	6062
chr7	6	37	4298
chr7	6	38	2748
chr7	6	39	1889
chr7	6	40	1302
chr7	6	41	916
chr7	6	42	616
chr7	6	43	406
chr7	6	44	285
chr7	6	45	216
chr7	6	46	178
chr7	6	47	132
chr7	6	48	112
chr7	6	49	108
chr7	6	50	108
chr7	6	51	124
chr7	6	52	109
chr7	6	53	152
chr7	6	54	170
chr7	6	55	185
chr7	6	56	199
chr7	6	57	202
chr7	6	58	173
chr7	6	59	159
chr7	6	60	119
chr7	6	61	74
chr7	6	62	36
chr7	6	63	20
chr7	6	64	16
chr7	6	65	5
chr7	6	66	3
chr7	6	67	1
chr7	6	68	3
chr8	6	7	106
chr8	6	8	99
chr8	6	9	133
chr8	6	10	152
chr8	6	11	192
chr8	6	12	224
chr8	6	13	221
chr8	6	14	302
chr8	6	15	333
chr8	6	16	367
chr8	6	17	396
chr8	6	18	513
chr8	6	19	570
chr8	6	20	651
chr8	6	21	751
chr8	6	22	982
chr8	6	23	1042
chr8	6	24	1541
chr8	6	25	1464
chr8	6	26	2507
chr8	6	27	2883
chr8	6	28	4645
chr8	6	29	5183
chr8	6	30	6430
chr8	6	31	7748
chr8	6	32	11096
chr8	6	33	14299
chr8	6	34	11883
chr8	6	35	9363
chr8	6	36	6275
chr8	6	37	4165
chr8	6	38	2776
chr8	6	39	1999
chr8	6	40	1256
chr8	6	41	888
chr8	6	42	694
chr8	6	43	475
chr8	6	44	297
chr8	6	45	240
chr8	6	46	164
chr8	6	47	166
chr8	6	48	130
chr8	6	49	111
chr8	6	50	111
chr8	6	51	118
chr8	6	52	130
chr8	6	53	123
chr8	6	54	171
chr8	6	55	214
chr8	6	56	174
chr8	6	57	201
chr8	6	58	177
chr8	6	59	143
chr8	6	60	97
chr8	6	61	87
chr8	6	62	49
chr8	6	63	25
chr8	6	64	14
chr8	6	65	4
chr8	6	66	3
chr9	6	7	78
chr9	6	8	80
chr9	6	9	98
chr9	6	10	138
chr9	6	11	174
chr9	6	12	150
chr9	6	13	209
chr9	6	14	210
chr9	6	15	250
chr9	6	16	250
chr9	6	17	311
chr9	6	18	392
chr9	6	19	446
chr9	6	20	502
chr9	6	21	605
chr9	6	22	689
chr9	6	23	813
chr9	6	24	1278
chr9	6	25	1106
chr9	6	26	1950
chr9	6	27	2328
chr9	6	28	3736
chr9	6	29	4059
chr9	6	30	4957
chr9	6	31	6123
chr9	6	32	8475
chr9	6	33	11084
chr9	6	34	8994
chr9	6	35	7274
chr9	6	36	4713
chr9	6	37	3246
chr9	6	38	2125
chr9	6	39	1456
chr9	6	40	1022
chr9	6	41	677
chr9	6	42	505
chr9	6	43	330
chr9	6	44	240
chr9	6	45	166
chr9	6	46	138
chr9	6	47	104
chr9	6	48	113
chr9	6	49	67
chr9	6	50	102
chr9	6	51	85
chr9	6	52	116
chr9	6	53	112
chr9	6	54	137
chr9	6	55	152
chr9	6	56	142
chr9	6	57	147
chr9	6	58	153
chr9	6	59	117
chr9	6	60	79
chr9	6	61	73
chr9	6	62	31
chr9	6	63	21
chr9	6	64	9
chr9	6	65	5
chr9	6	66	3
chr9	6	68	1
chr10	6	7	81
chr10	6	8	114
chr10	6	9	131
chr10	6	10	124
chr10	6	11	201
chr10	6	12	205
chr10	6	13	235
chr10	6	14	236
chr10	6	15	294
chr10	6	16	350
chr10	6	17	358
chr10	6	18	479
chr10	6	19	533
chr10	6	20	643
chr10	6	21	694
chr10	6	22	851
chr10	6	23	962
chr10	6	24	1439
chr10	6	25	1349
chr10	6	26	2308
chr10	6	27	2786
chr10	6	28	4368
chr10	6	29	4825
chr10	6	30	5930
chr10	6	31	7167
chr10	6	32	10103
chr10	6	33	13035
chr10	6	34	10673
chr10	6	35	8810
chr10	6	36	5656
chr10	6	37	3891
chr10	6	38	2536
chr10	6	39	1660
chr10	6	40	1231
chr10	6	41	824
chr10	6	42	528
chr10	6	43	396
chr10	6	44	315
chr10	6	45	221
chr10	6	46	172
chr10	6	47	127
chr10	6	48	108
chr10	6	49	98
chr10	6	50	108
chr10	6	51	114
chr10	6	52	126
chr10	6	53	150
chr10	6	54	162
chr10	6	55	181
chr10	6	56	211
chr10	6	57	190
chr10	6	58	171
chr10	6	59	133
chr10	6	60	123
chr10	6	61	72
chr10	6	62	43
chr10	6	63	12
chr10	6	64	9
chr10	6	65	10
chr10	6	66	2
chr10	6	67	1
chr10	6	68	1
chr11	6	7	84
chr11	6	8	96
chr11	6	9	122
chr11	6	10	150
chr11	6	11	178
chr11	6	12	211
chr11	6	13	219
chr11	6	14	296
chr11	6	15	315
chr11	6	16	355
chr11	6	17	378
chr11	6	18	456
chr11	6	19	500
chr11	6	20	648
chr11	6	21	679
chr11	6	22	848
chr11	6	23	927
chr11	6	24	1488
chr11	6	25	1324
chr11	6	26	2283
chr11	6	27	2655
chr11	6	28	4390
chr11	6	29	4884
chr11	6	30	5953
chr11	6	31	7147
chr11	6	32	10125
chr11	6	33	12908
chr11	6	34	10687
chr11	6	35	8502
chr11	6	36	5586
chr11	6	37	3921
chr11	6	38	2488
chr11	6	39	1714
chr11	6	40	1275
chr11	6	41	807
chr11	6	42	597
chr11	6	43	358
chr11	6	44	282
chr11	6	45	194
chr11	6	46	170
chr11	6	47	118
chr11	6	48	119
chr11	6	49	105
chr11	6	50	106
chr11	6	51	104
chr11	6	52	110
chr11	6	53	120
chr11	6	54	179
chr11	6	55	190
chr11	6	56	178
chr11	6	57	198
chr11	6	58	183
chr11	6	59	136
chr11	6	60	110
chr11	6	61	51
chr11	6	62	41
chr11	6	63	16
chr11	6	64	9
chr11	6	65	5
chr11	6	67	1
chr12	6	7	87
chr12	6	8	110
chr12	6	9	128
chr12	6	10	144
chr12	6	11	198
chr12	6	12	183
chr12	6	13	201
chr12	6	14	223
chr12	6	15	293
chr12	6	16	341
chr12	6	17	395
chr12	6	18	493
chr12	6	19	517
chr12	6	20	618
chr12	6	21	690
chr12	6	22	872
chr12	6	23	937
chr12	6	24	1369
chr12	6	25	1349
chr12	6	26	2253
chr12	6	27	2739
chr12	6	28	4374
chr12	6	29	4696
chr12	6	30	5970
chr12	6	31	6983
chr12	6	32	9776
chr12	6	33	12477
chr12	6	34	10398
chr12	6	35	8367
chr12	6	36	5392
chr12	6	37	3687
chr12	6	38	2446
chr12	6	39	1669
chr12	6	40	1154
chr12	6	41	774
chr12	6	42	557
chr12	6	43	359
chr12	6	44	288
chr12	6	45	192
chr12	6	46	148
chr12	6	47	118
chr12	6	48	97
chr12	6	49	109
chr12	6	50	108
chr12	6	51	103
chr12	6	52	100
chr12	6	53	135
chr12	6	54	163
chr12	6	55	161
chr12	6	56	160
chr12	6	57	221
chr12	6	58	165
chr12	6	59	131
chr12	6	60	95
chr12	6	61	58
chr12	6	62	58
chr12	6	63	26
chr12	6	64	12
chr12	6	65	3
chr12	6	66	1
chr12	6	67	1
chr13	6	7	67
chr13	6	8	63
chr13	6	9	98
chr13	6	10	114
chr13	6	11	118
chr13	6	12	145
chr13	6	13	154
chr13	6	14	194
chr13	6	15	205
chr13	6	16	241
chr13	6	17	278
chr13	6	18	348
chr13	6	19	373
chr13	6	20	452
chr13	6	21	529
chr13	6	22	630
chr13	6	23	696
chr13	6	24	1089
chr13	6	25	919
chr13	6	26	1701
chr13	6	27	1959
chr13	6	28	3072
chr13	6	29	3425
chr13	6	30	4202
chr13	6	31	4973
chr13	6	32	7201
chr13	6	33	9361
chr13	6	34	7737
chr13	6	35	6125
chr13	6	36	4007
chr13	6	37	2733
chr13	6	38	1870
chr13	6	39	1229
chr13	6	40	893
chr13	6	41	601
chr13	6	42	464
chr13	6	43	269
chr13	6	44	181
chr13	6	45	130
chr13	6	46	102
chr13	6	47	80
chr13	6	48	93
chr13	6	49	67
chr13	6	50	87
chr13	6	51	76
chr13	6	52	85
chr13	6	53	111
chr13	6	54	97
chr13	6	55	124
chr13	6	56	112
chr13	6	57	124
chr13	6	58	102
chr13	6	59	82
chr13	6	60	65
chr13	6	61	48
chr13	6	62	32
chr13	6	63	15
chr13	6	64	6
chr13	6	65	3
chr13	6	66	1
chr14	6	7	50
chr14	6	8	81
chr14	6	9	88
chr14	6	10	90
chr14	6	11	119
chr14	6	12	117
chr14	6	13	154
chr14	6	14	166
chr14	6	15	196
chr14	6	16	248
chr14	6	17	242
chr14	6	18	357
chr14	6	19	341
chr14	6	20	438
chr14	6	21	467
chr14	6	22	545
chr14	6	23	650
chr14	6	24	997
chr14	6	25	888
chr14	6	26	1518
chr14	6	27	1819
chr14	6	28	2913
chr14	6	29	3205
chr14	6	30	3901
chr14	6	31	4771
chr14	6	32	6726
chr14	6	33	8496
chr14	6	34	7001
chr14	6	35	5840
chr14	6	36	3717
chr14	6	37	2561
chr14	6	38	1659
chr14	6	39	1159
chr14	6	40	821
chr14	6	41	534
chr14	6	42	368
chr14	6	43	258
chr14	6	44	205
chr14	6	45	134
chr14	6	46	107
chr14	6	47	74
chr14	6	48	67
chr14	6	49	72
chr14	6	50	75
chr14	6	51	72
chr14	6	52	83
chr14	6	53	85
chr14	6	54	107
chr14	6	55	124
chr14	6	56	120
chr14	6	57	123
chr14	6	58	115
chr14	6	59	103
chr14	6	60	64
chr14	6	61	43
chr14	6	62	30
chr14	6	63	13
chr14	6	64	9
chr14	6	65	1
chr14	6	66	1
chr14	6	67	1
chr15	6	7	64
chr15	6	8	82
chr15	6	9	82
chr15	6	10	92
chr15	6	11	90
chr15	6	12	130
chr15	6	13	138
chr15	6	14	157
chr15	6	15	152
chr15	6	16	204
chr15	6	17	257
chr15	6	18	296
chr15	6	19	332
chr15	6	20	409
chr15	6	21	439
chr15	6	22	556
chr15	6	23	614
chr15	6	24	904
chr15	6	25	828
chr15	6	26	1473
chr15	6	27	1612
chr15	6	28	2604
chr15	6	29	3045
chr15	6	30	3666
chr15	6	31	4387
chr15	6	32	6154
chr15	6	33	8056
chr15	6	34	6530
chr15	6	35	5204
chr15	6	36	3359
chr15	6	37	2308
chr15	6	38	1479
chr15	6	39	1029
chr15	6	40	678
chr15	6	41	513
chr15	6	42	334
chr15	6	43	223
chr15	6	44	153
chr15	6	45	100
chr15	6	46	91
chr15	6	47	69
chr15	6	48	59
chr15	6	49	59
chr15	6	50	64
chr15	6	51	69
chr15	6	52	72
chr15	6	53	90
chr15	6	54	105
chr15	6	55	104
chr15	6	56	130
chr15	6	57	113
chr15	6	58	111
chr15	6	59	95
chr15	6	60	61
chr15	6	61	41
chr15	6	62	28
chr15	6	63	16
chr15	6	64	8
chr15	6	65	2
chr15	6	66	2
chr15	6	67	1
chr16	6	7	43
chr16	6	8	68
chr16	6	9	91
chr16	6	10	78
chr16	6	11	100
chr16	6	12	113
chr16	6	13	133
chr16	6	14	144
chr16	6	15	188
chr16	6	16	188
chr16	6	17	205
chr16	6	18	253
chr16	6	19	321
chr16	6	20	353
chr16	6	21	420
chr16	6	22	580
chr16	6	23	558
chr16	6	24	888
chr16	6	25	795
chr16	6	26	1384
chr16	6	27	1665
chr16	6	28	2575
chr16	6	29	2819
chr16	6	30	3581
chr16	6	31	4299
chr16	6	32	5960
chr16	6	33	7784
chr16	6	34	6294
chr16	6	35	5082
chr16	6	36	3384
chr16	6	37	2286
chr16	6	38	1464
chr16	6	39	994
chr16	6	40	680
chr16	6	41	496
chr16	6	42	316
chr16	6	43	258
chr16	6	44	180
chr16	6	45	131
chr16	6	46	85
chr16	6	47	70
chr16	6	48	79
chr16	6	49	64
chr16	6	50	57
chr16	6	51	55
chr16	6	52	86
chr16	6	53	85
chr16	6	54	100
chr16	6	55	106
chr16	6	56	110
chr16	6	57	100
chr16	6	58	112
chr16	6	59	73
chr16	6	60	60
chr16	6	61	41
chr16	6	62	19
chr16	6	63	9
chr16	6	64	4
chr16	6	65	1
chr16	6	66	2
chr17	6	7	57
chr17	6	8	69
chr17	6	9	81
chr17	6	10	79
chr17	6	11	117
chr17	6	12	138
chr17	6	13	161
chr17	6	14	158
chr17	6	15	195
chr17	6	16	208
chr17	6	17	211
chr17	6	18	275
chr17	6	19	319
chr17	6	20	370
chr17	6	21	458
chr17	6	22	540
chr17	6	23	616
chr17	6	24	884
chr17	6	25	767
chr17	6	26	1434
chr17	6	27	1590
chr17	6	28	2605
chr17	6	29	2897
chr17	6	30	3380
chr17	6	31	4258
chr17	6	32	5908
chr17	6	33	7365
chr17	6	34	6055
chr17	6	35	4898
chr17	6	36	3219
chr17	6	37	2129
chr17	6	38	1379
chr17	6	39	899
chr17	6	40	711
chr17	6	41	435
chr17	6	42	313
chr17	6	43	214
chr17	6	44	161
chr17	6	45	108
chr17	6	46	95
chr17	6	47	80
chr17	6	48	65
chr17	6	49	76
chr17	6	50	80
chr17	6	51	69
chr17	6	52	73
chr17	6	53	83
chr17	6	54	102
chr17	6	55	136
chr17	6	56	125
chr17	6	57	110
chr17	6	58	123
chr17	6	59	91
chr17	6	60	79
chr17	6	61	43
chr17	6	62	20
chr17	6	63	14
chr17	6	64	5
chr17	6	65	2
chr17	6	66	1
chr17	6	67	1
chr18	6	7	56
chr18	6	8	61
chr18	6	9	80
chr18	6	10	85
chr18	6	11	109
chr18	6	12	126
chr18	6	13	135
chr18	6	14	138
chr18	6	15	169
chr18	6	16	178
chr18	6	17	191
chr18	6	18	261
chr18	6	19	278
chr18	6	20	344
chr18	6	21	392
chr18	6	22	484
chr18	6	23	533
chr18	6	24	870
chr18	6	25	744
chr18	6	26	1347
chr18	6	27	1558
chr18	6	28	2544
chr18	6	29	2741
chr18	6	30	3381
chr18	6	31	4112
chr18	6	32	5797
chr18	6	33	7683
chr18	6	34	6351
chr18	6	35	5153
chr18	6	36	3226
chr18	6	37	2240
chr18	6	38	1559
chr18	6	39	1020
chr18	6	40	707
chr18	6	41	506
chr18	6	42	321
chr18	6	43	230
chr18	6	44	170
chr18	6	45	102
chr18	6	46	94
chr18	6	47	84
chr18	6	48	64
chr18	6	49	61
chr18	6	50	48
chr18	6	51	67
chr18	6	52	66
chr18	6	53	59
chr18	6	54	75
chr18	6	55	93
chr18	6	56	93
chr18	6	57	97
chr18	6	58	101
chr18	6	59	82
chr18	6	60	54
chr18	6	61	33
chr18	6	62	30
chr18	6	63	18
chr18	6	64	3
chr18	6	66	2
chr19	6	7	35
chr19	6	8	42
chr19	6	9	60
chr19	6	10	59
chr19	6	11	73
chr19	6	12	87
chr19	6	13	92
chr19	6	14	111
chr19	6	15	116
chr19	6	16	137
chr19	6	17	140
chr19	6	18	183
chr19	6	19	204
chr19	6	20	268
chr19	6	21	275
chr19	6	22	355
chr19	6	23	417
chr19	6	24	567
chr19	6	25	533
chr19	6	26	963
chr19	6	27	1093
chr19	6	28	1708
chr19	6	29	1852
chr19	6	30	2260
chr19	6	31	2707
chr19	6	32	3714
chr19	6	33	4443
chr19	6	34	3690
chr19	6	35	2890
chr19	6	36	1847
chr19	6	37	1288
chr19	6	38	742
chr19	6	39	551
chr19	6	40	388
chr19	6	41	248
chr19	6	42	175
chr19	6	43	114
chr19	6	44	88
chr19	6	45	53
chr19	6	46	58
chr19	6	47	35
chr19	6	48	50
chr19	6	49	35
chr19	6	50	44
chr19	6	51	53
chr19	6	52	42
chr19	6	53	54
chr19	6	54	60
chr19	6	55	65
chr19	6	56	93
chr19	6	57	64
chr19	6	58	77
chr19	6	59	58
chr19	6	60	32
chr19	6	61	26
chr19	6	62	19
chr19	6	63	2
chr19	6	64	3
chr19	6	65	3
chr20	6	7	57
chr20	6	8	68
chr20	6	9	66
chr20	6	10	77
chr20	6	11	86
chr20	6	12	105
chr20	6	13	122
chr20	6	14	136
chr20	6	15	146
chr20	6	16	171
chr20	6	17	205
chr20	6	18	233
chr20	6	19	265
chr20	6	20	326
chr20	6	21	379
chr20	6	22	430
chr20	6	23	487
chr20	6	24	770
chr20	6	25	690
chr20	6	26	1086
chr20	6	27	1371
chr20	6	28	2151
chr20	6	29	2404
chr20	6	30	2981
chr20	6	31	3527
chr20	6	32	5084
chr20	6	33	6314
chr20	6	34	5334
chr20	6	35	4322
chr20	6	36	2769
chr20	6	37	1902
chr20	6	38	1320
chr20	6	39	825
chr20	6	40	599
chr20	6	41	388
chr20	6	42	279
chr20	6	43	208
chr20	6	44	129
chr20	6	45	96
chr20	6	46	82
chr20	6	47	66
chr20	6	48	65
chr20	6	49	38
chr20	6	50	65
chr20	6	51	50
chr20	6	52	65
chr20	6	53	54
chr20	6	54	102
chr20	6	55	78
chr20	6	56	114
chr20	6	57	100
chr20	6	58	75
chr20	6	59	70
chr20	6	60	61
chr20	6	61	25
chr20	6	62	21
chr20	6	63	9
chr20	6	64	6
chr20	6	65	1
chr20	6	66	1
chr21	6	7	32
chr21	6	8	33
chr21	6	9	25
chr21	6	10	38
chr21	6	11	46
chr21	6	12	62
chr21	6	13	73
chr21	6	14	68
chr21	6	15	80
chr21	6	16	88
chr21	6	17	110
chr21	6	18	118
chr21	6	19	149
chr21	6	20	172
chr21	6	21	172
chr21	6	22	240
chr21	6	23	268
chr21	6	24	400
chr21	6	25	331
chr21	6	26	596
chr21	6	27	738
chr21	6	28	1209
chr21	6	29	1333
chr21	6	30	1506
chr21	6	31	1932
chr21	6	32	2637
chr21	6	33	3476
chr21	6	34	2848
chr21	6	35	2232
chr21	6	36	1496
chr21	6	37	984
chr21	6	38	694
chr21	6	39	453
chr21	6	40	287
chr21	6	41	194
chr21	6	42	161
chr21	6	43	98
chr21	6	44	71
chr21	6	45	55
chr21	6	46	38
chr21	6	47	31
chr21	6	48	31
chr21	6	49	27
chr21	6	50	25
chr21	6	51	27
chr21	6	52	31
chr21	6	53	38
chr21	6	54	45
chr21	6	55	57
chr21	6	56	49
chr21	6	57	56
chr21	6	58	49
chr21	6	59	47
chr21	6	60	29
chr21	6	61	16
chr21	6	62	10
chr21	6	63	4
chr21	6	64	8
chr21	6	65	1
chr21	6	66	1
chr22	6	7	33
chr22	6	8	38
chr22	6	9	37
chr22	6	10	55
chr22	6	11	46
chr22	6	12	62
chr22	6	13	67
chr22	6	14	79
chr22	6	15	92
chr22	6	16	99
chr22	6	17	114
chr22	6	18	155
chr22	6	19	133
chr22	6	20	185
chr22	6	21	195
chr22	6	22	256
chr22	6	23	265
chr22	6	24	431
chr22	6	25	371
chr22	6	26	653
chr22	6	27	783
chr22	6	28	1215
chr22	6	29	1337
chr22	6	30	1673
chr22	6	31	2053
chr22	6	32	2728
chr22	6	33	3372
chr22	6	34	2852
chr22	6	35	2245
chr22	6	36	1446
chr22	6	37	1007
chr22	6	38	626
chr22	6	39	457
chr22	6	40	318
chr22	6	41	214
chr22	6	42	119
chr22	6	43	81
chr22	6	44	76
chr22	6	45	46
chr22	6	46	62
chr22	6	47	39
chr22	6	48	39
chr22	6	49	21
chr22	6	50	25
chr22	6	51	26
chr22	6	52	30
chr22	6	53	53
chr22	6	54	52
chr22	6	55	59
chr22	6	56	58
chr22	6	57	44
chr22	6	58	60
chr22	6	59	56
chr22	6	60	29
chr22	6	61	14
chr22	6	62	16
chr22	6	63	8
chr22	6	64	7
chr22	6	65	1
chrX	6	7	105
chrX	6	8	93
chrX	6	9	103
chrX	6	10	119
chrX	6	11	166
chrX	6	12	193
chrX	6	13	173
chrX	6	14	218
chrX	6	15	284
chrX	6	16	313
chrX	6	17	375
chrX	6	18	436
chrX	6	19	464
chrX	6	20	620
chrX	6	21	635
chrX	6	22	835
chrX	6	23	884
chrX	6	24	1371
chrX	6	25	1195
chrX	6	26	2069
chrX	6	27	2499
chrX	6	28	4036
chrX	6	29	4515
chrX	6	30	5497
chrX	6	31	6815
chrX	6	32	9740
chrX	6	33	12758
