chrom	loc.start	loc.end	num.mark	seg.mean	FusedLasso	Effective
chr9	220001	19820001	12	0.269193821844963	0.339499482158738	21320000
chr9	21620001	35160001	8	0.883893177110665	0.990459899301451	15140000
chr9	37040001	88960001	12	-0.224104254333327	-0.370149464034601	21040000
chr9	90720001	102120001	7	0.8792495512487	0.918303842595183	12420000
chr9	103920001	105720001	2	-0.0108629672150895	-0.0541372739049808	3660000
chr9	107580001	114440001	5	-0.218704890690049	-0.250846761874838	8780000
chr9	116400001	124540001	6	-0.982102286643876	-1.04678134447595	9860000
chr9	126280001	131880001	4	-0.218126879470809	-0.228925979626918	7540000
chr9	134000001	137560001	3	0.885254240205147	0.588997226599293	6900000
chr10	140001	23620001	14	0.327017015985522	0.403295828584645	24640000
chr10	25400001	132260001	56	-0.0891546601148431	-0.322522988548194	99900000
chr11	200001	21840001	13	-0.237623452429454	-0.404812127335487	22920000
chr11	23700001	37780001	9	0.131342188981038	0.115699778170251	16000000
chr11	39700001	43360001	3	0.216360111898081	0.10767653205941	5280000
chr11	45000001	65900001	8	0.888879677849686	0.997973945678613	16180000
chr11	68320001	77760001	6	-0.107728239977895	-0.158085401096104	10540000
chr11	79360001	132740001	31	-0.228162386553693	-0.576926510525134	54120000
chr12	180001	5220001	4	-0.893747621901018	-0.773856135318938	6800000
chr12	7020001	22920001	9	0.0142449237098196	-0.0274328013338259	16740000
chr12	24620001	41140001	7	1.2372700573665	1.29017490881663	13060000
chr12	42940001	42940001	1	0.331596136776864	0.0903736283755563	1780000
chr12	44720001	86120001	23	0.211637015579711	0.369076456287521	42920000
chr12	88080001	113340001	15	-0.238282245999004	-0.421232940640718	26760000
chr12	114920001	124560001	6	0.118745109848724	0.0737622057830795	11160000
chr12	126240001	131200001	4	1.11016333166972	0.860655246060134	7460000
chr13	19520001	27600001	5	0.0797493554118436	0.06322049588651	9420000
chr13	29440001	43500001	9	0.847460356115915	1.64770849084969	15560000
chr13	45100001	60180001	9	-0.049411756383078	-0.155653665649621	16420000
chr13	61940001	63800001	2	2.06109193011865	1.89733522846618	3780000
chr13	65820001	78240001	8	-0.350735599497039	-0.721199787688701	14140000
chr13	79960001	79960001	1	0.155760363550432	0.0480967584118177	1840000
chr13	81820001	83700001	2	0.307555386907597	0.235220508944792	3700000
chr13	85520001	91240001	4	1.50223631314659	1.95742133129569	7360000
chr13	93040001	94820001	2	0.650099326119493	0.559905686251874	3580000
chr13	96620001	111980001	10	0.299531357997874	0.578553164823441	18060000
chr14	20440001	30020001	6	1.0024455483694	1.15506128781455	11180000
chr14	31880001	35520001	3	-1.36105568970246	-1.20304635301096	5480000
chr14	37400001	45160001	5	1.02978952421683	1.08019567793532	9700000
chr14	47160001	52780001	4	0.0640469054116375	0.014744640285779	7420000
chr14	54620001	81380001	16	-0.767291136517706	-1.55177096818757	28420000
chr14	83140001	97060001	9	-0.434335460812196	-0.686431348572557	15400000
chr14	98560001	103700001	4	0.691441416377106	0.62953592981588	8300000
chr15	22780001	51720001	15	0.430129805042842	0.70046555108095	26920000
chr15	53540001	100280001	27	-0.359886258224176	-0.969779807543872	47140000
chr16	100001	8120001	5	0.708378160836369	0.839134826437796	9480000
chr16	9980001	9980001	1	0.051242536270369	-0.0229232079469241	1820000
chr16	11800001	27080001	8	-0.355002777427041	-0.61647890046956	14520000
chr16	30020001	48880001	3	0.599428237391393	0.532193567296598	5880000
chr16	50480001	55340001	4	1.37469955531787	1.49460017471077	6520000
chr16	57060001	69840001	8	0.286776661793332	0.404458317750521	14260000
chr16	71660001	73460001	2	0.147528057842724	0.0655996514239277	3660000
chr16	75440001	86940001	8	-0.342993135127164	-0.597374064676832	14400000
chr17	20001	12100001	7	-0.653034423373689	-1.00255449186026	13560000
chr17	13820001	29760001	6	0.598178510354203	0.708591707109294	11600000
chr17	31720001	53820001	12	-0.659907189837069	-1.30170716085509	22140000
chr17	55480001	65900001	6	0.369318701302643	0.40816847302188	11580000
chr17	67940001	76920001	6	-1.13448773372171	-1.56587141857699	10700000
chr17	78760001	78760001	1	2.0581046946773	1.0263154848217	2360000
chr18	160001	3900001	3	-0.711744036404919	-1.00353577574942	5460000
chr18	5640001	8940001	3	-0.0478927686885847	-0.1524446400324	5080000
chr18	10780001	12720001	2	1.03140042291374	0.988616185286417	3760000
chr18	19420001	21240001	2	-0.728913043991637	-0.85406270362963	3440000
chr18	22860001	22860001	1	2.33717505494816	1.63891565873291	1700000
chr18	24560001	28080001	3	-0.136890436706579	-0.266544183157725	5340000
chr18	29900001	31600001	2	1.20633839754607	1.17173954302078	3460000
chr18	33360001	33360001	1	0.380761628780517	0.190793211532581	1700000
chr18	35060001	35060001	1	0.273898178621022	0.111693692539617	1540000
chr18	36600001	41680001	4	-0.138504449014845	-0.2960835662692	6640000
chr18	43240001	44960001	2	0.749799868165575	0.693839483808523	3240000
chr18	46500001	48200001	2	1.64422466316072	1.63011459528514	3400000
chr18	49900001	56820001	5	0.188250093113243	0.220532942244172	8480000
chr18	58560001	58560001	1	-1.56172971841983	-1.24702421792734	1680000
chr18	60240001	60240001	1	3.21445474221957	2.28827145982204	1760000
chr18	62000001	63760001	2	-0.376706740435763	-0.485376596122589	3540000
chr18	65540001	67320001	2	1.01495809215245	0.9714045145539	3580000
chr18	69120001	74160001	4	1.17452831881283	1.64771031652528	6700000
chr18	75940001	75940001	1	2.29218558987003	1.60561479635087	2080000
chr19	280001	7940001	4	0.467380689414136	0.534163592342018	9780000
chr19	10540001	13260001	2	0.302116610433291	0.239103144123808	4980000
chr19	15680001	18060001	2	0.297913379401664	0.23564717532688	4600000
chr19	32700001	41820001	5	0.167078424874027	0.2079062299953	10880000
chr19	44580001	49500001	3	-0.183262558581631	-0.193848873597937	7000000
chr19	51820001	51820001	1	0.41902905102395	0.234319215711599	2500000
chr19	54680001	54680001	1	1.4251791221323	0.819290187286221	4260000
chr20	80001	12160001	8	-0.00643847172408737	-0.0450263374014508	13760000
chr20	13880001	24060001	7	1.1799585977645	1.76273863387298	11720000
chr20	29940001	33900001	3	0.0319047388159664	-0.00272848092603993	6000000
chr20	36020001	45820001	7	-0.603486944606973	-0.953757268223524	11560000
chr20	47660001	59520001	8	0.273524440889785	0.410848559524297	15100000
chr21	15420001	15420001	1	0.757496612608601	0.811107149249826	1760000
chr21	17220001	28220001	7	0.00811986976871137	-0.049727302823109	12760000
chr21	30180001	33680001	3	0.359735004123017	0.65389392327727	5380000
chr21	35580001	35580001	1	0.499773887297371	0.509677061166516	1580000
chr21	37160001	37160001	1	1.73360917846857	1.95275927306266	1860000
chr21	39020001	40600001	2	-0.436964326972966	-0.797615061378246	3240000
chr21	42280001	45980001	3	0.655281138109511	1.25260844964588	5600000
chr22	17920001	20240001	2	1.44904286069664	1.63386156687367	3960000
chr22	23300001	36280001	8	-0.506594782866693	-1.16977973036639	14300000
chr22	38080001	40200001	2	1.88394047040071	2.12906132362659	4160000
chr22	42340001	44280001	2	-1.41031201826979	-1.62196649228253	3600000
chr22	46020001	49240001	3	1.93760421981408	2.68601365030422	5120000
