chrom	loc.start	loc.end	num.mark	seg.mean	FusedLasso	Effective
chr5	116740001	116740001	1	0.468394784220463	0.142735659399416	1820000
chr5	118560001	125720001	5	0.226244909741003	0.156995816632771	9000000
chr5	127560001	136500001	6	-0.918082830758889	-0.890431360064351	10780000
chr5	138340001	156040001	11	0.779366865739414	0.947478124598072	19340000
chr5	157860001	164880001	5	-0.392136287381676	-0.368761747159627	8780000
chr5	166640001	177000001	7	-0.889091518635907	-0.929777585964776	13320000
chr6	180001	12260001	8	1.36533560924483	1.34974600348378	13800000
chr6	13980001	17460001	3	0.431900921802	0.216262956096431	5360000
chr6	19340001	35320001	9	0.392184059925993	0.372243239817248	17160000
chr6	37300001	49060001	8	-1.24606864760565	-1.33906602190886	13540000
chr6	50860001	70980001	9	-0.232992016662763	-0.310511849285872	16300000
chr6	72820001	93720001	12	0.823722311271818	0.982693042920171	22640000
chr6	95560001	95560001	1	0.379826967018622	0.0822085791840634	1840000
chr6	97560001	121500001	14	-0.0376703228854303	-0.107371475022363	25740000
chr6	123400001	130340001	5	-1.36782661286596	-1.16947698864273	8700000
chr6	132120001	142880001	7	1.5091695352715	1.39748353715446	12540000
chr6	144660001	146440001	2	0.548266105284245	0.22619780192299	3500000
chr6	148160001	148160001	1	0.516994169935773	0.132142034923834	1720000
chr6	149880001	160860001	7	-0.30773959186032	-0.352458110167792	12600000
chr6	162720001	167920001	4	1.56777396993479	1.08538330537662	7960000
chr7	60001	6340001	4	0.971118177398664	0.742965099754413	7720000
chr7	8560001	14060001	4	-0.222918327662101	-0.230169786195682	7240000
chr7	15820001	17600001	2	2.00076485253555	1.10452680911784	3520000
chr7	19340001	22840001	3	0.117449091208575	0.0344041537392192	5380000
chr7	24760001	26420001	2	-0.243548974343567	-0.188846887782694	3360000
chr7	28120001	29660001	2	-1.86480366140754	-1.12315836557684	3200000
chr7	31420001	35420001	3	-0.0428824936937642	-0.0787590292717406	5200000
chr7	37220001	44260001	5	0.203688546082921	0.137107349339654	8660000
chr7	46200001	49640001	3	0.517048873045083	0.316444546907219	5060000
chr7	51360001	63460001	4	2.38109789836608	1.89209282670422	8860000
chr7	67240001	67240001	1	0.674987569993175	0.226563801953209	1960000
chr7	69200001	84880001	8	0.124044218225731	0.0944784154431926	14900000
chr7	86700001	86700001	1	0.6840498872822	0.230256677784108	1820000
chr7	88540001	100200001	7	1.19119443036219	1.2357800431392	13660000
chr7	103100001	124700001	13	0.70501552217154	0.987355181413002	23380000
chr7	126520001	128480001	2	0.368856667169572	0.164075835893622	3700000
chr7	130600001	135680001	4	-0.730074468988116	-0.643499974725441	6840000
chr7	137440001	141380001	3	1.87149638034915	1.27242331578891	5780000
chr7	143780001	149540001	4	0.699577276886306	0.521660372360478	7380000
chr7	151820001	155940001	3	-0.692231175774025	-0.537073988192239	6680000
chr8	200001	14180001	8	0.348058671689516	0.389055087839075	13680000
chr8	15960001	24400001	6	-1.18965103525558	-1.21857237457729	10160000
chr8	26120001	69260001	22	0.391929028955364	0.741158801709085	39760000
chr8	71100001	71100001	1	0.0794758307302724	0.0158663219506278	1800000
chr8	72900001	102400001	17	0.0121499610615561	0.00375075167172685	30960000
chr8	104160001	118280001	9	0.00965895729222173	-0.00495799097869476	15740000
chr8	119900001	133520001	9	-0.134523217638776	-0.183327691924259	15200000
chr8	135100001	136660001	2	-0.156576492188073	-0.10821962837162	3280000
chr8	138380001	143280001	4	-0.916449112023532	-0.772741535689511	7540000
chr9	220001	220001	1	-0.492836359468462	-0.25242373732079	1740000
chr9	1960001	5520001	3	2.09161407583346	1.45672003703064	5480000
chr9	7460001	10900001	3	0.82366341184656	0.54469554719841	5340000
chr9	12800001	18040001	4	-0.816357273133776	-0.725795077353635	7020000
chr9	19820001	71100001	11	0.326850026477583	0.402424792584664	20320000
chr9	72800001	78180001	4	-0.839945943506031	-0.745386996267468	7080000
chr9	79920001	81660001	2	3.01309190944407	1.72182535008822	3460000
chr9	83380001	92780001	6	-0.418001038727746	-0.472960654832362	10460000
chr9	94500001	100500001	4	-1.68557365062498	-1.44773559022009	7200000
chr9	102120001	114440001	8	-0.0537885692293363	-0.110937312379378	14240000
chr9	116400001	119600001	3	-0.573883459610159	-0.460546224945265	4740000
chr9	121160001	128160001	5	-1.23168464072243	-1.19149941175156	8680000
chr9	129840001	129840001	1	2.59559673240264	1.03014814468548	2040000
chr9	131880001	137560001	4	-1.00499113581917	-0.882467720780039	8840000
chr10	140001	5240001	4	1.05439035484339	0.743101999879764	6880000
chr10	7100001	10440001	3	0.297938582911202	0.131687049188973	5000000
chr10	12100001	21700001	6	0.146228103534594	0.0710879998904506	10980000
chr10	23620001	33220001	6	-1.7187934941472	-1.68259770974128	11220000
chr10	34880001	54100001	7	-0.460869020822698	-0.534489372771865	12540000
chr10	55960001	74140001	11	0.206856194333159	0.196953697567727	20140000
chr10	76340001	99980001	14	-0.952024758547185	-1.43383895209587	24600000
chr10	101820001	115760001	9	0.570923188636553	0.591082366951885	15720000
chr10	117560001	132260001	10	-1.17209528968664	-1.48924788873883	17460000
chr11	200001	27440001	16	0.182314687674651	0.255205472616981	28400000
chr11	29180001	39700001	7	-1.29689291687207	-1.47617816692661	12320000
chr11	41520001	45000001	3	-0.157453531725511	-0.161763427706926	5120000
chr11	46640001	65900001	7	1.04104944445467	1.09794337600874	14540000
chr11	68320001	68320001	1	0.14554344221769	0.0122943995912151	1680000
chr11	70120001	113040001	24	0.104214501268132	0.164188391099088	42820000
chr11	114680001	117800001	3	-0.0105768635712323	-0.0558966563004989	4960000
chr11	119680001	132740001	9	-1.20110819220381	-1.54778384378336	15200000
chr12	180001	3620001	3	-1.12009299785808	-0.836075848895731	5040000
chr12	5220001	5220001	1	0.158860951344422	0.0199269785254576	1760000
chr12	7020001	17300001	6	1.68120965876275	1.63462716745814	11300000
chr12	19160001	48420001	14	0.575436389442704	0.83323238873443	26000000
chr12	50480001	64340001	8	-0.489983298515558	-0.6100660898018	15320000
chr12	66180001	77020001	7	0.954122068866286	0.98465322782163	12560000
chr12	78760001	109360001	18	-0.141043513298637	-0.288905770055076	32520000
chr12	111400001	116520001	4	-1.83416830165767	-1.54092031130316	6860000
chr12	118260001	131200001	8	0.257687785078754	0.252386264695153	15280000
chr13	19520001	19520001	1	1.73202864224416	1.10457683796525	2220000
chr13	22000001	36360001	9	-0.438111790660338	-0.937222099182986	15800000
chr13	38080001	39860001	2	-0.0282550826539839	-0.0830822527447968	3540000
chr13	41660001	43500001	2	1.66366213171547	1.52062570367195	3420000
chr13	45100001	60180001	9	-0.309334140392964	-0.678285805079687	16400000
chr13	61940001	67640001	4	1.07422674604978	1.38368196521418	7420000
chr13	69460001	74780001	4	-0.540004981584091	-0.780167535635511	7060000
chr13	76520001	78240001	2	0.243061117268784	0.174088692042273	3440000
chr13	79960001	83700001	3	0.683114674363009	0.736722066617024	5540000
chr13	85520001	89400001	3	2.17904201433261	2.47333209158935	5560000
chr13	91240001	101860001	7	0.104353043674898	0.128748124742923	12320000
chr13	103560001	103560001	1	0.630303805159959	0.366155365388712	1700000
chr13	105260001	111980001	5	0.989178384359309	1.42618640033568	9420000
chr14	20440001	30020001	6	0.761546793379726	0.865948583553679	11180000
chr14	31880001	43220001	7	0.142730314578024	0.13700583876701	13180000
chr14	45160001	79700001	20	-0.788014306196846	-1.77467276423173	36080000
chr14	81380001	81380001	1	-0.310874797202249	-0.200330620873223	1760000
chr14	83140001	90140001	5	1.73106807233849	1.84849871799529	8840000
chr14	92000001	103700001	8	-0.767779973338905	-1.11200867340944	14860000
chr15	22780001	27460001	3	-0.268903284877161	-0.306449764633638	5320000
chr15	29880001	34680001	3	-1.8326993643049	-1.58588966177386	5200000
chr15	36620001	36620001	1	-0.70954880185376	-0.421610203993273	1680000
chr15	38320001	39960001	2	1.33856831748822	0.80775695264751	3720000
chr15	42040001	42040001	1	-1.34268411947639	-0.720682153744162	1900000
chr15	44140001	46380001	2	-2.68157074109373	-1.87780524823695	3680000
chr15	48120001	48120001	1	-0.857534333114049	-0.491513619798795	1640000
chr15	49760001	55220001	4	0.272197142198547	0.170710573640574	7440000
chr15	57220001	62200001	4	-1.11688691703108	-1.1416031337091	6660000
chr15	63880001	65940001	2	1.48772492233286	0.907397620332354	3800000
chr15	67680001	67680001	1	-4.39569345496444	-2.16282166035165	1680000
chr15	69360001	70880001	2	-1.91064590663266	-1.36280649695444	3240000
chr15	72600001	72600001	1	-1.26378483485806	-0.683412770362806	1720000
chr15	74360001	84360001	6	-0.957406737089935	-1.19421728019523	10760000
chr15	86680001	88380001	2	-0.652753789889931	-0.52250036020443	3300000
chr15	90000001	90000001	1	2.22623308370596	0.965154975770411	1980000
chr15	92000001	100280001	6	-0.473629827015553	-0.634459803094364	10300000
chr16	100001	2260001	2	3.33340645460858	2.59963364286246	4260000
chr16	4580001	19260001	8	0.108868772593815	0.121443976064213	14300000
chr16	21200001	47020001	6	0.0359906265260908	-0.00216047777727801	11540000
chr16	48880001	64300001	10	-1.07296799586252	-1.96008027187383	16960000
chr16	65900001	85360001	12	-0.395566245171865	-0.822430634867173	20580000
chr16	86940001	86940001	1	2.02801429305817	1.08887193085386	2900000
chr17	20001	6500001	4	0.291168780044795	0.23544349415305	8360000
chr17	8620001	10400001	2	-2.43328510201626	-1.92078499056366	3480000
chr17	12100001	12100001	1	-0.562206938882036	-0.377924404545571	1720000
chr17	13820001	15880001	2	-0.120704001651007	-0.168114274473504	3660000
chr17	18060001	27360001	3	1.4629186523902	1.28126979275457	6120000
chr17	29760001	41840001	7	-0.637588455784121	-0.980654069030272	13180000
chr17	44020001	52040001	5	-1.3778454420992	-1.72773637246627	9120000
chr17	53820001	65900001	7	-0.072085928386501	-0.178843215186438	13240000
chr17	67940001	71280001	3	-2.03987608508871	-1.9700798609423	4940000
chr17	72880001	76920001	3	-0.51009029414441	-0.550108416884176	5760000
chr17	78760001	78760001	1	1.39533974530271	0.671135983549148	2360000
chr18	160001	28080001	14	0.261957227979923	0.634459065203481	24780000
chr18	29900001	31600001	2	-0.08911304489357	-0.18432633358464	3460000
chr18	33360001	49900001	11	-1.44084292236608	-3.62822750209288	18200000
chr18	51600001	65540001	9	-0.0142362664432845	-0.122656402168655	15540000
chr18	67320001	75940001	6	0.53190663718225	0.873352962173364	10580000
chr19	280001	5420001	3	1.04190215729777	1.0398996935787	7320000
chr19	7940001	18060001	5	1.31347225247044	1.69826351342073	12040000
chr19	32700001	39280001	4	0.191594886664394	0.213482426353947	8760000
chr19	41820001	46940001	3	1.08251096316727	1.08079301625351	6900000
chr19	49500001	49500001	1	-0.12204644152088	-0.0802595590237674	2220000
chr19	51820001	51820001	1	0.969548431978961	0.554388623243582	2500000
chr19	54680001	54680001	1	1.69704378446041	0.977351037476983	4260000
chr20	80001	10600001	7	-0.548979648018641	-0.870733231717385	12040000
chr20	12160001	22280001	7	0.200858869063931	0.271400469870378	11780000
chr20	24060001	36020001	5	-0.300055420507245	-0.420808472810295	9320000
chr20	37680001	42400001	4	-1.46487552329049	-1.72121534057627	6460000
chr20	44140001	51380001	5	0.880663292158962	1.09914967562245	8880000
chr20	53120001	59520001	5	-1.01241133082693	-1.33783566892345	9660000
chr21	15420001	30180001	9	0.870192638439551	2.97845370212708	16260000
chr21	31920001	33680001	2	0.170591120710707	0.20731260412808	3640000
chr21	35580001	37160001	2	0.0549694387541705	0.0160684512306258	3440000
chr21	39020001	40600001	2	-0.771282560511537	-1.35059445321317	3240000
chr21	42280001	44000001	2	-2.60871608094446	-4.38980311351163	3460000
chr21	45980001	45980001	1	1.01107740622779	1.10769287278104	2140000
chr22	17920001	23300001	3	0.283181290149125	0.378811902005788	5920000
chr22	25580001	36280001	7	-0.574062976839231	-1.23899184670373	12340000
chr22	38080001	40200001	2	1.95204671313089	2.20661105965824	4160000
chr22	42340001	47720001	4	-2.36767147162463	-3.82877853723773	6820000
chr22	49240001	49240001	1	0.0444105211808787	0.0196542038493387	1900000
