##Chromosome	MAQP	Length	ReadsNums
chr6	6	55	266
chr6	6	56	246
chr6	6	57	239
chr6	6	58	218
chr6	6	59	167
chr6	6	60	140
chr6	6	61	91
chr6	6	62	51
chr6	6	63	30
chr6	6	64	17
chr6	6	65	2
chr6	6	66	2
chr6	6	67	3
chr6	6	69	1
chr7	6	7	141
chr7	6	8	169
chr7	6	9	189
chr7	6	10	226
chr7	6	11	274
chr7	6	12	298
chr7	6	13	359
chr7	6	14	433
chr7	6	15	486
chr7	6	16	566
chr7	6	17	577
chr7	6	18	879
chr7	6	19	844
chr7	6	20	1092
chr7	6	21	1166
chr7	6	22	1507
chr7	6	23	1508
chr7	6	24	2266
chr7	6	25	2015
chr7	6	26	3438
chr7	6	27	3676
chr7	6	28	5412
chr7	6	29	5884
chr7	6	30	7226
chr7	6	31	8727
chr7	6	32	12097
chr7	6	33	15870
chr7	6	34	13575
chr7	6	35	11715
chr7	6	36	7788
chr7	6	37	5842
chr7	6	38	4036
chr7	6	39	2701
chr7	6	40	2060
chr7	6	41	1409
chr7	6	42	1054
chr7	6	43	718
chr7	6	44	513
chr7	6	45	393
chr7	6	46	232
chr7	6	47	210
chr7	6	48	164
chr7	6	49	143
chr7	6	50	151
chr7	6	51	156
chr7	6	52	160
chr7	6	53	188
chr7	6	54	206
chr7	6	55	219
chr7	6	56	220
chr7	6	57	211
chr7	6	58	194
chr7	6	59	147
chr7	6	60	117
chr7	6	61	72
chr7	6	62	29
chr7	6	63	25
chr7	6	64	8
chr7	6	65	6
chr7	6	66	4
chr7	6	67	1
chr8	6	7	122
chr8	6	8	175
chr8	6	9	176
chr8	6	10	221
chr8	6	11	241
chr8	6	12	310
chr8	6	13	327
chr8	6	14	408
chr8	6	15	476
chr8	6	16	581
chr8	6	17	606
chr8	6	18	762
chr8	6	19	829
chr8	6	20	1054
chr8	6	21	1084
chr8	6	22	1386
chr8	6	23	1444
chr8	6	24	2086
chr8	6	25	1981
chr8	6	26	3280
chr8	6	27	3644
chr8	6	28	5267
chr8	6	29	5710
chr8	6	30	7167
chr8	6	31	8423
chr8	6	32	12119
chr8	6	33	15443
chr8	6	34	13351
chr8	6	35	11709
chr8	6	36	8079
chr8	6	37	5955
chr8	6	38	4027
chr8	6	39	2847
chr8	6	40	2025
chr8	6	41	1415
chr8	6	42	1023
chr8	6	43	731
chr8	6	44	512
chr8	6	45	367
chr8	6	46	278
chr8	6	47	216
chr8	6	48	170
chr8	6	49	158
chr8	6	50	144
chr8	6	51	150
chr8	6	52	162
chr8	6	53	164
chr8	6	54	185
chr8	6	55	214
chr8	6	56	177
chr8	6	57	215
chr8	6	58	188
chr8	6	59	128
chr8	6	60	107
chr8	6	61	68
chr8	6	62	43
chr8	6	63	23
chr8	6	64	14
chr8	6	65	6
chr8	6	66	1
chr8	6	67	1
chr9	6	7	107
chr9	6	8	146
chr9	6	9	147
chr9	6	10	167
chr9	6	11	215
chr9	6	12	247
chr9	6	13	257
chr9	6	14	332
chr9	6	15	384
chr9	6	16	438
chr9	6	17	457
chr9	6	18	636
chr9	6	19	616
chr9	6	20	776
chr9	6	21	853
chr9	6	22	1092
chr9	6	23	1111
chr9	6	24	1741
chr9	6	25	1530
chr9	6	26	2503
chr9	6	27	2879
chr9	6	28	4103
chr9	6	29	4519
chr9	6	30	5574
chr9	6	31	6597
chr9	6	32	9353
chr9	6	33	12121
chr9	6	34	10128
chr9	6	35	8978
chr9	6	36	6000
chr9	6	37	4445
chr9	6	38	3098
chr9	6	39	2066
chr9	6	40	1579
chr9	6	41	1138
chr9	6	42	765
chr9	6	43	528
chr9	6	44	388
chr9	6	45	292
chr9	6	46	215
chr9	6	47	157
chr9	6	48	148
chr9	6	49	138
chr9	6	50	114
chr9	6	51	113
chr9	6	52	132
chr9	6	53	155
chr9	6	54	158
chr9	6	55	150
chr9	6	56	183
chr9	6	57	144
chr9	6	58	147
chr9	6	59	117
chr9	6	60	97
chr9	6	61	61
chr9	6	62	32
chr9	6	63	16
chr9	6	64	7
chr9	6	65	5
chr9	6	66	3
chr9	6	67	1
chr10	6	7	115
chr10	6	8	151
chr10	6	9	168
chr10	6	10	177
chr10	6	11	291
chr10	6	12	281
chr10	6	13	298
chr10	6	14	388
chr10	6	15	405
chr10	6	16	524
chr10	6	17	533
chr10	6	18	754
chr10	6	19	786
chr10	6	20	980
chr10	6	21	1000
chr10	6	22	1291
chr10	6	23	1365
chr10	6	24	2037
chr10	6	25	1819
chr10	6	26	2999
chr10	6	27	3309
chr10	6	28	4749
chr10	6	29	5364
chr10	6	30	6525
chr10	6	31	7786
chr10	6	32	10823
chr10	6	33	14276
chr10	6	34	12400
chr10	6	35	10483
chr10	6	36	7249
chr10	6	37	5416
chr10	6	38	3724
chr10	6	39	2596
chr10	6	40	1865
chr10	6	41	1294
chr10	6	42	966
chr10	6	43	643
chr10	6	44	468
chr10	6	45	335
chr10	6	46	215
chr10	6	47	211
chr10	6	48	152
chr10	6	49	139
chr10	6	50	113
chr10	6	51	140
chr10	6	52	142
chr10	6	53	148
chr10	6	54	194
chr10	6	55	211
chr10	6	56	191
chr10	6	57	189
chr10	6	58	184
chr10	6	59	153
chr10	6	60	112
chr10	6	61	61
chr10	6	62	37
chr10	6	63	18
chr10	6	64	11
chr10	6	65	8
chr10	6	66	2
chr11	6	7	122
chr11	6	8	136
chr11	6	9	179
chr11	6	10	210
chr11	6	11	251
chr11	6	12	286
chr11	6	13	328
chr11	6	14	402
chr11	6	15	444
chr11	6	16	508
chr11	6	17	576
chr11	6	18	724
chr11	6	19	712
chr11	6	20	955
chr11	6	21	1034
chr11	6	22	1334
chr11	6	23	1361
chr11	6	24	1983
chr11	6	25	1838
chr11	6	26	3058
chr11	6	27	3355
chr11	6	28	4840
chr11	6	29	5306
chr11	6	30	6564
chr11	6	31	7918
chr11	6	32	11025
chr11	6	33	14028
chr11	6	34	12229
chr11	6	35	10328
chr11	6	36	7286
chr11	6	37	5358
chr11	6	38	3629
chr11	6	39	2604
chr11	6	40	1794
chr11	6	41	1343
chr11	6	42	953
chr11	6	43	611
chr11	6	44	451
chr11	6	45	304
chr11	6	46	256
chr11	6	47	206
chr11	6	48	158
chr11	6	49	164
chr11	6	50	127
chr11	6	51	152
chr11	6	52	157
chr11	6	53	152
chr11	6	54	188
chr11	6	55	198
chr11	6	56	189
chr11	6	57	200
chr11	6	58	188
chr11	6	59	134
chr11	6	60	99
chr11	6	61	70
chr11	6	62	38
chr11	6	63	16
chr11	6	64	9
chr11	6	65	6
chr11	6	66	1
chr12	6	7	120
chr12	6	8	139
chr12	6	9	170
chr12	6	10	206
chr12	6	11	242
chr12	6	12	265
chr12	6	13	311
chr12	6	14	393
chr12	6	15	415
chr12	6	16	515
chr12	6	17	558
chr12	6	18	714
chr12	6	19	751
chr12	6	20	932
chr12	6	21	1016
chr12	6	22	1376
chr12	6	23	1307
chr12	6	24	1997
chr12	6	25	1762
chr12	6	26	2964
chr12	6	27	3256
chr12	6	28	4939
chr12	6	29	5228
chr12	6	30	6427
chr12	6	31	7688
chr12	6	32	10784
chr12	6	33	13962
chr12	6	34	11555
chr12	6	35	10305
chr12	6	36	7042
chr12	6	37	5237
chr12	6	38	3656
chr12	6	39	2507
chr12	6	40	1861
chr12	6	41	1217
chr12	6	42	930
chr12	6	43	632
chr12	6	44	461
chr12	6	45	295
chr12	6	46	223
chr12	6	47	165
chr12	6	48	150
chr12	6	49	141
chr12	6	50	137
chr12	6	51	154
chr12	6	52	163
chr12	6	53	171
chr12	6	54	203
chr12	6	55	182
chr12	6	56	211
chr12	6	57	219
chr12	6	58	181
chr12	6	59	173
chr12	6	60	90
chr12	6	61	55
chr12	6	62	42
chr12	6	63	17
chr12	6	64	8
chr12	6	65	2
chr12	6	66	2
chr12	6	67	1
chr13	6	7	95
chr13	6	8	113
chr13	6	9	119
chr13	6	10	120
chr13	6	11	182
chr13	6	12	225
chr13	6	13	236
chr13	6	14	265
chr13	6	15	315
chr13	6	16	398
chr13	6	17	403
chr13	6	18	509
chr13	6	19	522
chr13	6	20	707
chr13	6	21	738
chr13	6	22	942
chr13	6	23	1003
chr13	6	24	1527
chr13	6	25	1354
chr13	6	26	2127
chr13	6	27	2345
chr13	6	28	3515
chr13	6	29	3770
chr13	6	30	4780
chr13	6	31	5672
chr13	6	32	8024
chr13	6	33	10337
chr13	6	34	8804
chr13	6	35	7821
chr13	6	36	5151
chr13	6	37	3853
chr13	6	38	2700
chr13	6	39	1836
chr13	6	40	1364
chr13	6	41	906
chr13	6	42	687
chr13	6	43	478
chr13	6	44	351
chr13	6	45	282
chr13	6	46	170
chr13	6	47	139
chr13	6	48	107
chr13	6	49	83
chr13	6	50	91
chr13	6	51	89
chr13	6	52	103
chr13	6	53	105
chr13	6	54	137
chr13	6	55	129
chr13	6	56	148
chr13	6	57	155
chr13	6	58	137
chr13	6	59	75
chr13	6	60	77
chr13	6	61	39
chr13	6	62	30
chr13	6	63	12
chr13	6	64	6
chr13	6	65	5
chr13	6	67	1
chr14	6	7	76
chr14	6	8	102
chr14	6	9	125
chr14	6	10	122
chr14	6	11	154
chr14	6	12	180
chr14	6	13	208
chr14	6	14	267
chr14	6	15	276
chr14	6	16	359
chr14	6	17	361
chr14	6	18	495
chr14	6	19	514
chr14	6	20	621
chr14	6	21	661
chr14	6	22	813
chr14	6	23	917
chr14	6	24	1302
chr14	6	25	1234
chr14	6	26	2035
chr14	6	27	2234
chr14	6	28	3339
chr14	6	29	3492
chr14	6	30	4362
chr14	6	31	5180
chr14	6	32	7183
chr14	6	33	9304
chr14	6	34	8018
chr14	6	35	7043
chr14	6	36	4822
chr14	6	37	3512
chr14	6	38	2507
chr14	6	39	1670
chr14	6	40	1196
chr14	6	41	833
chr14	6	42	631
chr14	6	43	454
chr14	6	44	295
chr14	6	45	222
chr14	6	46	183
chr14	6	47	102
chr14	6	48	99
chr14	6	49	119
chr14	6	50	101
chr14	6	51	94
chr14	6	52	95
chr14	6	53	110
chr14	6	54	105
chr14	6	55	155
chr14	6	56	131
chr14	6	57	129
chr14	6	58	130
chr14	6	59	108
chr14	6	60	55
chr14	6	61	42
chr14	6	62	30
chr14	6	63	16
chr14	6	64	8
chr14	6	65	1
chr14	6	66	5
chr14	6	67	2
chr14	6	68	2
chr15	6	7	78
chr15	6	8	74
chr15	6	9	94
chr15	6	10	129
chr15	6	11	158
chr15	6	12	195
chr15	6	13	194
chr15	6	14	233
chr15	6	15	253
chr15	6	16	343
chr15	6	17	329
chr15	6	18	466
chr15	6	19	431
chr15	6	20	543
chr15	6	21	604
chr15	6	22	784
chr15	6	23	834
chr15	6	24	1212
chr15	6	25	1155
chr15	6	26	1830
chr15	6	27	2022
chr15	6	28	2992
chr15	6	29	3234
chr15	6	30	3924
chr15	6	31	4798
chr15	6	32	6688
chr15	6	33	8620
chr15	6	34	7503
chr15	6	35	6141
chr15	6	36	4199
chr15	6	37	3056
chr15	6	38	2200
chr15	6	39	1479
chr15	6	40	1067
chr15	6	41	698
chr15	6	42	584
chr15	6	43	372
chr15	6	44	303
chr15	6	45	200
chr15	6	46	149
chr15	6	47	129
chr15	6	48	99
chr15	6	49	93
chr15	6	50	85
chr15	6	51	90
chr15	6	52	84
chr15	6	53	91
chr15	6	54	108
chr15	6	55	122
chr15	6	56	139
chr15	6	57	146
chr15	6	58	102
chr15	6	59	93
chr15	6	60	54
chr15	6	61	47
chr15	6	62	18
chr15	6	63	6
chr15	6	64	7
chr15	6	65	7
chr15	6	66	1
chr16	6	7	61
chr16	6	8	94
chr16	6	9	116
chr16	6	10	136
chr16	6	11	148
chr16	6	12	180
chr16	6	13	180
chr16	6	14	228
chr16	6	15	257
chr16	6	16	340
chr16	6	17	336
chr16	6	18	471
chr16	6	19	471
chr16	6	20	571
chr16	6	21	607
chr16	6	22	813
chr16	6	23	803
chr16	6	24	1238
chr16	6	25	1125
chr16	6	26	1867
chr16	6	27	1946
chr16	6	28	2909
chr16	6	29	3161
chr16	6	30	3866
chr16	6	31	4626
chr16	6	32	6457
chr16	6	33	7979
chr16	6	34	7151
chr16	6	35	6039
chr16	6	36	4305
chr16	6	37	3049
chr16	6	38	2119
chr16	6	39	1475
chr16	6	40	1054
chr16	6	41	731
chr16	6	42	529
chr16	6	43	351
chr16	6	44	259
chr16	6	45	187
chr16	6	46	133
chr16	6	47	127
chr16	6	48	105
chr16	6	49	88
chr16	6	50	89
chr16	6	51	74
chr16	6	52	87
chr16	6	53	89
chr16	6	54	108
chr16	6	55	110
chr16	6	56	116
chr16	6	57	111
chr16	6	58	106
chr16	6	59	99
chr16	6	60	53
chr16	6	61	34
chr16	6	62	27
chr16	6	63	21
chr16	6	64	5
chr16	6	65	1
chr16	6	67	1
chr17	6	7	80
chr17	6	8	87
chr17	6	9	112
chr17	6	10	103
chr17	6	11	148
chr17	6	12	183
chr17	6	13	215
chr17	6	14	238
chr17	6	15	265
chr17	6	16	358
chr17	6	17	357
chr17	6	18	458
chr17	6	19	447
chr17	6	20	545
chr17	6	21	617
chr17	6	22	794
chr17	6	23	808
chr17	6	24	1204
chr17	6	25	1089
chr17	6	26	1791
chr17	6	27	2005
chr17	6	28	2940
chr17	6	29	3051
chr17	6	30	3716
chr17	6	31	4467
chr17	6	32	6113
chr17	6	33	7835
chr17	6	34	6735
chr17	6	35	5605
chr17	6	36	3939
chr17	6	37	2887
chr17	6	38	1949
chr17	6	39	1401
chr17	6	40	949
chr17	6	41	697
chr17	6	42	474
chr17	6	43	355
chr17	6	44	218
chr17	6	45	175
chr17	6	46	118
chr17	6	47	100
chr17	6	48	86
chr17	6	49	90
chr17	6	50	80
chr17	6	51	76
chr17	6	52	83
chr17	6	53	88
chr17	6	54	120
chr17	6	55	129
chr17	6	56	124
chr17	6	57	118
chr17	6	58	98
chr17	6	59	101
chr17	6	60	75
chr17	6	61	38
chr17	6	62	27
chr17	6	63	8
chr17	6	64	7
chr17	6	65	6
chr17	6	66	1
chr18	6	7	76
chr18	6	8	72
chr18	6	9	75
chr18	6	10	114
chr18	6	11	157
chr18	6	12	153
chr18	6	13	188
chr18	6	14	229
chr18	6	15	252
chr18	6	16	303
chr18	6	17	309
chr18	6	18	440
chr18	6	19	422
chr18	6	20	530
chr18	6	21	574
chr18	6	22	770
chr18	6	23	800
chr18	6	24	1179
chr18	6	25	1106
chr18	6	26	1696
chr18	6	27	1918
chr18	6	28	2820
chr18	6	29	3034
chr18	6	30	3947
chr18	6	31	4622
chr18	6	32	6475
chr18	6	33	8576
chr18	6	34	7253
chr18	6	35	6289
chr18	6	36	4344
chr18	6	37	3329
chr18	6	38	2251
chr18	6	39	1579
chr18	6	40	1097
chr18	6	41	763
chr18	6	42	539
chr18	6	43	403
chr18	6	44	279
chr18	6	45	191
chr18	6	46	148
chr18	6	47	130
chr18	6	48	102
chr18	6	49	72
chr18	6	50	70
chr18	6	51	80
chr18	6	52	91
chr18	6	53	87
chr18	6	54	94
chr18	6	55	98
chr18	6	56	99
chr18	6	57	114
chr18	6	58	85
chr18	6	59	64
chr18	6	60	47
chr18	6	61	35
chr18	6	62	20
chr18	6	63	15
chr18	6	64	7
chr18	6	66	1
chr19	6	7	55
chr19	6	8	56
chr19	6	9	68
chr19	6	10	84
chr19	6	11	94
chr19	6	12	108
chr19	6	13	131
chr19	6	14	139
chr19	6	15	176
chr19	6	16	204
chr19	6	17	253
chr19	6	18	288
chr19	6	19	318
chr19	6	20	368
chr19	6	21	433
chr19	6	22	509
chr19	6	23	547
chr19	6	24	798
chr19	6	25	754
chr19	6	26	1177
chr19	6	27	1324
chr19	6	28	1941
chr19	6	29	2097
chr19	6	30	2445
chr19	6	31	2982
chr19	6	32	3934
chr19	6	33	4832
chr19	6	34	4332
chr19	6	35	3513
chr19	6	36	2398
chr19	6	37	1700
chr19	6	38	1239
chr19	6	39	756
chr19	6	40	598
chr19	6	41	381
chr19	6	42	274
chr19	6	43	212
chr19	6	44	130
chr19	6	45	99
chr19	6	46	85
chr19	6	47	80
chr19	6	48	65
chr19	6	49	51
chr19	6	50	52
chr19	6	51	49
chr19	6	52	48
chr19	6	53	52
chr19	6	54	65
chr19	6	55	81
chr19	6	56	86
chr19	6	57	80
chr19	6	58	64
chr19	6	59	50
chr19	6	60	45
chr19	6	61	29
chr19	6	62	16
chr19	6	63	7
chr19	6	64	2
chr19	6	66	1
chr20	6	7	59
chr20	6	8	70
chr20	6	9	74
chr20	6	10	105
chr20	6	11	117
chr20	6	12	152
chr20	6	13	165
chr20	6	14	181
chr20	6	15	201
chr20	6	16	243
chr20	6	17	278
chr20	6	18	360
chr20	6	19	383
chr20	6	20	478
chr20	6	21	494
chr20	6	22	661
chr20	6	23	730
chr20	6	24	981
chr20	6	25	948
chr20	6	26	1516
chr20	6	27	1648
chr20	6	28	2377
chr20	6	29	2608
chr20	6	30	3303
chr20	6	31	3836
chr20	6	32	5458
chr20	6	33	6879
chr20	6	34	5999
chr20	6	35	5164
chr20	6	36	3564
chr20	6	37	2626
chr20	6	38	1794
chr20	6	39	1257
chr20	6	40	932
chr20	6	41	663
chr20	6	42	486
chr20	6	43	308
chr20	6	44	242
chr20	6	45	189
chr20	6	46	126
chr20	6	47	93
chr20	6	48	76
chr20	6	49	71
chr20	6	50	53
chr20	6	51	60
chr20	6	52	85
chr20	6	53	86
chr20	6	54	101
chr20	6	55	96
chr20	6	56	119
chr20	6	57	90
chr20	6	58	98
chr20	6	59	65
chr20	6	60	52
chr20	6	61	33
chr20	6	62	19
chr20	6	63	7
chr20	6	64	2
chr20	6	65	1
chr20	6	71	1
chr21	6	7	32
chr21	6	8	47
chr21	6	9	41
chr21	6	10	49
chr21	6	11	71
chr21	6	12	82
chr21	6	13	103
chr21	6	14	102
chr21	6	15	132
chr21	6	16	144
chr21	6	17	161
chr21	6	18	206
chr21	6	19	179
chr21	6	20	250
chr21	6	21	290
chr21	6	22	356
chr21	6	23	393
chr21	6	24	528
chr21	6	25	467
chr21	6	26	780
chr21	6	27	881
chr21	6	28	1332
chr21	6	29	1421
chr21	6	30	1706
chr21	6	31	2049
chr21	6	32	2917
chr21	6	33	3703
chr21	6	34	3224
chr21	6	35	2608
chr21	6	36	1886
chr21	6	37	1399
chr21	6	38	968
chr21	6	39	671
chr21	6	40	487
chr21	6	41	321
chr21	6	42	236
chr21	6	43	163
chr21	6	44	109
chr21	6	45	90
chr21	6	46	77
chr21	6	47	41
chr21	6	48	34
chr21	6	49	34
chr21	6	50	43
chr21	6	51	29
chr21	6	52	32
chr21	6	53	41
chr21	6	54	55
chr21	6	55	67
chr21	6	56	45
chr21	6	57	50
chr21	6	58	49
chr21	6	59	45
chr21	6	60	27
chr21	6	61	16
chr21	6	62	14
chr21	6	63	8
chr21	6	64	4
chr21	6	65	1
chr22	6	7	35
chr22	6	8	49
chr22	6	9	56
chr22	6	10	59
chr22	6	11	66
chr22	6	12	69
chr22	6	13	100
chr22	6	14	103
chr22	6	15	131
chr22	6	16	164
chr22	6	17	159
chr22	6	18	215
chr22	6	19	221
chr22	6	20	281
chr22	6	21	291
chr22	6	22	324
chr22	6	23	385
chr22	6	24	570
chr22	6	25	491
chr22	6	26	885
chr22	6	27	993
chr22	6	28	1299
chr22	6	29	1449
chr22	6	30	1732
chr22	6	31	2096
chr22	6	32	2931
chr22	6	33	3704
chr22	6	34	3121
chr22	6	35	2765
chr22	6	36	1863
chr22	6	37	1350
chr22	6	38	927
chr22	6	39	631
chr22	6	40	482
chr22	6	41	279
chr22	6	42	218
chr22	6	43	132
chr22	6	44	109
chr22	6	45	71
chr22	6	46	76
chr22	6	47	40
chr22	6	48	49
chr22	6	49	42
chr22	6	50	42
chr22	6	51	37
chr22	6	52	44
chr22	6	53	52
chr22	6	54	50
chr22	6	55	49
chr22	6	56	69
chr22	6	57	64
chr22	6	58	38
chr22	6	59	40
chr22	6	60	35
chr22	6	61	18
chr22	6	62	19
chr22	6	63	6
chr22	6	64	1
chr22	6	65	1
chr22	6	68	1
chrX	6	7	97
chrX	6	8	132
chrX	6	9	176
chrX	6	10	175
chrX	6	11	232
chrX	6	12	264
chrX	6	13	309
chrX	6	14	394
chrX	6	15	438
chrX	6	16	515
chrX	6	17	568
chrX	6	18	773
chrX	6	19	766
chrX	6	20	1018
chrX	6	21	1067
chrX	6	22	1296
chrX	6	23	1391
chrX	6	24	2074
chrX	6	25	1805
chrX	6	26	3175
chrX	6	27	3490
chrX	6	28	4988
