chrom	loc.start	loc.end	num.mark	seg.mean	FusedLasso	Effective
chr7	19340001	47860001	17	-0.758294134694883	-1.32254556342027	29200000
chr7	49640001	70840001	8	0.0232459834655144	-0.0216994416563722	16160000
chr7	73620001	155940001	43	0.117861674821892	0.266450972704087	80460000
chr8	200001	11660001	7	0.42956788837797	0.451764867574129	11900000
chr8	14180001	14180001	1	-0.0181247987219735	-0.024381360297721	1780000
chr8	15960001	21040001	4	-0.860888710840848	-0.726918524404823	6720000
chr8	22680001	22680001	1	1.93753107364821	0.782074669545654	1720000
chr8	24400001	26120001	2	-0.178110468799441	-0.12077783116569	3420000
chr8	27820001	42360001	9	-0.585428193202062	-0.741148280249974	16500000
chr8	49500001	51280001	2	1.59953815984369	0.915912807911031	3620000
chr8	53140001	53140001	1	-0.209045468797743	-0.103111533524842	1860000
chr8	55000001	56780001	2	-1.19849937832274	-0.715849103224637	3600000
chr8	58620001	60320001	2	0.862478254519102	0.486073585481562	3480000
chr8	62100001	62100001	1	-2.36219512503896	-0.991008298985138	1740000
chr8	63840001	65600001	2	1.78155240305432	1.02206002906301	3560000
chr8	67400001	72900001	4	-0.548128949454608	-0.468972329447099	7260000
chr8	74660001	81960001	5	0.0465118645374174	0.0259809034498669	9120000
chr8	83780001	87820001	3	0.813813874585304	0.564357516984013	5620000
chr8	89700001	100580001	7	0.159858044714938	0.157502940778874	12700000
chr8	102400001	102400001	1	-0.696982907623981	-0.304322848504734	1760000
chr8	104160001	104160001	1	-0.932977431388484	-0.401640177892158	1740000
chr8	105900001	105900001	1	-2.85204420057809	-1.19300791776416	1700000
chr8	107600001	111080001	3	0.896932370781251	0.623724716349004	5320000
chr8	112920001	116600001	3	-0.199545267883329	-0.15943197624077	5360000
chr8	118280001	125120001	5	-0.787989166491676	-0.743504058477851	8620000
chr8	126900001	135100001	6	0.00325195855523174	-0.0136224168556717	9760000
chr8	136660001	143280001	5	-0.817910016511132	-0.771093771710048	9260000
chr9	220001	1960001	2	-0.553709304723008	-0.372949837355256	3440000
chr9	3660001	10900001	5	0.8264093962558	0.719646008003542	9120000
chr9	12800001	16300001	3	-0.907104048951433	-0.700228530122644	5240000
chr9	18040001	19820001	2	1.3531974610283	0.746972675230508	3520000
chr9	21620001	25420001	3	0.168126526560793	0.0731742882489088	5600000
chr9	27240001	30900001	3	-0.00151145087678928	-0.048844646890259	5580000
chr9	32820001	35160001	2	-1.70401442846105	-1.04852172558515	3960000
chr9	37040001	72800001	3	1.16499518471664	0.790212147218567	5180000
chr9	74560001	79920001	4	0.0438217648882669	-0.0113606603918049	7100000
chr9	81660001	96440001	9	-0.58390513265897	-0.775214035704697	15920000
chr9	98380001	100500001	2	-0.32144991934459	-0.236544366927266	3460000
chr9	102120001	111040001	6	0.0634254819653502	0.0167608253759156	10500000
chr9	112640001	121160001	6	0.315594293487862	0.273274495340292	10100000
chr9	122780001	126280001	3	0.414425009215722	0.250334373707986	5380000
chr9	128160001	137560001	6	0.802247930940172	0.768313155318513	12560000
chr10	140001	3480001	3	0.8933993762328	0.527605800800596	5040000
chr10	5240001	31240001	15	-0.280050328406182	-0.48277553090866	27380000
chr10	33220001	34880001	2	0.108914365167809	-0.00728285130227589	3560000
chr10	36780001	54100001	6	1.0022721765765	0.876028950480268	10640000
chr10	55960001	61620001	4	-0.193164560918696	-0.214713674409748	7220000
chr10	63260001	78040001	9	-0.230264242331952	-0.331590298270962	16140000
chr10	79560001	105700001	15	-0.81669690791764	-1.28063474981348	26860000
chr10	107300001	107300001	1	-0.471892857637036	-0.247559638248382	1720000
chr10	109020001	114180001	4	-0.101896298659628	-0.144642071907584	6740000
chr10	115760001	117560001	2	0.0576012901519605	-0.0351399133423837	3380000
chr10	119160001	125720001	5	0.195436057095282	0.101346759662027	8220000
chr10	127480001	132260001	4	1.08507486819865	0.766660167522956	7640000
chr11	200001	6360001	4	-0.426335386151384	-0.403108935623291	7360000
chr11	8100001	16640001	6	0.675161210821056	0.639950254112046	10300000
chr11	18420001	18420001	1	-0.0224250456020419	-0.0576050959642288	1700000
chr11	20140001	32560001	8	-0.520397688211719	-0.660801888053782	14320000
chr11	34460001	51260001	9	0.53973773574297	0.625556890232588	16400000
chr11	57560001	92960001	19	-0.241390817416323	-0.486141564301469	35120000
chr11	94800001	105940001	7	-1.06817657467323	-1.22435687594264	12780000
chr11	107760001	116180001	6	-0.355167524731636	-0.410311780607505	10000000
chr11	117800001	124600001	5	0.438110270239593	0.359402557593231	8500000
chr11	126340001	132740001	5	-0.673528475954938	-0.675012674580555	8560000
chr12	180001	2080001	2	1.0273910544019	0.547695906605205	3440000
chr12	3620001	12020001	5	-0.12626677129282	-0.160008598658305	9300000
chr12	13800001	22920001	6	-0.731362583920655	-0.775475182532237	10800000
chr12	24620001	56460001	15	0.00527912044514777	-0.0365228606987437	28620000
chr12	58660001	58660001	1	3.56147706550023	1.4076170740213	1760000
chr12	60420001	62300001	2	-1.1277334239017	-0.695291966893649	3700000
chr12	64340001	77020001	8	0.776454077586791	0.85079273008412	14400000
chr12	78760001	78760001	1	-2.13877189336166	-0.917117411648312	1800000
chr12	80560001	82360001	2	0.440347053953238	0.209112877590419	3700000
chr12	84280001	84280001	1	0.794240194237117	0.27905391282101	1820000
chr12	86120001	86120001	1	3.58325028800835	1.4164968548158	1960000
chr12	88080001	93400001	4	-0.564036364836653	-0.50492362547851	7140000
chr12	95220001	102560001	5	-1.05951498427231	-1.01107158564947	9040000
chr12	104260001	114920001	7	-0.227409304291356	-0.290239993873222	12180000
chr12	116520001	116520001	1	2.54678442798058	0.993794628050808	1740000
chr12	118260001	124560001	4	-0.883292147903697	-0.765328016234664	7820000
chr12	126240001	126240001	1	-0.235817644857558	-0.141034928571598	1660000
chr12	127900001	131200001	3	0.566301533940246	0.355164367532095	5800000
chr13	19520001	22000001	2	1.64042609064151	1.49860108944765	4040000
chr13	23860001	27600001	3	-0.402084774214819	-0.523077250596466	5380000
chr13	29440001	34600001	4	1.29022896667451	1.67322917784787	6880000
chr13	36360001	45100001	6	-0.243377744930011	-0.455865475755873	10480000
chr13	46900001	65820001	11	0.248198747613832	0.495430374846648	20220000
chr13	67640001	67640001	1	0.263285122817937	0.120164291432934	1820000
chr13	69460001	73040001	3	1.21992311722165	1.35989867316066	5320000
chr13	74780001	81820001	5	-0.312536001701879	-0.524699561140343	8900000
chr13	83700001	83700001	1	0.227181100252896	0.095965884888	1820000
chr13	85520001	111980001	16	0.597437753667175	1.54540952725784	29000000
chr14	20440001	31880001	7	0.473505491851292	0.565790189055286	12980000
chr14	33680001	43220001	6	-0.241576822981865	-0.337942160699768	11380000
chr14	45160001	59960001	9	0.47225879260947	0.646142272331412	16600000
chr14	61820001	65460001	3	-0.710218128274806	-0.650727037054598	5440000
chr14	67260001	70800001	3	0.729129049860788	0.570744027257867	5340000
chr14	72620001	76420001	3	-0.29176286311217	-0.295613965052446	5460000
chr14	78140001	84900001	5	-0.678241143541748	-0.791079520870427	8500000
chr14	86660001	88380001	2	0.20260498296282	0.0923697769281675	3480000
chr14	90140001	98560001	6	0.756789541950629	0.860239206493701	9960000
chr14	100100001	103700001	3	0.0531428389971023	-0.0029171498278129	6760000
chr15	22780001	27460001	3	1.02027735552121	0.748309975236066	5340000
chr15	29880001	55220001	14	-0.0611975967725346	-0.194605781774571	25260000
chr15	57220001	57220001	1	-0.254749791421522	-0.206778361559529	1660000
chr15	58880001	60720001	2	-2.33177588919768	-1.64413277605949	3320000
chr15	62200001	65940001	3	0.0307692264107783	-0.0612688410708275	5480000
chr15	67680001	70880001	3	1.19228211631604	0.889037884938653	4920000
chr15	72600001	100280001	16	-0.266502305414382	-0.589990185005917	28080000
chr16	100001	11800001	7	0.101314345397064	0.0990171890685787	13100000
chr16	13640001	27080001	7	-1.30712223610665	-1.9968056073683	12720000
chr16	30020001	57060001	8	0.507770968017263	0.75601416147281	14320000
chr16	58980001	58980001	1	-0.19069995291477	-0.158998848658476	1820000
chr16	60800001	69840001	6	-0.887945476604642	-1.27503562266243	10520000
chr16	71660001	85360001	9	0.037082251861557	0.0108249468980151	15160000
chr16	86940001	86940001	1	2.29572760493407	1.23944184754447	2900000
chr17	20001	10400001	6	-0.192504850938003	-0.329334757668082	11840000
chr17	12100001	13820001	2	-2.07493092637334	-1.64919370689418	3440000
chr17	15880001	15880001	1	-0.0581870330001245	-0.107817273847869	1940000
chr17	18060001	46600001	12	0.162553163575785	0.225134338954249	23080000
chr17	48480001	48480001	1	-0.0568091164083878	-0.107078840518965	1760000
chr17	50240001	50240001	1	-0.139517876551923	-0.151402934915286	1800000
chr17	52040001	57360001	4	-0.938208930360282	-1.08221750306568	7400000
chr17	59640001	65900001	4	0.0136292828933433	-0.0620264920757307	7620000
chr17	67940001	78760001	7	0.448266138475338	0.55895001263504	13060000
chr18	160001	38260001	20	-0.496909598864687	-1.73593433269222	34800000
chr18	39920001	39920001	1	-0.30753606111774	-0.318679541908024	1760000
chr18	41680001	46500001	4	-0.20778745602651	-0.398649083680992	6500000
chr18	48200001	51600001	3	2.24055619864742	2.7814634887274	5080000
chr18	53460001	53460001	1	-0.0730147716460517	-0.145088654068136	1640000
chr18	55100001	55100001	1	-0.160748487110617	-0.210028487868702	1720000
chr18	56820001	67320001	7	-1.06405051009544	-2.1748431029785	12300000
chr18	69120001	75940001	5	0.859559999120024	1.3316318199645	8780000
chr19	280001	3000001	2	0.544436336214863	0.438342587513824	4940000
chr19	5420001	10540001	3	0.186830615467293	0.178837278138788	7480000
chr19	13260001	15680001	2	-0.259347258531449	-0.222542099057824	4720000
chr19	18060001	44580001	7	0.181079050810672	0.269238451214341	15380000
chr19	46940001	54680001	4	0.398138483028384	0.453649398870214	11480000
chr20	80001	10600001	7	0.635865212104174	0.933990338851458	12040000
chr20	12160001	29940001	9	-1.02892564813622	-1.81161597260142	15340000
chr20	31840001	36020001	3	-0.157022472992356	-0.19111738696193	5760000
chr20	37680001	59520001	14	0.251103145542012	0.506356902337041	25000000
chr21	15420001	17220001	2	-0.308346143481277	-0.584874032768026	3700000
chr21	19160001	19160001	1	1.47430771468192	1.64948270723032	1800000
chr21	20960001	26480001	4	-0.788590971074624	-1.91951104344941	7260000
chr21	28220001	28220001	1	-0.172548878549776	-0.276665355028978	1760000
chr21	30180001	30180001	1	3.14829881647809	3.60736703681648	1740000
chr21	31920001	39020001	5	0.666059740314964	1.66708170341534	8640000
chr21	40600001	40600001	1	-0.902440561372758	-1.13033983786287	1680000
chr21	42280001	42280001	1	0.108010557763277	0.0514743365652363	1600000
chr21	44000001	45980001	2	0.690350830281854	1.06702164559079	4000000
chr22	17920001	17920001	1	1.01858654513059	0.804014931667142	1960000
chr22	20240001	25580001	3	-0.070631785566397	-0.11460373690041	5660000
chr22	27360001	27360001	1	1.37254706886851	1.0890073018265	1540000
chr22	28900001	34600001	4	-0.36166915823031	-0.59850105995219	7300000
chr22	36280001	36280001	1	0.34837551850581	0.264392526977303	1800000
chr22	38080001	38080001	1	2.366271713988	1.88910766021578	2020000
chr22	40200001	42340001	2	-1.34260057419706	-1.54486629700433	4000000
chr22	44280001	49240001	4	-0.0415161477690295	-0.0829567596924791	6860000
