chrom	loc.start	loc.end	num.mark	seg.mean	FusedLasso	Effective
chr8	81960001	116600001	20	0.497265641174527	0.9001400218897	36020000
chr8	118280001	143280001	16	-0.14457234772086	-0.255377068405542	27640000
chr9	220001	16300001	10	-0.307810780185779	-0.451986359526781	17800000
chr9	18040001	19820001	2	-0.120182199587246	-0.118340239456858	3520000
chr9	21620001	23520001	2	1.41482028619311	0.783163636650698	3780000
chr9	25420001	74560001	10	-0.376383149592444	-0.5420382166196	18360000
chr9	76380001	102120001	15	0.451318072879549	0.678134294063505	26460000
chr9	103920001	105720001	2	-0.0929803376334975	-0.102364640579453	3660000
chr9	107580001	112640001	4	-0.896302118400317	-0.792194450498603	6840000
chr9	114440001	116400001	2	0.00264764301743348	-0.046202519657983	3500000
chr9	117980001	122780001	4	0.844797057297358	0.653901210379866	6560000
chr9	124540001	131880001	5	-0.507901344465582	-0.519394490070007	9280000
chr9	134000001	137560001	3	-1.24218044348901	-0.941245697795435	6900000
chr10	140001	21700001	13	-0.349105687258831	-0.54960401380722	22860000
chr10	23620001	68720001	21	0.341514870773215	0.53436381814638	38500000
chr10	70860001	107300001	21	-0.466002362767415	-0.886177006299405	37200000
chr10	109020001	132260001	15	0.378629265495602	0.496516253225033	25980000
chr11	200001	4560001	3	-0.0836536421291953	-0.108569437538889	5640000
chr11	6360001	8100001	2	-0.669291089821084	-0.442164184935683	3600000
chr11	9980001	16640001	5	-1.3445886998189	-1.29945556994304	8420000
chr11	18420001	21840001	3	-0.0852628424101963	-0.109729327945151	5260000
chr11	23700001	30880001	5	0.373875466098286	0.299630028012978	8860000
chr11	32560001	34460001	2	-1.37641380928004	-0.858320048489991	3520000
chr11	36080001	41520001	4	0.556845461225193	0.415185569059669	7260000
chr11	43360001	45000001	2	-1.57818159385582	-0.977064425267785	3280000
chr11	46640001	74080001	11	0.303925064956782	0.371204912545167	21660000
chr11	75880001	75880001	1	-0.324946318004718	-0.183498259677369	1820000
chr11	77760001	81080001	3	-0.544449224867463	-0.440704835460649	5100000
chr11	82860001	86440001	3	-1.47957290189147	-1.11472968771458	5400000
chr11	88320001	88320001	1	-0.705480961971882	-0.341856413637903	1880000
chr11	91280001	102380001	7	0.289545862959101	0.270522824193662	12660000
chr11	104140001	107760001	3	-1.45563777861281	-1.09747756553229	5520000
chr11	109660001	113040001	3	0.363316625430007	0.213600854964312	5000000
chr11	114680001	119680001	4	-1.38842025084938	-1.20384540228829	6440000
chr11	121160001	121160001	1	-0.767387987297611	-0.367618804535003	1700000
chr11	122860001	126340001	3	-0.724945187360136	-0.570803952230668	4960000
chr11	127840001	132740001	4	-0.0923440577293127	-0.125130301897056	7060000
chr12	180001	12020001	7	-0.983303301502207	-1.10586296864747	12740000
chr12	13800001	20980001	5	-0.237205719353277	-0.261177860165443	9100000
chr12	22920001	89900001	34	0.170433857119482	0.360437040014941	63020000
chr12	91640001	113340001	13	0.699466527531633	0.983671464309155	23200000
chr12	114920001	120020001	4	-1.67505418351734	-1.41113718068298	7280000
chr12	122220001	124560001	2	0.597742993309671	0.299892433911919	3880000
chr12	126240001	131200001	4	1.33192376097281	1.04153650976575	7460000
chr13	19520001	23860001	3	0.922325258645271	1.01441971117809	5900000
chr13	25920001	27600001	2	-0.125661648206293	-0.175410460565346	3520000
chr13	29440001	31180001	2	-0.174339284053549	-0.221550254666852	3380000
chr13	32860001	36360001	3	-0.246924999314447	-0.342953515061349	5220000
chr13	38080001	52440001	9	-0.624532951578413	-1.31206357555981	15940000
chr13	54460001	56380001	2	-0.205299608009178	-0.250896441016394	3880000
chr13	58380001	73040001	9	0.451558511377659	0.851659205182961	16300000
chr13	74780001	76520001	2	-1.31726747466907	-1.30489110452409	3460000
chr13	78240001	89400001	7	0.719918024524819	1.22032443515119	12820000
chr13	91240001	96620001	4	-0.661005633173941	-0.942366800501262	7060000
chr13	98300001	100060001	2	0.10792500866372	0.0459979966296693	3560000
chr13	101860001	111980001	7	0.496064895105393	0.823367524529632	12820000
chr14	20440001	49020001	16	0.267838189024853	0.476899929495057	30200000
chr14	51000001	52780001	2	-0.107799089899473	-0.122709914231902	3580000
chr14	54620001	103700001	29	-0.308034833763906	-0.860763520900006	52120000
chr15	22780001	44140001	11	0.429170106925917	0.585921689140281	19840000
chr15	46380001	86680001	23	-0.364111967213558	-0.911298842880581	40320000
chr15	88380001	100280001	8	0.77308740943851	0.946443740508099	13900000
chr16	100001	50480001	18	0.129700715178985	0.257746643063459	33240000
chr16	52020001	71660001	12	-0.764435706801037	-1.54110403070779	21040000
chr16	73460001	86940001	9	0.525243875479047	0.834494728029888	16260000
chr17	20001	12100001	7	-0.134770401063379	-0.267721846359129	13560000
chr17	13820001	13820001	1	-0.44146586282555	-0.313218576005118	1720000
chr17	15880001	31720001	6	-0.961446888742578	-1.33872148564081	11300000
chr17	33140001	37720001	3	0.76462909442096	0.633106345381824	5800000
chr17	39660001	52040001	7	-0.167505491558443	-0.314136052465847	13260000
chr17	53820001	69620001	9	-0.598550807952982	-1.03893484665538	16580000
chr17	71280001	78760001	5	0.819112626714533	0.904925784867153	9720000
chr18	160001	3900001	3	0.390872559393755	0.410074857257193	5460000
chr18	5640001	21240001	7	-0.0939607716276469	-0.275053171519236	12280000
chr18	22860001	29900001	5	-0.219133652378292	-0.453736301166299	8740000
chr18	31600001	43240001	8	-0.638835113643886	-1.42849634616631	13340000
chr18	44960001	48200001	3	-0.0652729855438383	-0.174726963229931	4940000
chr18	49900001	55100001	4	0.622977044457554	0.831202138353152	6740000
chr18	56820001	63760001	5	-0.596684135620459	-1.07862789662698	8720000
chr18	65540001	69120001	3	0.589226506943925	0.664374720350269	5340000
chr18	70880001	72620001	2	0.603606743274713	0.540805953130239	3220000
chr18	74160001	75940001	2	2.05901275844459	2.06431070917215	3800000
chr19	280001	3000001	2	0.687810243021278	0.556227077918503	4940000
chr19	5420001	34620001	8	0.128161379415089	0.201450652257283	18460000
chr19	36860001	49500001	6	-0.180579563716177	-0.266469644813393	13840000
chr19	51820001	51820001	1	-0.0105188211841904	-0.015417919293134	2500000
chr19	54680001	54680001	1	0.539391693208131	0.304297496051239	4260000
chr20	80001	80001	1	-2.07872644716092	-1.23127602024233	1800000
chr20	1920001	1920001	1	0.222034343884292	0.0932840206587749	1840000
chr20	3760001	3760001	1	-2.33200835235767	-1.37709173998714	1940000
chr20	5700001	5700001	1	1.45981640316557	0.805881636825314	1680000
chr20	7380001	15600001	6	-0.582936544039237	-0.856590146987671	9840000
chr20	17220001	18980001	2	0.84507106319421	0.653489325698505	3340000
chr20	20580001	20580001	1	0.160031868737106	0.057588870890677	1700000
chr20	22280001	29940001	3	0.00482779229672699	-0.0297282777511107	5240000
chr20	31840001	31840001	1	-0.0996798378101489	-0.0919285191768272	2060000
chr20	33900001	40800001	5	-0.32885568399461	-0.457883514219423	8420000
chr20	42400001	47660001	4	-0.337945475649063	-0.423656275934442	7200000
chr20	49680001	51380001	2	-1.28223164833429	-1.0784970565218	3420000
chr20	53120001	54840001	2	-0.065234022804876	-0.0876539089112328	3340000
chr20	56460001	59520001	3	0.524874580763407	0.488836753876589	6320000
chr21	15420001	15420001	1	-1.23762958676516	-1.52237378569025	1760000
chr21	17220001	17220001	1	-0.181087072231137	-0.286651546469166	1940000
chr21	19160001	22780001	3	0.324710720897503	0.582942065914377	5520000
chr21	24680001	33680001	6	0.711718537666262	1.9641488394879	10680000
chr21	35580001	37160001	2	-0.330233834879921	-0.621077389522412	3440000
chr21	39020001	40600001	2	-0.368599372212488	-0.684535943000128	3240000
chr21	42280001	42280001	1	-2.14738751002265	-2.58641814037737	1600000
chr21	44000001	45980001	2	1.10055371429549	1.74551811564534	4000000
chr22	17920001	17920001	1	1.78194207765143	1.41863291276283	1960000
chr22	20240001	20240001	1	-0.301213355545228	-0.258625890133034	2000000
chr22	23300001	34600001	7	-1.28560889493597	-2.75475154532459	12500000
chr22	36280001	49240001	8	0.120587520648286	0.258512893967395	14680000
